#    L    TT             EE             BB             TE          
  1898   0.221059E+03   0.617524E+01   0.496769E-06  -0.183137E+02
  1899   0.221121E+03   0.610933E+01   0.495599E-06  -0.181765E+02
  1900   0.221160E+03   0.604320E+01   0.494429E-06  -0.180359E+02
  1901   0.221192E+03   0.597841E+01   0.493260E-06  -0.178921E+02
  1902   0.221215E+03   0.591421E+01   0.492091E-06  -0.177450E+02
  1903   0.221217E+03   0.585061E+01   0.490924E-06  -0.175943E+02
  1904   0.221225E+03   0.578912E+01   0.489758E-06  -0.174401E+02
  1905   0.221189E+03   0.572751E+01   0.488593E-06  -0.172837E+02
  1906   0.221153E+03   0.566654E+01   0.487429E-06  -0.171246E+02
  1907   0.221110E+03   0.560769E+01   0.486266E-06  -0.169613E+02
  1908   0.221053E+03   0.554876E+01   0.485104E-06  -0.167964E+02
  1909   0.220973E+03   0.549049E+01   0.483944E-06  -0.166279E+02
  1910   0.220887E+03   0.543437E+01   0.482785E-06  -0.164573E+02
  1911   0.220794E+03   0.537819E+01   0.481627E-06  -0.162848E+02
  1912   0.220687E+03   0.532270E+01   0.480470E-06  -0.161085E+02
  1913   0.220573E+03   0.526791E+01   0.479315E-06  -0.159300E+02
  1914   0.220438E+03   0.521383E+01   0.478161E-06  -0.157495E+02
  1915   0.220297E+03   0.516121E+01   0.477008E-06  -0.155671E+02
  1916   0.220135E+03   0.510931E+01   0.475857E-06  -0.153824E+02
  1917   0.219975E+03   0.505741E+01   0.474708E-06  -0.151961E+02
  1918   0.219793E+03   0.500773E+01   0.473560E-06  -0.150079E+02
  1919   0.219606E+03   0.495807E+01   0.472413E-06  -0.148178E+02
  1920   0.219406E+03   0.490917E+01   0.471268E-06  -0.146261E+02
  1921   0.219185E+03   0.486178E+01   0.470125E-06  -0.144322E+02
  1922   0.218966E+03   0.481444E+01   0.468984E-06  -0.142369E+02
  1923   0.218727E+03   0.476862E+01   0.467844E-06  -0.140399E+02
  1924   0.218468E+03   0.472361E+01   0.466707E-06  -0.138420E+02
  1925   0.218219E+03   0.467866E+01   0.465571E-06  -0.136433E+02
  1926   0.217942E+03   0.463601E+01   0.464436E-06  -0.134426E+02
  1927   0.217646E+03   0.459419E+01   0.463304E-06  -0.132423E+02
  1928   0.217360E+03   0.455320E+01   0.462174E-06  -0.130381E+02
  1929   0.217047E+03   0.451307E+01   0.461046E-06  -0.128355E+02
  1930   0.216730E+03   0.447378E+01   0.459919E-06  -0.126308E+02
  1931   0.216408E+03   0.443462E+01   0.458795E-06  -0.124257E+02
  1932   0.216067E+03   0.439781E+01   0.457673E-06  -0.122198E+02
  1933   0.215715E+03   0.436114E+01   0.456553E-06  -0.120139E+02
  1934   0.215351E+03   0.432611E+01   0.455436E-06  -0.118074E+02
  1935   0.214975E+03   0.429123E+01   0.454320E-06  -0.116006E+02
  1936   0.214589E+03   0.425875E+01   0.453207E-06  -0.113937E+02
  1937   0.214184E+03   0.422496E+01   0.452096E-06  -0.111860E+02
  1938   0.213775E+03   0.419433E+01   0.450987E-06  -0.109785E+02
  1939   0.213356E+03   0.416388E+01   0.449881E-06  -0.107715E+02
  1940   0.212918E+03   0.413513E+01   0.448777E-06  -0.105650E+02
  1941   0.212477E+03   0.410733E+01   0.447676E-06  -0.103577E+02
  1942   0.212011E+03   0.408050E+01   0.446577E-06  -0.101515E+02
  1943   0.211542E+03   0.405538E+01   0.445480E-06  -0.994634E+01
  1944   0.211062E+03   0.402976E+01   0.444387E-06  -0.974105E+01
  1945   0.210558E+03   0.400736E+01   0.443296E-06  -0.953578E+01
  1946   0.210051E+03   0.398521E+01   0.442207E-06  -0.933295E+01
  1947   0.209519E+03   0.396482E+01   0.441121E-06  -0.912977E+01
  1948   0.208992E+03   0.394545E+01   0.440038E-06  -0.892866E+01
  1949   0.208441E+03   0.392636E+01   0.438958E-06  -0.872757E+01
  1950   0.207880E+03   0.390980E+01   0.437880E-06  -0.852892E+01
  1951   0.207310E+03   0.389502E+01   0.436806E-06  -0.833064E+01
  1952   0.206723E+03   0.387976E+01   0.435734E-06  -0.813433E+01
  1953   0.206128E+03   0.386696E+01   0.434665E-06  -0.793930E+01
  1954   0.205518E+03   0.385509E+01   0.433599E-06  -0.774565E+01
  1955   0.204892E+03   0.384486E+01   0.432536E-06  -0.755419E+01
  1956   0.204253E+03   0.383549E+01   0.431475E-06  -0.736352E+01
  1957   0.203637E+03   0.382695E+01   0.430417E-06  -0.717445E+01
  1958   0.202956E+03   0.381993E+01   0.429362E-06  -0.698707E+01
  1959   0.202292E+03   0.381365E+01   0.428310E-06  -0.680145E+01
  1960   0.201608E+03   0.380958E+01   0.427261E-06  -0.661767E+01
  1961   0.200921E+03   0.380617E+01   0.426214E-06  -0.643507E+01
  1962   0.200222E+03   0.380414E+01   0.425170E-06  -0.625372E+01
  1963   0.199512E+03   0.380271E+01   0.424129E-06  -0.607370E+01
  1964   0.198793E+03   0.380258E+01   0.423090E-06  -0.589584E+01
  1965   0.198071E+03   0.380297E+01   0.422054E-06  -0.571946E+01
  1966   0.197333E+03   0.380385E+01   0.421021E-06  -0.554540E+01
  1967   0.196595E+03   0.380666E+01   0.419991E-06  -0.537298E+01
  1968   0.195833E+03   0.380988E+01   0.418963E-06  -0.520228E+01
  1969   0.195079E+03   0.381421E+01   0.417938E-06  -0.503339E+01
  1970   0.194303E+03   0.382111E+01   0.416915E-06  -0.486637E+01
  1971   0.193528E+03   0.382756E+01   0.415895E-06  -0.470131E+01
  1972   0.192740E+03   0.383428E+01   0.414878E-06  -0.453755E+01
  1973   0.191947E+03   0.384344E+01   0.413864E-06  -0.437664E+01
  1974   0.191156E+03   0.385205E+01   0.412852E-06  -0.421792E+01
  1975   0.190346E+03   0.386229E+01   0.411842E-06  -0.406147E+01
  1976   0.189533E+03   0.387263E+01   0.410835E-06  -0.390663E+01
  1977   0.188716E+03   0.388454E+01   0.409831E-06  -0.375422E+01
  1978   0.187890E+03   0.389723E+01   0.408830E-06  -0.360356E+01
  1979   0.187061E+03   0.391065E+01   0.407830E-06  -0.345549E+01
  1980   0.186230E+03   0.392478E+01   0.406834E-06  -0.331008E+01
  1981   0.185384E+03   0.393958E+01   0.405840E-06  -0.316667E+01
  1982   0.184537E+03   0.395500E+01   0.404848E-06  -0.302608E+01
  1983   0.183691E+03   0.397101E+01   0.403859E-06  -0.288837E+01
  1984   0.182837E+03   0.398832E+01   0.402873E-06  -0.275290E+01
  1985   0.181984E+03   0.400541E+01   0.401889E-06  -0.262049E+01
  1986   0.181119E+03   0.402371E+01   0.400907E-06  -0.249045E+01
  1987   0.180247E+03   0.404320E+01   0.399928E-06  -0.236363E+01
  1988   0.179379E+03   0.406309E+01   0.398952E-06  -0.223935E+01
  1989   0.178506E+03   0.408409E+01   0.397977E-06  -0.211695E+01
  1990   0.177637E+03   0.410542E+01   0.397006E-06  -0.199947E+01
  1991   0.176750E+03   0.412630E+01   0.396036E-06  -0.188404E+01
  1992   0.175860E+03   0.414891E+01   0.395069E-06  -0.177219E+01
  1993   0.174975E+03   0.417249E+01   0.394105E-06  -0.166329E+01
  1994   0.174089E+03   0.419550E+01   0.393143E-06  -0.155814E+01
  1995   0.173209E+03   0.421939E+01   0.392183E-06  -0.145682E+01
  1996   0.172314E+03   0.424339E+01   0.391226E-06  -0.135867E+01
  1997   0.171418E+03   0.426820E+01   0.390271E-06  -0.126302E+01
  1998   0.170531E+03   0.429452E+01   0.389318E-06  -0.117144E+01
  1999   0.169637E+03   0.432010E+01   0.388368E-06  -0.108475E+01
  2000   0.168737E+03   0.434711E+01   0.387420E-06  -0.100080E+01
  2001   0.167847E+03   0.437478E+01   0.386474E-06  -0.921124E+00
  2002   0.166952E+03   0.440232E+01   0.385531E-06  -0.845674E+00
  2003   0.166060E+03   0.443044E+01   0.384590E-06  -0.773628E+00
  2004   0.165170E+03   0.445910E+01   0.383651E-06  -0.705655E+00
  2005   0.164270E+03   0.448750E+01   0.382715E-06  -0.640933E+00
  2006   0.163381E+03   0.451784E+01   0.381780E-06  -0.580873E+00
  2007   0.162482E+03   0.454711E+01   0.380848E-06  -0.523169E+00
  2008   0.161594E+03   0.457674E+01   0.379918E-06  -0.469972E+00
  2009   0.160705E+03   0.460744E+01   0.378990E-06  -0.418977E+00
  2010   0.159806E+03   0.463843E+01   0.378064E-06  -0.372337E+00
  2011   0.158921E+03   0.466891E+01   0.377140E-06  -0.329231E+00
  2012   0.158034E+03   0.470034E+01   0.376218E-06  -0.289582E+00
  2013   0.157139E+03   0.473118E+01   0.375299E-06  -0.253315E+00
  2014   0.156259E+03   0.476362E+01   0.374381E-06  -0.218867E+00
  2015   0.155379E+03   0.479540E+01   0.373465E-06  -0.189874E+00
  2016   0.154507E+03   0.482796E+01   0.372551E-06  -0.162546E+00
  2017   0.153620E+03   0.486050E+01   0.371640E-06  -0.139036E+00
  2018   0.152743E+03   0.489315E+01   0.370730E-06  -0.118522E+00
  2019   0.151867E+03   0.492585E+01   0.369822E-06  -0.994437E-01
  2020   0.151000E+03   0.495857E+01   0.368915E-06  -0.854375E-01
  2021   0.150136E+03   0.499185E+01   0.368011E-06  -0.734554E-01
  2022   0.149267E+03   0.502507E+01   0.367108E-06  -0.649065E-01
  2023   0.148401E+03   0.505832E+01   0.366207E-06  -0.589711E-01
  2024   0.147546E+03   0.509158E+01   0.365308E-06  -0.563153E-01
  2025   0.146680E+03   0.512486E+01   0.364411E-06  -0.561196E-01
  2026   0.145834E+03   0.515813E+01   0.363515E-06  -0.590500E-01
  2027   0.144992E+03   0.519149E+01   0.362621E-06  -0.642870E-01
  2028   0.144140E+03   0.522476E+01   0.361729E-06  -0.724967E-01
  2029   0.143309E+03   0.525796E+01   0.360838E-06  -0.836022E-01
  2030   0.142468E+03   0.529106E+01   0.359949E-06  -0.975269E-01
  2031   0.141634E+03   0.532409E+01   0.359062E-06  -0.114194E+00
  2032   0.140814E+03   0.535693E+01   0.358176E-06  -0.133527E+00
  2033   0.139993E+03   0.538977E+01   0.357292E-06  -0.155448E+00
  2034   0.139188E+03   0.542240E+01   0.356409E-06  -0.179882E+00
  2035   0.138375E+03   0.545480E+01   0.355527E-06  -0.206752E+00
  2036   0.137570E+03   0.548699E+01   0.354647E-06  -0.236722E+00
  2037   0.136782E+03   0.551900E+01   0.353769E-06  -0.268975E+00
  2038   0.135980E+03   0.555065E+01   0.352892E-06  -0.304176E+00
  2039   0.135202E+03   0.558212E+01   0.352016E-06  -0.340762E+00
  2040   0.134434E+03   0.561321E+01   0.351142E-06  -0.380886E+00
  2041   0.133661E+03   0.564389E+01   0.350269E-06  -0.422985E+00
  2042   0.132906E+03   0.567434E+01   0.349397E-06  -0.468467E+00
  2043   0.132147E+03   0.570436E+01   0.348526E-06  -0.515028E+00
  2044   0.131415E+03   0.573391E+01   0.347657E-06  -0.564820E+00
  2045   0.130679E+03   0.576303E+01   0.346789E-06  -0.617022E+00
  2046   0.129962E+03   0.579168E+01   0.345923E-06  -0.672301E+00
  2047   0.129243E+03   0.581981E+01   0.345057E-06  -0.729838E+00
  2048   0.128537E+03   0.584745E+01   0.344193E-06  -0.788812E+00
  2049   0.127844E+03   0.587457E+01   0.343330E-06  -0.851376E+00
  2050   0.127157E+03   0.590105E+01   0.342467E-06  -0.915224E+00
  2051   0.126470E+03   0.592692E+01   0.341606E-06  -0.982498E+00
  2052   0.125811E+03   0.595224E+01   0.340747E-06  -0.105159E+01
  2053   0.125151E+03   0.597695E+01   0.339888E-06  -0.112237E+01
  2054   0.124505E+03   0.600101E+01   0.339030E-06  -0.119619E+01
  2055   0.123865E+03   0.602443E+01   0.338174E-06  -0.127217E+01
  2056   0.123238E+03   0.604735E+01   0.337318E-06  -0.135019E+01
  2057   0.122626E+03   0.606968E+01   0.336464E-06  -0.142936E+01
  2058   0.122019E+03   0.609135E+01   0.335611E-06  -0.151179E+01
  2059   0.121426E+03   0.611248E+01   0.334759E-06  -0.159510E+01
  2060   0.120839E+03   0.613285E+01   0.333909E-06  -0.167993E+01
  2061   0.120265E+03   0.615275E+01   0.333060E-06  -0.176687E+01
  2062   0.119697E+03   0.617210E+01   0.332212E-06  -0.185578E+01
  2063   0.119143E+03   0.619080E+01   0.331365E-06  -0.194581E+01
  2064   0.118586E+03   0.620894E+01   0.330520E-06  -0.203756E+01
  2065   0.118043E+03   0.622649E+01   0.329676E-06  -0.213089E+01
  2066   0.117520E+03   0.624346E+01   0.328833E-06  -0.222641E+01
  2067   0.116996E+03   0.625975E+01   0.327992E-06  -0.232252E+01
  2068   0.116476E+03   0.627543E+01   0.327152E-06  -0.242056E+01
  2069   0.115977E+03   0.629058E+01   0.326313E-06  -0.251891E+01
  2070   0.115477E+03   0.630510E+01   0.325476E-06  -0.261967E+01
  2071   0.114988E+03   0.631899E+01   0.324640E-06  -0.272123E+01
  2072   0.114513E+03   0.633232E+01   0.323806E-06  -0.282344E+01
  2073   0.114042E+03   0.634499E+01   0.322973E-06  -0.292693E+01
  2074   0.113584E+03   0.635701E+01   0.322141E-06  -0.303155E+01
  2075   0.113132E+03   0.636836E+01   0.321311E-06  -0.313644E+01
  2076   0.112684E+03   0.637911E+01   0.320483E-06  -0.324221E+01
  2077   0.112256E+03   0.638925E+01   0.319656E-06  -0.334946E+01
  2078   0.111833E+03   0.639870E+01   0.318830E-06  -0.345658E+01
  2079   0.111399E+03   0.640752E+01   0.318006E-06  -0.356492E+01
  2080   0.111001E+03   0.641564E+01   0.317184E-06  -0.367286E+01
  2081   0.110599E+03   0.642318E+01   0.316363E-06  -0.378250E+01
  2082   0.110210E+03   0.642993E+01   0.315544E-06  -0.389148E+01
  2083   0.109832E+03   0.643601E+01   0.314726E-06  -0.400264E+01
  2084   0.109452E+03   0.644150E+01   0.313910E-06  -0.411288E+01
  2085   0.109098E+03   0.644617E+01   0.313096E-06  -0.422280E+01
  2086   0.108742E+03   0.645015E+01   0.312283E-06  -0.433301E+01
  2087   0.108397E+03   0.645343E+01   0.311472E-06  -0.444413E+01
  2088   0.108056E+03   0.645594E+01   0.310663E-06  -0.455529E+01
  2089   0.107734E+03   0.645773E+01   0.309856E-06  -0.466560E+01
  2090   0.107409E+03   0.645873E+01   0.309050E-06  -0.477642E+01
  2091   0.107110E+03   0.645900E+01   0.308246E-06  -0.488687E+01
  2092   0.106808E+03   0.645839E+01   0.307443E-06  -0.499758E+01
  2093   0.106510E+03   0.645703E+01   0.306643E-06  -0.510616E+01
  2094   0.106231E+03   0.645492E+01   0.305844E-06  -0.521547E+01
  2095   0.105962E+03   0.645189E+01   0.305047E-06  -0.532463E+01
  2096   0.105698E+03   0.644817E+01   0.304252E-06  -0.543366E+01
  2097   0.105445E+03   0.644344E+01   0.303458E-06  -0.554146E+01
  2098   0.105202E+03   0.643793E+01   0.302667E-06  -0.564907E+01
  2099   0.104971E+03   0.643147E+01   0.301877E-06  -0.575483E+01
  2100   0.104751E+03   0.642428E+01   0.301089E-06  -0.586088E+01
  2101   0.104534E+03   0.641605E+01   0.300303E-06  -0.596563E+01
  2102   0.104328E+03   0.640697E+01   0.299519E-06  -0.606938E+01
  2103   0.104131E+03   0.639697E+01   0.298737E-06  -0.617228E+01
  2104   0.103952E+03   0.638616E+01   0.297957E-06  -0.627420E+01
  2105   0.103768E+03   0.637441E+01   0.297179E-06  -0.637516E+01
  2106   0.103600E+03   0.636198E+01   0.296402E-06  -0.647517E+01
  2107   0.103441E+03   0.634866E+01   0.295628E-06  -0.657423E+01
  2108   0.103282E+03   0.633455E+01   0.294855E-06  -0.667230E+01
  2109   0.103147E+03   0.631969E+01   0.294084E-06  -0.676930E+01
  2110   0.103012E+03   0.630409E+01   0.293315E-06  -0.686533E+01
  2111   0.102884E+03   0.628762E+01   0.292548E-06  -0.696033E+01
  2112   0.102763E+03   0.627055E+01   0.291783E-06  -0.705422E+01
  2113   0.102649E+03   0.625260E+01   0.291020E-06  -0.714719E+01
  2114   0.102548E+03   0.623401E+01   0.290258E-06  -0.723900E+01
  2115   0.102446E+03   0.621481E+01   0.289499E-06  -0.732969E+01
  2116   0.102364E+03   0.619503E+01   0.288741E-06  -0.741925E+01
  2117   0.102280E+03   0.617476E+01   0.287985E-06  -0.750786E+01
  2118   0.102200E+03   0.615352E+01   0.287230E-06  -0.759508E+01
  2119   0.102133E+03   0.613177E+01   0.286478E-06  -0.768122E+01
  2120   0.102062E+03   0.610931E+01   0.285727E-06  -0.776607E+01
  2121   0.102003E+03   0.608639E+01   0.284979E-06  -0.784979E+01
  2122   0.101946E+03   0.606274E+01   0.284232E-06  -0.793217E+01
  2123   0.101901E+03   0.603854E+01   0.283487E-06  -0.801331E+01
  2124   0.101865E+03   0.601373E+01   0.282743E-06  -0.809305E+01
  2125   0.101824E+03   0.598850E+01   0.282002E-06  -0.817143E+01
  2126   0.101800E+03   0.596248E+01   0.281262E-06  -0.824844E+01
  2127   0.101770E+03   0.593616E+01   0.280524E-06  -0.832411E+01
  2128   0.101757E+03   0.590919E+01   0.279788E-06  -0.839823E+01
  2129   0.101736E+03   0.588166E+01   0.279054E-06  -0.847087E+01
  2130   0.101724E+03   0.585368E+01   0.278321E-06  -0.854198E+01
  2131   0.101719E+03   0.582535E+01   0.277590E-06  -0.861158E+01
  2132   0.101722E+03   0.579639E+01   0.276861E-06  -0.867945E+01
  2133   0.101724E+03   0.576705E+01   0.276134E-06  -0.874583E+01
  2134   0.101732E+03   0.573722E+01   0.275408E-06  -0.881051E+01
  2135   0.101739E+03   0.570698E+01   0.274684E-06  -0.887327E+01
  2136   0.101753E+03   0.567614E+01   0.273962E-06  -0.893451E+01
  2137   0.101771E+03   0.564503E+01   0.273242E-06  -0.899380E+01
  2138   0.101787E+03   0.561344E+01   0.272523E-06  -0.905128E+01
  2139   0.101816E+03   0.558148E+01   0.271807E-06  -0.910683E+01
  2140   0.101841E+03   0.554910E+01   0.271091E-06  -0.916039E+01
  2141   0.101878E+03   0.551616E+01   0.270378E-06  -0.921205E+01
  2142   0.101903E+03   0.548301E+01   0.269666E-06  -0.926158E+01
  2143   0.101932E+03   0.544943E+01   0.268957E-06  -0.930909E+01
  2144   0.101964E+03   0.541545E+01   0.268248E-06  -0.935429E+01
  2145   0.102006E+03   0.538118E+01   0.267542E-06  -0.939748E+01
  2146   0.102042E+03   0.534649E+01   0.266837E-06  -0.943826E+01
  2147   0.102081E+03   0.531147E+01   0.266134E-06  -0.947678E+01
  2148   0.102136E+03   0.527623E+01   0.265433E-06  -0.951293E+01
  2149   0.102185E+03   0.524065E+01   0.264733E-06  -0.954662E+01
  2150   0.102227E+03   0.520468E+01   0.264035E-06  -0.957782E+01
  2151   0.102277E+03   0.516841E+01   0.263339E-06  -0.960649E+01
  2152   0.102327E+03   0.513188E+01   0.262644E-06  -0.963262E+01
  2153   0.102377E+03   0.509504E+01   0.261951E-06  -0.965632E+01
  2154   0.102427E+03   0.505792E+01   0.261260E-06  -0.967759E+01
  2155   0.102483E+03   0.502055E+01   0.260570E-06  -0.969648E+01
  2156   0.102539E+03   0.498296E+01   0.259882E-06  -0.971301E+01
  2157   0.102593E+03   0.494511E+01   0.259195E-06  -0.972726E+01
  2158   0.102653E+03   0.490711E+01   0.258510E-06  -0.973923E+01
  2159   0.102705E+03   0.486890E+01   0.257827E-06  -0.974898E+01
  2160   0.102761E+03   0.483044E+01   0.257145E-06  -0.975654E+01
  2161   0.102816E+03   0.479184E+01   0.256465E-06  -0.976194E+01
  2162   0.102875E+03   0.475313E+01   0.255787E-06  -0.976523E+01
  2163   0.102931E+03   0.471418E+01   0.255109E-06  -0.976643E+01
  2164   0.102984E+03   0.467511E+01   0.254434E-06  -0.976559E+01
  2165   0.103041E+03   0.463610E+01   0.253760E-06  -0.976273E+01
  2166   0.103102E+03   0.459679E+01   0.253087E-06  -0.975789E+01
  2167   0.103152E+03   0.455737E+01   0.252416E-06  -0.975110E+01
  2168   0.103205E+03   0.451802E+01   0.251747E-06  -0.974240E+01
  2169   0.103268E+03   0.447847E+01   0.251078E-06  -0.973179E+01
  2170   0.103326E+03   0.443897E+01   0.250412E-06  -0.971932E+01
  2171   0.103372E+03   0.439933E+01   0.249746E-06  -0.970499E+01
  2172   0.103427E+03   0.435974E+01   0.249083E-06  -0.968884E+01
  2173   0.103484E+03   0.432006E+01   0.248420E-06  -0.967089E+01
  2174   0.103536E+03   0.428056E+01   0.247759E-06  -0.965116E+01
  2175   0.103581E+03   0.424096E+01   0.247099E-06  -0.962967E+01
  2176   0.103627E+03   0.420130E+01   0.246441E-06  -0.960645E+01
  2177   0.103689E+03   0.416183E+01   0.245784E-06  -0.958151E+01
  2178   0.103736E+03   0.412235E+01   0.245128E-06  -0.955488E+01
  2179   0.103776E+03   0.408298E+01   0.244474E-06  -0.952658E+01
  2180   0.103816E+03   0.404366E+01   0.243821E-06  -0.949663E+01
  2181   0.103855E+03   0.400451E+01   0.243169E-06  -0.946505E+01
  2182   0.103894E+03   0.396547E+01   0.242519E-06  -0.943185E+01
  2183   0.103925E+03   0.392658E+01   0.241870E-06  -0.939703E+01
  2184   0.103954E+03   0.388779E+01   0.241222E-06  -0.936063E+01
  2185   0.103982E+03   0.384913E+01   0.240576E-06  -0.932264E+01
  2186   0.104008E+03   0.381078E+01   0.239930E-06  -0.928308E+01
  2187   0.104039E+03   0.377255E+01   0.239286E-06  -0.924196E+01
  2188   0.104053E+03   0.373462E+01   0.238643E-06  -0.919929E+01
  2189   0.104072E+03   0.369687E+01   0.238002E-06  -0.915509E+01
  2190   0.104096E+03   0.365932E+01   0.237361E-06  -0.910935E+01
  2191   0.104102E+03   0.362217E+01   0.236722E-06  -0.906211E+01
  2192   0.104111E+03   0.358513E+01   0.236084E-06  -0.901337E+01
  2193   0.104110E+03   0.354846E+01   0.235447E-06  -0.896313E+01
  2194   0.104112E+03   0.351220E+01   0.234811E-06  -0.891142E+01
  2195   0.104102E+03   0.347622E+01   0.234176E-06  -0.885828E+01
  2196   0.104095E+03   0.344056E+01   0.233542E-06  -0.880363E+01
  2197   0.104084E+03   0.340531E+01   0.232910E-06  -0.874748E+01
  2198   0.104059E+03   0.337044E+01   0.232278E-06  -0.868989E+01
  2199   0.104030E+03   0.333597E+01   0.231648E-06  -0.863088E+01
  2200   0.104002E+03   0.330194E+01   0.231019E-06  -0.857045E+01
  2201   0.103969E+03   0.326844E+01   0.230390E-06  -0.850850E+01
  2202   0.103922E+03   0.323527E+01   0.229763E-06  -0.844539E+01
  2203   0.103884E+03   0.320265E+01   0.229137E-06  -0.838064E+01
  2204   0.103825E+03   0.317044E+01   0.228512E-06  -0.831469E+01
  2205   0.103776E+03   0.313859E+01   0.227888E-06  -0.824742E+01
  2206   0.103713E+03   0.310723E+01   0.227265E-06  -0.817898E+01
  2207   0.103645E+03   0.307631E+01   0.226643E-06  -0.810925E+01
  2208   0.103578E+03   0.304592E+01   0.226023E-06  -0.803831E+01
  2209   0.103498E+03   0.301583E+01   0.225403E-06  -0.796640E+01
  2210   0.103419E+03   0.298620E+01   0.224784E-06  -0.789353E+01
  2211   0.103335E+03   0.295711E+01   0.224167E-06  -0.781958E+01
  2212   0.103245E+03   0.292828E+01   0.223551E-06  -0.774477E+01
  2213   0.103150E+03   0.290000E+01   0.222936E-06  -0.766897E+01
  2214   0.103049E+03   0.287215E+01   0.222321E-06  -0.759221E+01
  2215   0.102942E+03   0.284479E+01   0.221709E-06  -0.751478E+01
  2216   0.102830E+03   0.281773E+01   0.221097E-06  -0.743648E+01
  2217   0.102719E+03   0.279118E+01   0.220486E-06  -0.735741E+01
  2218   0.102596E+03   0.276500E+01   0.219877E-06  -0.727772E+01
  2219   0.102481E+03   0.273928E+01   0.219268E-06  -0.719735E+01
  2220   0.102354E+03   0.271411E+01   0.218661E-06  -0.711639E+01
  2221   0.102214E+03   0.268933E+01   0.218055E-06  -0.703494E+01
  2222   0.102083E+03   0.266496E+01   0.217450E-06  -0.695278E+01
  2223   0.101947E+03   0.264101E+01   0.216847E-06  -0.687015E+01
  2224   0.101798E+03   0.261763E+01   0.216244E-06  -0.678714E+01
  2225   0.101643E+03   0.259468E+01   0.215643E-06  -0.670362E+01
  2226   0.101491E+03   0.257210E+01   0.215043E-06  -0.661974E+01
  2227   0.101333E+03   0.255003E+01   0.214444E-06  -0.653560E+01
  2228   0.101170E+03   0.252835E+01   0.213846E-06  -0.645122E+01
  2229   0.101008E+03   0.250721E+01   0.213250E-06  -0.636637E+01
  2230   0.100835E+03   0.248654E+01   0.212655E-06  -0.628153E+01
  2231   0.100663E+03   0.246634E+01   0.212061E-06  -0.619642E+01
  2232   0.100478E+03   0.244664E+01   0.211468E-06  -0.611126E+01
  2233   0.100296E+03   0.242742E+01   0.210876E-06  -0.602593E+01
  2234   0.100115E+03   0.240871E+01   0.210286E-06  -0.594058E+01
  2235   0.999297E+02   0.239059E+01   0.209697E-06  -0.585531E+01
  2236   0.997390E+02   0.237291E+01   0.209109E-06  -0.576999E+01
  2237   0.995356E+02   0.235568E+01   0.208523E-06  -0.568484E+01
  2238   0.993270E+02   0.233906E+01   0.207937E-06  -0.560004E+01
  2239   0.991208E+02   0.232298E+01   0.207353E-06  -0.551515E+01
  2240   0.988945E+02   0.230746E+01   0.206771E-06  -0.543042E+01
  2241   0.986705E+02   0.229242E+01   0.206189E-06  -0.534606E+01
  2242   0.984563E+02   0.227794E+01   0.205609E-06  -0.526204E+01
  2243   0.982518E+02   0.226404E+01   0.205030E-06  -0.517813E+01
  2244   0.980200E+02   0.225071E+01   0.204453E-06  -0.509481E+01
  2245   0.977832E+02   0.223791E+01   0.203876E-06  -0.501193E+01
  2246   0.975413E+02   0.222578E+01   0.203301E-06  -0.492958E+01
  2247   0.973019E+02   0.221425E+01   0.202728E-06  -0.484778E+01
  2248   0.970500E+02   0.220326E+01   0.202156E-06  -0.476655E+01
  2249   0.967932E+02   0.219297E+01   0.201585E-06  -0.468582E+01
  2250   0.965389E+02   0.218323E+01   0.201015E-06  -0.460598E+01
  2251   0.962722E+02   0.217420E+01   0.200447E-06  -0.452667E+01
  2252   0.960009E+02   0.216572E+01   0.199880E-06  -0.444823E+01
  2253   0.957325E+02   0.215791E+01   0.199314E-06  -0.437048E+01
  2254   0.954598E+02   0.215070E+01   0.198750E-06  -0.429348E+01
  2255   0.951757E+02   0.214413E+01   0.198187E-06  -0.421719E+01
  2256   0.948951E+02   0.213805E+01   0.197625E-06  -0.414173E+01
  2257   0.946036E+02   0.213258E+01   0.197065E-06  -0.406700E+01
  2258   0.943087E+02   0.212764E+01   0.196506E-06  -0.399296E+01
  2259   0.940181E+02   0.212321E+01   0.195949E-06  -0.391996E+01
  2260   0.937171E+02   0.211934E+01   0.195392E-06  -0.384760E+01
  2261   0.934135E+02   0.211595E+01   0.194837E-06  -0.377592E+01
  2262   0.931073E+02   0.211317E+01   0.194284E-06  -0.370504E+01
  2263   0.927989E+02   0.211084E+01   0.193732E-06  -0.363509E+01
  2264   0.924811E+02   0.210894E+01   0.193181E-06  -0.356565E+01
  2265   0.921540E+02   0.210760E+01   0.192631E-06  -0.349714E+01
  2266   0.918328E+02   0.210673E+01   0.192083E-06  -0.342955E+01
  2267   0.915176E+02   0.210632E+01   0.191536E-06  -0.336245E+01
  2268   0.911938E+02   0.210627E+01   0.190990E-06  -0.329680E+01
  2269   0.908617E+02   0.210672E+01   0.190446E-06  -0.323234E+01
  2270   0.905289E+02   0.210765E+01   0.189903E-06  -0.316851E+01
  2271   0.902031E+02   0.210897E+01   0.189361E-06  -0.310537E+01
  2272   0.898696E+02   0.211075E+01   0.188820E-06  -0.304295E+01
  2273   0.895286E+02   0.211273E+01   0.188281E-06  -0.298131E+01
  2274   0.891952E+02   0.211521E+01   0.187743E-06  -0.292122E+01
