   178   0.379597E+04   0.653642E+00   0.583850E-04  -0.262449E+02   0.722484E-07   0.136286E-03  -0.439167E-06
   179   0.381169E+04   0.643513E+00   0.576276E-04  -0.255474E+02   0.717479E-07   0.135075E-03  -0.433876E-06
   180   0.382714E+04   0.633671E+00   0.569252E-04  -0.248283E+02   0.712514E-07   0.133875E-03  -0.428639E-06
   181   0.384210E+04   0.624118E+00   0.562759E-04  -0.240878E+02   0.707591E-07   0.132686E-03  -0.423435E-06
   182   0.385665E+04   0.614929E+00   0.556780E-04  -0.233243E+02   0.702708E-07   0.131508E-03  -0.418245E-06
   183   0.387070E+04   0.606032E+00   0.551297E-04  -0.225397E+02   0.697865E-07   0.130341E-03  -0.413048E-06
   184   0.388442E+04   0.597504E+00   0.546291E-04  -0.217332E+02   0.693062E-07   0.129185E-03  -0.407826E-06
   185   0.389773E+04   0.589495E+00   0.541745E-04  -0.209072E+02   0.688299E-07   0.128040E-03  -0.402558E-06
   186   0.391027E+04   0.581865E+00   0.537639E-04  -0.200588E+02   0.683574E-07   0.126906E-03  -0.397225E-06
   187   0.392269E+04   0.574759E+00   0.533957E-04  -0.191897E+02   0.678888E-07   0.125782E-03  -0.391806E-06
   188   0.393464E+04   0.568162E+00   0.530679E-04  -0.183015E+02   0.674241E-07   0.124669E-03  -0.386283E-06
   189   0.394603E+04   0.562115E+00   0.527788E-04  -0.173927E+02   0.669632E-07   0.123567E-03  -0.380635E-06
   190   0.395733E+04   0.556670E+00   0.525266E-04  -0.164658E+02   0.665061E-07   0.122476E-03  -0.374843E-06
   191   0.396778E+04   0.551853E+00   0.523094E-04  -0.155179E+02   0.660528E-07   0.121395E-03  -0.368887E-06
   192   0.397791E+04   0.547687E+00   0.521255E-04  -0.145513E+02   0.656032E-07   0.120325E-03  -0.362748E-06
   193   0.398749E+04   0.544219E+00   0.519730E-04  -0.135677E+02   0.651572E-07   0.119265E-03  -0.356405E-06
   194   0.399676E+04   0.541481E+00   0.518502E-04  -0.125649E+02   0.647149E-07   0.118215E-03  -0.349839E-06
   195   0.400549E+04   0.539511E+00   0.517551E-04  -0.115454E+02   0.642763E-07   0.117176E-03  -0.343030E-06
   196   0.401369E+04   0.538349E+00   0.516860E-04  -0.105083E+02   0.638413E-07   0.116147E-03  -0.335959E-06
   197   0.402149E+04   0.538041E+00   0.516411E-04  -0.945551E+01   0.634098E-07   0.115129E-03  -0.328605E-06
   198   0.402884E+04   0.538611E+00   0.516186E-04  -0.838623E+01   0.629819E-07   0.114121E-03  -0.320950E-06
   199   0.403574E+04   0.540099E+00   0.516166E-04  -0.730137E+01   0.625575E-07   0.113123E-03  -0.312973E-06
   200   0.404218E+04   0.542536E+00   0.516334E-04  -0.620179E+01   0.621366E-07   0.112135E-03  -0.304655E-06
   201   0.404809E+04   0.545982E+00   0.516672E-04  -0.508685E+01   0.617191E-07   0.111158E-03  -0.295981E-06
   202   0.405355E+04   0.550435E+00   0.517173E-04  -0.395805E+01   0.613050E-07   0.110190E-03  -0.286956E-06
   203   0.405849E+04   0.555946E+00   0.517826E-04  -0.281465E+01   0.608943E-07   0.109232E-03  -0.277587E-06
   204   0.406284E+04   0.562526E+00   0.518626E-04  -0.165961E+01   0.604871E-07   0.108284E-03  -0.267886E-06
   205   0.406674E+04   0.570210E+00   0.519563E-04  -0.490698E+00   0.600831E-07   0.107346E-03  -0.257860E-06
   206   0.407004E+04   0.579024E+00   0.520629E-04   0.690826E+00   0.596825E-07   0.106417E-03  -0.247520E-06
   207   0.407291E+04   0.588982E+00   0.521818E-04   0.188452E+01   0.592851E-07   0.105498E-03  -0.236874E-06
   208   0.407512E+04   0.600125E+00   0.523121E-04   0.308987E+01   0.588911E-07   0.104588E-03  -0.225932E-06
   209   0.407681E+04   0.612465E+00   0.524530E-04   0.430652E+01   0.585003E-07   0.103687E-03  -0.214702E-06
   210   0.407800E+04   0.626044E+00   0.526037E-04   0.553356E+01   0.581127E-07   0.102795E-03  -0.203194E-06
   211   0.407867E+04   0.640882E+00   0.527634E-04   0.677095E+01   0.577282E-07   0.101912E-03  -0.191418E-06
   212   0.407870E+04   0.656999E+00   0.529314E-04   0.801776E+01   0.573470E-07   0.101038E-03  -0.179381E-06
   213   0.407829E+04   0.674428E+00   0.531068E-04   0.927403E+01   0.569689E-07   0.100172E-03  -0.167095E-06
   214   0.407731E+04   0.693152E+00   0.532889E-04   0.105386E+02   0.565940E-07   0.993157E-04  -0.154567E-06
   215   0.407583E+04   0.713355E+00   0.534768E-04   0.118106E+02   0.562221E-07   0.984674E-04  -0.141807E-06
   216   0.407378E+04   0.734840E+00   0.536699E-04   0.130908E+02   0.558533E-07   0.976275E-04  -0.128824E-06
   217   0.407131E+04   0.757754E+00   0.538672E-04   0.143769E+02   0.554875E-07   0.967959E-04  -0.115628E-06
   218   0.406827E+04   0.782087E+00   0.540680E-04   0.156694E+02   0.551248E-07   0.959724E-04  -0.102227E-06
   219   0.406474E+04   0.807827E+00   0.542715E-04   0.169691E+02   0.547650E-07   0.951568E-04  -0.886302E-07
   220   0.406071E+04   0.835115E+00   0.544769E-04   0.182716E+02   0.544082E-07   0.943492E-04  -0.748477E-07
   221   0.405620E+04   0.863865E+00   0.546835E-04   0.195791E+02   0.540544E-07   0.935494E-04  -0.608883E-07
   222   0.405121E+04   0.894215E+00   0.548904E-04   0.208902E+02   0.537034E-07   0.927573E-04  -0.467612E-07
   223   0.404558E+04   0.926083E+00   0.550969E-04   0.222055E+02   0.533554E-07   0.919726E-04  -0.324754E-07
   224   0.403962E+04   0.959456E+00   0.553021E-04   0.235215E+02   0.530102E-07   0.911955E-04  -0.180403E-07
   225   0.403310E+04   0.994475E+00   0.555052E-04   0.248410E+02   0.526679E-07   0.904256E-04  -0.346493E-08
   226   0.402611E+04   0.103113E+01   0.557056E-04   0.261603E+02   0.523284E-07   0.896630E-04   0.112415E-07
   227   0.401857E+04   0.106941E+01   0.559023E-04   0.274810E+02   0.519917E-07   0.889074E-04   0.260697E-07
   228   0.401062E+04   0.110930E+01   0.560946E-04   0.288016E+02   0.516578E-07   0.881588E-04   0.410106E-07
   229   0.400221E+04   0.115087E+01   0.562817E-04   0.301206E+02   0.513266E-07   0.874171E-04   0.560551E-07
   230   0.399324E+04   0.119411E+01   0.564629E-04   0.314386E+02   0.509981E-07   0.866821E-04   0.711939E-07
   231   0.398374E+04   0.123908E+01   0.566372E-04   0.327551E+02   0.506724E-07   0.859537E-04   0.864178E-07
   232   0.397385E+04   0.128571E+01   0.568040E-04   0.340685E+02   0.503493E-07   0.852318E-04   0.101718E-06
