#    L    TT             EE             BB             TE          
   735   0.213864E+04   0.146677E+02   0.586862E-01  -0.883523E+02
   736   0.214259E+04   0.144789E+02   0.587994E-01  -0.871763E+02
   737   0.214651E+04   0.142939E+02   0.589124E-01  -0.859908E+02
   738   0.215018E+04   0.141120E+02   0.590250E-01  -0.847670E+02
   739   0.215374E+04   0.139324E+02   0.591373E-01  -0.835280E+02
   740   0.215712E+04   0.137560E+02   0.592492E-01  -0.822744E+02
   741   0.216040E+04   0.135820E+02   0.593607E-01  -0.809997E+02
   742   0.216350E+04   0.134142E+02   0.594717E-01  -0.796971E+02
   743   0.216643E+04   0.132502E+02   0.595823E-01  -0.783823E+02
   744   0.216925E+04   0.130888E+02   0.596924E-01  -0.770413E+02
   745   0.217182E+04   0.129314E+02   0.598019E-01  -0.756970E+02
   746   0.217414E+04   0.127788E+02   0.599109E-01  -0.743132E+02
   747   0.217629E+04   0.126294E+02   0.600192E-01  -0.729276E+02
   748   0.217834E+04   0.124856E+02   0.601270E-01  -0.715262E+02
   749   0.218022E+04   0.123445E+02   0.602341E-01  -0.701173E+02
   750   0.218185E+04   0.122096E+02   0.603405E-01  -0.686866E+02
   751   0.218331E+04   0.120789E+02   0.604462E-01  -0.672424E+02
   752   0.218461E+04   0.119545E+02   0.605512E-01  -0.657777E+02
   753   0.218566E+04   0.118332E+02   0.606554E-01  -0.643075E+02
   754   0.218649E+04   0.117179E+02   0.607588E-01  -0.628176E+02
   755   0.218724E+04   0.116071E+02   0.608614E-01  -0.613231E+02
   756   0.218762E+04   0.115012E+02   0.609631E-01  -0.598168E+02
   757   0.218800E+04   0.114011E+02   0.610640E-01  -0.582919E+02
   758   0.218802E+04   0.113049E+02   0.611639E-01  -0.567560E+02
   759   0.218797E+04   0.112135E+02   0.612630E-01  -0.552169E+02
   760   0.218765E+04   0.111274E+02   0.613611E-01  -0.536676E+02
   761   0.218713E+04   0.110464E+02   0.614582E-01  -0.521085E+02
   762   0.218656E+04   0.109705E+02   0.615543E-01  -0.505399E+02
   763   0.218565E+04   0.109004E+02   0.616494E-01  -0.489621E+02
   764   0.218462E+04   0.108343E+02   0.617434E-01  -0.473829E+02
   765   0.218334E+04   0.107729E+02   0.618364E-01  -0.457879E+02
   766   0.218195E+04   0.107176E+02   0.619282E-01  -0.441922E+02
   767   0.218031E+04   0.106675E+02   0.620190E-01  -0.425888E+02
   768   0.217851E+04   0.106217E+02   0.621086E-01  -0.409706E+02
   769   0.217653E+04   0.105803E+02   0.621970E-01  -0.393603E+02
   770   0.217432E+04   0.105451E+02   0.622842E-01  -0.377432E+02
   771   0.217196E+04   0.105147E+02   0.623703E-01  -0.361199E+02
   772   0.216936E+04   0.104897E+02   0.624551E-01  -0.344832E+02
   773   0.216662E+04   0.104700E+02   0.625387E-01  -0.328557E+02
   774   0.216366E+04   0.104554E+02   0.626209E-01  -0.312304E+02
   775   0.216063E+04   0.104458E+02   0.627019E-01  -0.296002E+02
   776   0.215725E+04   0.104419E+02   0.627816E-01  -0.279729E+02
   777   0.215373E+04   0.104428E+02   0.628600E-01  -0.263413E+02
   778   0.215024E+04   0.104491E+02   0.629370E-01  -0.247059E+02
   779   0.214632E+04   0.104607E+02   0.630126E-01  -0.230819E+02
   780   0.214229E+04   0.104761E+02   0.630869E-01  -0.214546E+02
   781   0.213814E+04   0.104987E+02   0.631597E-01  -0.198394E+02
   782   0.213373E+04   0.105255E+02   0.632312E-01  -0.182366E+02
   783   0.212922E+04   0.105580E+02   0.633012E-01  -0.166242E+02
   784   0.212453E+04   0.105959E+02   0.633697E-01  -0.150175E+02
   785   0.211960E+04   0.106384E+02   0.634368E-01  -0.134242E+02
   786   0.211457E+04   0.106862E+02   0.635024E-01  -0.118150E+02
   787   0.210931E+04   0.107399E+02   0.635664E-01  -0.102273E+02
   788   0.210389E+04   0.107979E+02   0.636290E-01  -0.865401E+01
   789   0.209831E+04   0.108600E+02   0.636901E-01  -0.709556E+01
   790   0.209266E+04   0.109299E+02   0.637496E-01  -0.553741E+01
   791   0.208678E+04   0.110037E+02   0.638076E-01  -0.398731E+01
   792   0.208077E+04   0.110836E+02   0.638640E-01  -0.246049E+01
   793   0.207454E+04   0.111694E+02   0.639188E-01  -0.934986E+00
   794   0.206811E+04   0.112603E+02   0.639720E-01   0.566562E+00
   795   0.206154E+04   0.113555E+02   0.640237E-01   0.205867E+01
   796   0.205500E+04   0.114570E+02   0.640737E-01   0.352613E+01
   797   0.204812E+04   0.115625E+02   0.641222E-01   0.498346E+01
   798   0.204112E+04   0.116741E+02   0.641690E-01   0.641545E+01
   799   0.203400E+04   0.117910E+02   0.642142E-01   0.782920E+01
   800   0.202678E+04   0.119124E+02   0.642578E-01   0.922435E+01
   801   0.201938E+04   0.120395E+02   0.642997E-01   0.105933E+02
   802   0.201173E+04   0.121715E+02   0.643400E-01   0.119586E+02
   803   0.200413E+04   0.123076E+02   0.643787E-01   0.132837E+02
   804   0.199629E+04   0.124497E+02   0.644157E-01   0.145987E+02
   805   0.198843E+04   0.125963E+02   0.644510E-01   0.158893E+02
   806   0.198034E+04   0.127473E+02   0.644848E-01   0.171560E+02
   807   0.197209E+04   0.129039E+02   0.645168E-01   0.183992E+02
   808   0.196369E+04   0.130652E+02   0.645473E-01   0.196268E+02
   809   0.195528E+04   0.132312E+02   0.645761E-01   0.208246E+02
   810   0.194665E+04   0.134016E+02   0.646032E-01   0.220078E+02
   811   0.193788E+04   0.135764E+02   0.646287E-01   0.231688E+02
   812   0.192904E+04   0.137569E+02   0.646526E-01   0.243035E+02
   813   0.192006E+04   0.139398E+02   0.646748E-01   0.254132E+02
   814   0.191110E+04   0.141282E+02   0.646954E-01   0.265006E+02
   815   0.190194E+04   0.143203E+02   0.647144E-01   0.275640E+02
   816   0.189257E+04   0.145168E+02   0.647318E-01   0.286038E+02
   817   0.188315E+04   0.147167E+02   0.647475E-01   0.296198E+02
   818   0.187376E+04   0.149215E+02   0.647617E-01   0.306118E+02
   819   0.186418E+04   0.151294E+02   0.647743E-01   0.315793E+02
   820   0.185456E+04   0.153411E+02   0.647854E-01   0.325231E+02
   821   0.184476E+04   0.155556E+02   0.647948E-01   0.334404E+02
   822   0.183492E+04   0.157751E+02   0.648027E-01   0.343334E+02
   823   0.182498E+04   0.159973E+02   0.648091E-01   0.352017E+02
   824   0.181486E+04   0.162233E+02   0.648139E-01   0.360450E+02
   825   0.180480E+04   0.164517E+02   0.648173E-01   0.368617E+02
   826   0.179457E+04   0.166845E+02   0.648191E-01   0.376529E+02
   827   0.178425E+04   0.169193E+02   0.648195E-01   0.384168E+02
   828   0.177399E+04   0.171575E+02   0.648184E-01   0.391548E+02
   829   0.176357E+04   0.173990E+02   0.648158E-01   0.398657E+02
   830   0.175314E+04   0.176428E+02   0.648119E-01   0.405479E+02
   831   0.174264E+04   0.178887E+02   0.648065E-01   0.412032E+02
   832   0.173207E+04   0.181368E+02   0.647997E-01   0.418306E+02
   833   0.172149E+04   0.183875E+02   0.647915E-01   0.424300E+02
   834   0.171078E+04   0.186401E+02   0.647820E-01   0.430017E+02
   835   0.170015E+04   0.188957E+02   0.647711E-01   0.435447E+02
   836   0.168931E+04   0.191521E+02   0.647589E-01   0.440595E+02
   837   0.167857E+04   0.194107E+02   0.647455E-01   0.445450E+02
   838   0.166777E+04   0.196712E+02   0.647307E-01   0.450018E+02
   839   0.165684E+04   0.199328E+02   0.647147E-01   0.454302E+02
   840   0.164602E+04   0.201968E+02   0.646975E-01   0.458286E+02
   841   0.163515E+04   0.204609E+02   0.646790E-01   0.461958E+02
   842   0.162424E+04   0.207257E+02   0.646594E-01   0.465354E+02
   843   0.161336E+04   0.209917E+02   0.646386E-01   0.468418E+02
   844   0.160238E+04   0.212589E+02   0.646166E-01   0.471192E+02
   845   0.159151E+04   0.215256E+02   0.645936E-01   0.473650E+02
   846   0.158069E+04   0.217947E+02   0.645694E-01   0.475793E+02
   847   0.156992E+04   0.220622E+02   0.645442E-01   0.477627E+02
   848   0.155913E+04   0.223304E+02   0.645179E-01   0.479138E+02
   849   0.154825E+04   0.225982E+02   0.644906E-01   0.480337E+02
   850   0.153757E+04   0.228664E+02   0.644623E-01   0.481216E+02
   851   0.152681E+04   0.231340E+02   0.644331E-01   0.481775E+02
   852   0.151611E+04   0.234018E+02   0.644029E-01   0.482017E+02
   853   0.150547E+04   0.236683E+02   0.643718E-01   0.481945E+02
   854   0.149482E+04   0.239348E+02   0.643397E-01   0.481552E+02
   855   0.148415E+04   0.242008E+02   0.643068E-01   0.480856E+02
   856   0.147369E+04   0.244646E+02   0.642731E-01   0.479847E+02
   857   0.146313E+04   0.247285E+02   0.642386E-01   0.478527E+02
   858   0.145264E+04   0.249933E+02   0.642032E-01   0.476903E+02
   859   0.144219E+04   0.252544E+02   0.641671E-01   0.474992E+02
   860   0.143188E+04   0.255155E+02   0.641303E-01   0.472772E+02
   861   0.142155E+04   0.257759E+02   0.640927E-01   0.470252E+02
   862   0.141127E+04   0.260349E+02   0.640545E-01   0.467447E+02
   863   0.140104E+04   0.262931E+02   0.640156E-01   0.464344E+02
   864   0.139087E+04   0.265491E+02   0.639761E-01   0.460958E+02
   865   0.138060E+04   0.268043E+02   0.639360E-01   0.457275E+02
   866   0.137074E+04   0.270580E+02   0.638953E-01   0.453312E+02
   867   0.136072E+04   0.273109E+02   0.638540E-01   0.449068E+02
   868   0.135081E+04   0.275615E+02   0.638123E-01   0.444553E+02
   869   0.134096E+04   0.278106E+02   0.637701E-01   0.439767E+02
   870   0.133115E+04   0.280574E+02   0.637274E-01   0.434710E+02
   871   0.132146E+04   0.283025E+02   0.636842E-01   0.429385E+02
   872   0.131181E+04   0.285461E+02   0.636407E-01   0.423806E+02
   873   0.130221E+04   0.287873E+02   0.635968E-01   0.417966E+02
   874   0.129273E+04   0.290269E+02   0.635526E-01   0.411867E+02
   875   0.128329E+04   0.292626E+02   0.635080E-01   0.405532E+02
   876   0.127389E+04   0.294974E+02   0.634632E-01   0.398954E+02
   877   0.126475E+04   0.297290E+02   0.634181E-01   0.392126E+02
   878   0.125550E+04   0.299575E+02   0.633728E-01   0.385064E+02
   879   0.124645E+04   0.301843E+02   0.633272E-01   0.377776E+02
   880   0.123750E+04   0.304079E+02   0.632815E-01   0.370262E+02
   881   0.122859E+04   0.306275E+02   0.632357E-01   0.362517E+02
   882   0.121979E+04   0.308447E+02   0.631898E-01   0.354555E+02
   883   0.121118E+04   0.310594E+02   0.631438E-01   0.346369E+02
   884   0.120253E+04   0.312693E+02   0.630977E-01   0.337991E+02
   885   0.119398E+04   0.314767E+02   0.630516E-01   0.329398E+02
   886   0.118562E+04   0.316809E+02   0.630056E-01   0.320606E+02
   887   0.117729E+04   0.318803E+02   0.629595E-01   0.311623E+02
   888   0.116921E+04   0.320771E+02   0.629136E-01   0.302449E+02
   889   0.116102E+04   0.322683E+02   0.628677E-01   0.293093E+02
   890   0.115308E+04   0.324570E+02   0.628220E-01   0.283548E+02
   891   0.114532E+04   0.326409E+02   0.627764E-01   0.273843E+02
   892   0.113766E+04   0.328199E+02   0.627310E-01   0.263980E+02
   893   0.113003E+04   0.329955E+02   0.626858E-01   0.253952E+02
   894   0.112264E+04   0.331655E+02   0.626409E-01   0.243766E+02
   895   0.111529E+04   0.333306E+02   0.625962E-01   0.233453E+02
   896   0.110811E+04   0.334916E+02   0.625519E-01   0.222991E+02
   897   0.110102E+04   0.336476E+02   0.625078E-01   0.212403E+02
   898   0.109419E+04   0.337980E+02   0.624642E-01   0.201689E+02
   899   0.108745E+04   0.339434E+02   0.624209E-01   0.190850E+02
   900   0.108081E+04   0.340831E+02   0.623780E-01   0.179908E+02
   901   0.107441E+04   0.342170E+02   0.623355E-01   0.168856E+02
   902   0.106810E+04   0.343455E+02   0.622935E-01   0.157706E+02
   903   0.106181E+04   0.344684E+02   0.622520E-01   0.146453E+02
   904   0.105590E+04   0.345854E+02   0.622110E-01   0.135100E+02
   905   0.105000E+04   0.346979E+02   0.621705E-01   0.123652E+02
   906   0.104424E+04   0.348039E+02   0.621306E-01   0.112112E+02
   907   0.103871E+04   0.349043E+02   0.620913E-01   0.100482E+02
   908   0.103339E+04   0.349992E+02   0.620526E-01   0.887748E+01
   909   0.102814E+04   0.350888E+02   0.620145E-01   0.769775E+01
   910   0.102295E+04   0.351740E+02   0.619771E-01   0.651161E+01
   911   0.101796E+04   0.352519E+02   0.619403E-01   0.531718E+01
   912   0.101310E+04   0.353256E+02   0.619043E-01   0.411627E+01
   913   0.100814E+04   0.353930E+02   0.618689E-01   0.290849E+01
   914   0.100366E+04   0.354551E+02   0.618343E-01   0.169564E+01
   915   0.999158E+03   0.355120E+02   0.618005E-01   0.477320E+00
   916   0.994912E+03   0.355630E+02   0.617674E-01  -0.746882E+00
   917   0.990698E+03   0.356099E+02   0.617351E-01  -0.197440E+01
   918   0.986736E+03   0.356504E+02   0.617036E-01  -0.320714E+01
   919   0.982873E+03   0.356855E+02   0.616729E-01  -0.444328E+01
   920   0.979106E+03   0.357154E+02   0.616431E-01  -0.568324E+01
   921   0.975578E+03   0.357401E+02   0.616141E-01  -0.692593E+01
   922   0.972063E+03   0.357590E+02   0.615860E-01  -0.817029E+01
   923   0.968707E+03   0.357724E+02   0.615587E-01  -0.941599E+01
   924   0.965504E+03   0.357811E+02   0.615324E-01  -0.106634E+02
   925   0.962526E+03   0.357836E+02   0.615070E-01  -0.119116E+02
   926   0.959545E+03   0.357818E+02   0.614825E-01  -0.131585E+02
   927   0.956781E+03   0.357741E+02   0.614589E-01  -0.144056E+02
   928   0.954156E+03   0.357615E+02   0.614362E-01  -0.156515E+02
   929   0.951592E+03   0.357434E+02   0.614146E-01  -0.168946E+02
   930   0.949232E+03   0.357191E+02   0.613938E-01  -0.181360E+02
   931   0.946926E+03   0.356911E+02   0.613741E-01  -0.193739E+02
   932   0.944817E+03   0.356565E+02   0.613553E-01  -0.206079E+02
   933   0.942828E+03   0.356169E+02   0.613375E-01  -0.218370E+02
   934   0.940955E+03   0.355732E+02   0.613207E-01  -0.230601E+02
   935   0.939194E+03   0.355234E+02   0.613049E-01  -0.242792E+02
   936   0.937616E+03   0.354681E+02   0.612901E-01  -0.254908E+02
   937   0.936068E+03   0.354085E+02   0.612763E-01  -0.266955E+02
   938   0.934695E+03   0.353438E+02   0.612635E-01  -0.278921E+02
   939   0.933493E+03   0.352727E+02   0.612517E-01  -0.290803E+02
   940   0.932310E+03   0.351975E+02   0.612410E-01  -0.302591E+02
   941   0.931291E+03   0.351169E+02   0.612312E-01  -0.314282E+02
   942   0.930358E+03   0.350311E+02   0.612225E-01  -0.325864E+02
   943   0.929655E+03   0.349401E+02   0.612149E-01  -0.337327E+02
   944   0.929031E+03   0.348442E+02   0.612082E-01  -0.348674E+02
   945   0.928482E+03   0.347426E+02   0.612026E-01  -0.359889E+02
   946   0.928078E+03   0.346370E+02   0.611980E-01  -0.370967E+02
   947   0.927741E+03   0.345261E+02   0.611944E-01  -0.381890E+02
   948   0.927393E+03   0.344114E+02   0.611919E-01  -0.392663E+02
   949   0.927328E+03   0.342902E+02   0.611904E-01  -0.403267E+02
   950   0.927320E+03   0.341647E+02   0.611899E-01  -0.413707E+02
   951   0.927438E+03   0.340352E+02   0.611904E-01  -0.423965E+02
   952   0.927680E+03   0.339010E+02   0.611919E-01  -0.434037E+02
   953   0.927969E+03   0.337607E+02   0.611945E-01  -0.443937E+02
   954   0.928375E+03   0.336168E+02   0.611981E-01  -0.453654E+02
   955   0.928822E+03   0.334680E+02   0.612026E-01  -0.463192E+02
   956   0.929381E+03   0.333151E+02   0.612082E-01  -0.472557E+02
   957   0.930123E+03   0.331568E+02   0.612148E-01  -0.481731E+02
   958   0.930823E+03   0.329940E+02   0.612223E-01  -0.490733E+02
   959   0.931774E+03   0.328284E+02   0.612309E-01  -0.499555E+02
   960   0.932750E+03   0.326578E+02   0.612404E-01  -0.508178E+02
   961   0.933750E+03   0.324831E+02   0.612509E-01  -0.516629E+02
   962   0.934917E+03   0.323046E+02   0.612623E-01  -0.524891E+02
   963   0.936176E+03   0.321223E+02   0.612747E-01  -0.532968E+02
   964   0.937523E+03   0.319357E+02   0.612881E-01  -0.540852E+02
   965   0.938881E+03   0.317456E+02   0.613024E-01  -0.548553E+02
   966   0.940396E+03   0.315523E+02   0.613176E-01  -0.556061E+02
   967   0.941916E+03   0.313558E+02   0.613337E-01  -0.563382E+02
   968   0.943512E+03   0.311541E+02   0.613508E-01  -0.570512E+02
   969   0.945256E+03   0.309495E+02   0.613687E-01  -0.577442E+02
   970   0.947071E+03   0.307422E+02   0.613875E-01  -0.584192E+02
   971   0.948879E+03   0.305317E+02   0.614072E-01  -0.590742E+02
   972   0.950752E+03   0.303173E+02   0.614277E-01  -0.597091E+02
   973   0.952687E+03   0.300998E+02   0.614491E-01  -0.603252E+02
   974   0.954756E+03   0.298803E+02   0.614713E-01  -0.609220E+02
   975   0.956880E+03   0.296581E+02   0.614943E-01  -0.614978E+02
   976   0.959057E+03   0.294318E+02   0.615182E-01  -0.620539E+02
   977   0.961285E+03   0.292039E+02   0.615428E-01  -0.625893E+02
   978   0.963487E+03   0.289737E+02   0.615682E-01  -0.631045E+02
   979   0.965881E+03   0.287414E+02   0.615943E-01  -0.635986E+02
   980   0.968243E+03   0.285065E+02   0.616212E-01  -0.640723E+02
   981   0.970643E+03   0.282682E+02   0.616487E-01  -0.645252E+02
   982   0.973080E+03   0.280297E+02   0.616770E-01  -0.649569E+02
   983   0.975624E+03   0.277890E+02   0.617060E-01  -0.653676E+02
   984   0.978123E+03   0.275446E+02   0.617356E-01  -0.657570E+02
   985   0.980725E+03   0.273005E+02   0.617659E-01  -0.661253E+02
   986   0.983277E+03   0.270546E+02   0.617968E-01  -0.664717E+02
   987   0.985850E+03   0.268070E+02   0.618282E-01  -0.667968E+02
   988   0.988516E+03   0.265594E+02   0.618603E-01  -0.671000E+02
   989   0.991199E+03   0.263096E+02   0.618929E-01  -0.673802E+02
   990   0.993894E+03   0.260622E+02   0.619261E-01  -0.676393E+02
   991   0.996600E+03   0.258108E+02   0.619598E-01  -0.678759E+02
   992   0.999313E+03   0.255592E+02   0.619940E-01  -0.680903E+02
   993   0.100196E+04   0.253068E+02   0.620286E-01  -0.682821E+02
   994   0.100468E+04   0.250552E+02   0.620637E-01  -0.684505E+02
   995   0.100747E+04   0.248030E+02   0.620992E-01  -0.685965E+02
   996   0.101018E+04   0.245490E+02   0.621351E-01  -0.687191E+02
   997   0.101289E+04   0.242977E+02   0.621714E-01  -0.688195E+02
   998   0.101559E+04   0.240455E+02   0.622080E-01  -0.688952E+02
   999   0.101827E+04   0.237942E+02   0.622450E-01  -0.689480E+02
  1000   0.102094E+04   0.235438E+02   0.622823E-01  -0.689776E+02
  1001   0.102359E+04   0.232937E+02   0.623198E-01  -0.689824E+02
  1002   0.102616E+04   0.230439E+02   0.623576E-01  -0.689637E+02
  1003   0.102877E+04   0.227960E+02   0.623956E-01  -0.689224E+02
  1004   0.103138E+04   0.225484E+02   0.624338E-01  -0.688577E+02
  1005   0.103404E+04   0.223019E+02   0.624722E-01  -0.687689E+02
  1006   0.103661E+04   0.220557E+02   0.625107E-01  -0.686582E+02
  1007   0.103909E+04   0.218107E+02   0.625494E-01  -0.685250E+02
  1008   0.104134E+04   0.215667E+02   0.625881E-01  -0.683693E+02
  1009   0.104380E+04   0.213239E+02   0.626269E-01  -0.681918E+02
  1010   0.104624E+04   0.210829E+02   0.626658E-01  -0.679926E+02
  1011   0.104861E+04   0.208438E+02   0.627047E-01  -0.677717E+02
  1012   0.105096E+04   0.206050E+02   0.627435E-01  -0.675313E+02
  1013   0.105330E+04   0.203689E+02   0.627824E-01  -0.672684E+02
  1014   0.105563E+04   0.201332E+02   0.628211E-01  -0.669862E+02
  1015   0.105780E+04   0.199000E+02   0.628598E-01  -0.666830E+02
  1016   0.106005E+04   0.196673E+02   0.628984E-01  -0.663603E+02
  1017   0.106228E+04   0.194372E+02   0.629369E-01  -0.660183E+02
  1018   0.106444E+04   0.192075E+02   0.629751E-01  -0.656569E+02
  1019   0.106651E+04   0.189812E+02   0.630132E-01  -0.652769E+02
  1020   0.106865E+04   0.187545E+02   0.630511E-01  -0.648782E+02
  1021   0.107072E+04   0.185305E+02   0.630888E-01  -0.644616E+02
  1022   0.107271E+04   0.183091E+02   0.631262E-01  -0.640271E+02
  1023   0.107469E+04   0.180889E+02   0.631633E-01  -0.635725E+02
  1024   0.107660E+04   0.178707E+02   0.632001E-01  -0.631022E+02
  1025   0.107843E+04   0.176558E+02   0.632365E-01  -0.626119E+02
  1026   0.108049E+04   0.174421E+02   0.632726E-01  -0.621066E+02
  1027   0.108224E+04   0.172326E+02   0.633084E-01  -0.615849E+02
  1028   0.108393E+04   0.170250E+02   0.633437E-01  -0.610460E+02
  1029   0.108561E+04   0.168193E+02   0.633786E-01  -0.604930E+02
  1030   0.108722E+04   0.166171E+02   0.634131E-01  -0.599243E+02
  1031   0.108861E+04   0.164176E+02   0.634471E-01  -0.593392E+02
  1032   0.109015E+04   0.162192E+02   0.634806E-01  -0.587435E+02
  1033   0.109155E+04   0.160251E+02   0.635136E-01  -0.581329E+02
  1034   0.109303E+04   0.158352E+02   0.635460E-01  -0.575081E+02
  1035   0.109436E+04   0.156472E+02   0.635779E-01  -0.568712E+02
  1036   0.109562E+04   0.154620E+02   0.636092E-01  -0.562223E+02
  1037   0.109681E+04   0.152810E+02   0.636400E-01  -0.555614E+02
  1038   0.109801E+04   0.151042E+02   0.636701E-01  -0.548891E+02
  1039   0.109915E+04   0.149301E+02   0.636996E-01  -0.542026E+02
  1040   0.110007E+04   0.147596E+02   0.637284E-01  -0.535076E+02
  1041   0.110107E+04   0.145940E+02   0.637565E-01  -0.527998E+02
  1042   0.110193E+04   0.144312E+02   0.637840E-01  -0.520843E+02
  1043   0.110272E+04   0.142726E+02   0.638107E-01  -0.513573E+02
  1044   0.110353E+04   0.141176E+02   0.638367E-01  -0.506234E+02
  1045   0.110412E+04   0.139691E+02   0.638620E-01  -0.498832E+02
  1046   0.110473E+04   0.138234E+02   0.638865E-01  -0.491301E+02
  1047   0.110527E+04   0.136819E+02   0.639102E-01  -0.483795E+02
  1048   0.110560E+04   0.135455E+02   0.639331E-01  -0.476174E+02
  1049   0.110594E+04   0.134142E+02   0.639552E-01  -0.468445E+02
  1050   0.110615E+04   0.132872E+02   0.639764E-01  -0.460688E+02
  1051   0.110630E+04   0.131652E+02   0.639968E-01  -0.452912E+02
  1052   0.110639E+04   0.130482E+02   0.640163E-01  -0.445044E+02
  1053   0.110628E+04   0.129359E+02   0.640350E-01  -0.437162E+02
  1054   0.110612E+04   0.128290E+02   0.640527E-01  -0.429269E+02
  1055   0.110583E+04   0.127273E+02   0.640695E-01  -0.421292E+02
  1056   0.110550E+04   0.126300E+02   0.640854E-01  -0.413309E+02
  1057   0.110513E+04   0.125376E+02   0.641004E-01  -0.405249E+02
  1058   0.110479E+04   0.124507E+02   0.641143E-01  -0.397188E+02
  1059   0.110427E+04   0.123678E+02   0.641273E-01  -0.389055E+02
  1060   0.110365E+04   0.122893E+02   0.641394E-01  -0.380927E+02
  1061   0.110292E+04   0.122167E+02   0.641504E-01  -0.372732E+02
  1062   0.110216E+04   0.121482E+02   0.641604E-01  -0.364547E+02
  1063   0.110116E+04   0.120846E+02   0.641693E-01  -0.356301E+02
  1064   0.110021E+04   0.120257E+02   0.641773E-01  -0.348145E+02
  1065   0.109917E+04   0.119705E+02   0.641842E-01  -0.339932E+02
  1066   0.109797E+04   0.119204E+02   0.641900E-01  -0.331666E+02
  1067   0.109684E+04   0.118753E+02   0.641947E-01  -0.323349E+02
  1068   0.109555E+04   0.118343E+02   0.641984E-01  -0.315059E+02
  1069   0.109418E+04   0.117988E+02   0.642010E-01  -0.306872E+02
  1070   0.109280E+04   0.117662E+02   0.642024E-01  -0.298642E+02
  1071   0.109121E+04   0.117396E+02   0.642028E-01  -0.290372E+02
  1072   0.108962E+04   0.117165E+02   0.642020E-01  -0.282065E+02
  1073   0.108804E+04   0.116983E+02   0.642001E-01  -0.273797E+02
  1074   0.108625E+04   0.116848E+02   0.641971E-01  -0.265571E+02
  1075   0.108448E+04   0.116744E+02   0.641929E-01  -0.257391E+02
  1076   0.108257E+04   0.116692E+02   0.641876E-01  -0.249183E+02
  1077   0.108068E+04   0.116683E+02   0.641811E-01  -0.241101E+02
  1078   0.107859E+04   0.116723E+02   0.641735E-01  -0.232848E+02
  1079   0.107645E+04   0.116796E+02   0.641647E-01  -0.224799E+02
  1080   0.107434E+04   0.116908E+02   0.641547E-01  -0.216809E+02
  1081   0.107205E+04   0.117080E+02   0.641436E-01  -0.208806E+02
  1082   0.106971E+04   0.117287E+02   0.641313E-01  -0.200866E+02
  1083   0.106734E+04   0.117530E+02   0.641178E-01  -0.192992E+02
  1084   0.106493E+04   0.117821E+02   0.641031E-01  -0.185188E+02
  1085   0.106242E+04   0.118151E+02   0.640873E-01  -0.177380E+02
  1086   0.105988E+04   0.118527E+02   0.640702E-01  -0.169796E+02
  1087   0.105724E+04   0.118947E+02   0.640520E-01  -0.162066E+02
  1088   0.105451E+04   0.119388E+02   0.640326E-01  -0.154565E+02
  1089   0.105176E+04   0.119885E+02   0.640121E-01  -0.147071E+02
  1090   0.104892E+04   0.120422E+02   0.639903E-01  -0.139812E+02
  1091   0.104606E+04   0.120990E+02   0.639674E-01  -0.132492E+02
  1092   0.104320E+04   0.121596E+02   0.639433E-01  -0.125336E+02
  1093   0.104018E+04   0.122253E+02   0.639181E-01  -0.118275E+02
  1094   0.103701E+04   0.122937E+02   0.638917E-01  -0.111383E+02
  1095   0.103399E+04   0.123677E+02   0.638641E-01  -0.104665E+02
  1096   0.103082E+04   0.124434E+02   0.638354E-01  -0.979742E+01
  1097   0.102758E+04   0.125236E+02   0.638055E-01  -0.913879E+01
  1098   0.102435E+04   0.126084E+02   0.637745E-01  -0.849830E+01
  1099   0.102105E+04   0.126966E+02   0.637424E-01  -0.787623E+01
  1100   0.101770E+04   0.127891E+02   0.637092E-01  -0.726545E+01
  1101   0.101429E+04   0.128841E+02   0.636748E-01  -0.667130E+01
  1102   0.101097E+04   0.129829E+02   0.636393E-01  -0.609122E+01
  1103   0.100744E+04   0.130856E+02   0.636028E-01  -0.552774E+01
  1104   0.100394E+04   0.131926E+02   0.635651E-01  -0.497893E+01
  1105   0.100032E+04   0.133023E+02   0.635264E-01  -0.444656E+01
  1106   0.996727E+03   0.134146E+02   0.634867E-01  -0.392870E+01
  1107   0.993087E+03   0.135308E+02   0.634458E-01  -0.342640E+01
  1108   0.989405E+03   0.136492E+02   0.634040E-01  -0.293994E+01
  1109   0.985609E+03   0.137691E+02   0.633611E-01  -0.246815E+01
  1110   0.981849E+03   0.138948E+02   0.633172E-01  -0.201207E+01
  1111   0.977979E+03   0.140230E+02   0.632722E-01  -0.157051E+01
  1112   0.974224E+03   0.141537E+02   0.632263E-01  -0.114526E+01
  1113   0.970290E+03   0.142882E+02   0.631795E-01  -0.733652E+00
  1114   0.966325E+03   0.144241E+02   0.631316E-01  -0.338223E+00
  1115   0.962408E+03   0.145636E+02   0.630828E-01   0.414651E-01
  1116   0.958467E+03   0.147057E+02   0.630331E-01   0.406591E+00
  1117   0.954428E+03   0.148503E+02   0.629825E-01   0.756102E+00
  1118   0.950368E+03   0.149980E+02   0.629309E-01   0.109192E+01
  1119   0.946365E+03   0.151472E+02   0.628785E-01   0.141150E+01
  1120   0.942271E+03   0.152993E+02   0.628252E-01   0.171601E+01
  1121   0.938163E+03   0.154532E+02   0.627711E-01   0.200664E+01
  1122   0.934043E+03   0.156090E+02   0.627161E-01   0.228083E+01
