#    L    TT             EE             BB             TE          
  2712   0.307684E+02   0.136037E+01   0.735959E-02  -0.184686E+01
  2713   0.307077E+02   0.135658E+01   0.734740E-02  -0.185067E+01
  2714   0.306466E+02   0.135276E+01   0.733524E-02  -0.185441E+01
  2715   0.305871E+02   0.134884E+01   0.732312E-02  -0.185813E+01
  2716   0.305277E+02   0.134498E+01   0.731103E-02  -0.186168E+01
  2717   0.304685E+02   0.134102E+01   0.729898E-02  -0.186511E+01
  2718   0.304109E+02   0.133705E+01   0.728695E-02  -0.186856E+01
  2719   0.303526E+02   0.133305E+01   0.727497E-02  -0.187187E+01
  2720   0.302957E+02   0.132897E+01   0.726302E-02  -0.187502E+01
  2721   0.302388E+02   0.132488E+01   0.725110E-02  -0.187816E+01
  2722   0.301825E+02   0.132070E+01   0.723921E-02  -0.188126E+01
  2723   0.301261E+02   0.131658E+01   0.722736E-02  -0.188425E+01
  2724   0.300711E+02   0.131246E+01   0.721554E-02  -0.188703E+01
  2725   0.300165E+02   0.130819E+01   0.720376E-02  -0.188982E+01
  2726   0.299617E+02   0.130391E+01   0.719201E-02  -0.189251E+01
  2727   0.299081E+02   0.129963E+01   0.718029E-02  -0.189511E+01
  2728   0.298534E+02   0.129535E+01   0.716860E-02  -0.189760E+01
  2729   0.298005E+02   0.129099E+01   0.715695E-02  -0.189996E+01
  2730   0.297480E+02   0.128664E+01   0.714533E-02  -0.190225E+01
  2731   0.296950E+02   0.128230E+01   0.713374E-02  -0.190439E+01
  2732   0.296430E+02   0.127788E+01   0.712218E-02  -0.190651E+01
  2733   0.295904E+02   0.127348E+01   0.711065E-02  -0.190844E+01
  2734   0.295388E+02   0.126901E+01   0.709915E-02  -0.191025E+01
  2735   0.294872E+02   0.126455E+01   0.708768E-02  -0.191199E+01
  2736   0.294365E+02   0.126010E+01   0.707624E-02  -0.191350E+01
  2737   0.293851E+02   0.125552E+01   0.706482E-02  -0.191500E+01
  2738   0.293344E+02   0.125103E+01   0.705344E-02  -0.191624E+01
  2739   0.292829E+02   0.124648E+01   0.704208E-02  -0.191742E+01
  2740   0.292335E+02   0.124188E+01   0.703075E-02  -0.191832E+01
  2741   0.291833E+02   0.123729E+01   0.701944E-02  -0.191914E+01
  2742   0.291337E+02   0.123266E+01   0.700816E-02  -0.191986E+01
  2743   0.290838E+02   0.122797E+01   0.699690E-02  -0.192031E+01
  2744   0.290352E+02   0.122324E+01   0.698567E-02  -0.192057E+01
  2745   0.289855E+02   0.121868E+01   0.697446E-02  -0.192068E+01
  2746   0.289363E+02   0.121392E+01   0.696328E-02  -0.192063E+01
  2747   0.288882E+02   0.120919E+01   0.695211E-02  -0.192026E+01
  2748   0.288389E+02   0.120442E+01   0.694097E-02  -0.191977E+01
  2749   0.287906E+02   0.119961E+01   0.692985E-02  -0.191899E+01
  2750   0.287426E+02   0.119483E+01   0.691875E-02  -0.191799E+01
  2751   0.286941E+02   0.119009E+01   0.690768E-02  -0.191683E+01
  2752   0.286457E+02   0.118516E+01   0.689662E-02  -0.191543E+01
  2753   0.285982E+02   0.118028E+01   0.688558E-02  -0.191379E+01
  2754   0.285508E+02   0.117537E+01   0.687456E-02  -0.191184E+01
  2755   0.285027E+02   0.117044E+01   0.686356E-02  -0.190981E+01
  2756   0.284553E+02   0.116556E+01   0.685258E-02  -0.190756E+01
  2757   0.284079E+02   0.116052E+01   0.684162E-02  -0.190515E+01
  2758   0.283612E+02   0.115562E+01   0.683068E-02  -0.190244E+01
  2759   0.283144E+02   0.115064E+01   0.681975E-02  -0.189966E+01
  2760   0.282674E+02   0.114565E+01   0.680885E-02  -0.189674E+01
  2761   0.282202E+02   0.114067E+01   0.679796E-02  -0.189353E+01
  2762   0.281743E+02   0.113562E+01   0.678709E-02  -0.189032E+01
  2763   0.281274E+02   0.113072E+01   0.677624E-02  -0.188683E+01
  2764   0.280809E+02   0.112570E+01   0.676541E-02  -0.188327E+01
  2765   0.280347E+02   0.112061E+01   0.675459E-02  -0.187965E+01
  2766   0.279882E+02   0.111555E+01   0.674380E-02  -0.187582E+01
  2767   0.279420E+02   0.111059E+01   0.673302E-02  -0.187186E+01
  2768   0.278953E+02   0.110559E+01   0.672226E-02  -0.186785E+01
  2769   0.278488E+02   0.110062E+01   0.671152E-02  -0.186363E+01
  2770   0.278025E+02   0.109555E+01   0.670080E-02  -0.185950E+01
  2771   0.277571E+02   0.109059E+01   0.669009E-02  -0.185517E+01
  2772   0.277110E+02   0.108553E+01   0.667941E-02  -0.185072E+01
  2773   0.276649E+02   0.108052E+01   0.666874E-02  -0.184599E+01
  2774   0.276189E+02   0.107557E+01   0.665810E-02  -0.184135E+01
  2775   0.275735E+02   0.107053E+01   0.664747E-02  -0.183645E+01
  2776   0.275273E+02   0.106563E+01   0.663687E-02  -0.183164E+01
  2777   0.274809E+02   0.106065E+01   0.662628E-02  -0.182679E+01
  2778   0.274352E+02   0.105567E+01   0.661571E-02  -0.182174E+01
  2779   0.273884E+02   0.105077E+01   0.660516E-02  -0.181656E+01
  2780   0.273428E+02   0.104580E+01   0.659463E-02  -0.181134E+01
  2781   0.272970E+02   0.104092E+01   0.658412E-02  -0.180607E+01
  2782   0.272514E+02   0.103605E+01   0.657363E-02  -0.180068E+01
  2783   0.272063E+02   0.103121E+01   0.656316E-02  -0.179525E+01
  2784   0.271599E+02   0.102632E+01   0.655271E-02  -0.178976E+01
  2785   0.271137E+02   0.102160E+01   0.654228E-02  -0.178413E+01
  2786   0.270677E+02   0.101677E+01   0.653187E-02  -0.177840E+01
  2787   0.270211E+02   0.101198E+01   0.652148E-02  -0.177262E+01
  2788   0.269738E+02   0.100723E+01   0.651110E-02  -0.176674E+01
  2789   0.269266E+02   0.100253E+01   0.650075E-02  -0.176084E+01
  2790   0.268808E+02   0.997879E+00   0.649041E-02  -0.175480E+01
  2791   0.268320E+02   0.993139E+00   0.648009E-02  -0.174867E+01
  2792   0.267853E+02   0.988533E+00   0.646979E-02  -0.174246E+01
  2793   0.267376E+02   0.983994E+00   0.645951E-02  -0.173616E+01
  2794   0.266891E+02   0.979376E+00   0.644924E-02  -0.172974E+01
  2795   0.266402E+02   0.974834E+00   0.643899E-02  -0.172324E+01
  2796   0.265918E+02   0.970371E+00   0.642876E-02  -0.171662E+01
  2797   0.265430E+02   0.965918E+00   0.641854E-02  -0.170992E+01
  2798   0.264937E+02   0.961554E+00   0.640834E-02  -0.170309E+01
  2799   0.264448E+02   0.957135E+00   0.639815E-02  -0.169616E+01
  2800   0.263938E+02   0.952815E+00   0.638797E-02  -0.168909E+01
  2801   0.263437E+02   0.948524E+00   0.637782E-02  -0.168192E+01
  2802   0.262923E+02   0.944337E+00   0.636767E-02  -0.167464E+01
  2803   0.262418E+02   0.940110E+00   0.635754E-02  -0.166725E+01
  2804   0.261900E+02   0.935918E+00   0.634742E-02  -0.165974E+01
  2805   0.261390E+02   0.931837E+00   0.633731E-02  -0.165215E+01
  2806   0.260860E+02   0.927721E+00   0.632721E-02  -0.164447E+01
  2807   0.260338E+02   0.923721E+00   0.631712E-02  -0.163672E+01
  2808   0.259809E+02   0.919690E+00   0.630705E-02  -0.162887E+01
  2809   0.259282E+02   0.915705E+00   0.629698E-02  -0.162096E+01
  2810   0.258748E+02   0.911842E+00   0.628693E-02  -0.161298E+01
  2811   0.258216E+02   0.907956E+00   0.627688E-02  -0.160494E+01
  2812   0.257677E+02   0.904048E+00   0.626685E-02  -0.159685E+01
  2813   0.257145E+02   0.900194E+00   0.625682E-02  -0.158871E+01
  2814   0.256593E+02   0.896472E+00   0.624680E-02  -0.158052E+01
  2815   0.256048E+02   0.892736E+00   0.623679E-02  -0.157228E+01
  2816   0.255504E+02   0.888913E+00   0.622679E-02  -0.156401E+01
  2817   0.254960E+02   0.885303E+00   0.621679E-02  -0.155570E+01
  2818   0.254416E+02   0.881611E+00   0.620681E-02  -0.154736E+01
  2819   0.253865E+02   0.877989E+00   0.619683E-02  -0.153901E+01
  2820   0.253315E+02   0.874439E+00   0.618686E-02  -0.153062E+01
  2821   0.252764E+02   0.870814E+00   0.617690E-02  -0.152220E+01
  2822   0.252213E+02   0.867341E+00   0.616694E-02  -0.151379E+01
  2823   0.251669E+02   0.863873E+00   0.615699E-02  -0.150536E+01
  2824   0.251110E+02   0.860488E+00   0.614705E-02  -0.149693E+01
  2825   0.250557E+02   0.856964E+00   0.613712E-02  -0.148850E+01
  2826   0.250005E+02   0.853677E+00   0.612720E-02  -0.148006E+01
  2827   0.249443E+02   0.850257E+00   0.611728E-02  -0.147163E+01
  2828   0.248881E+02   0.846931E+00   0.610738E-02  -0.146321E+01
  2829   0.248326E+02   0.843626E+00   0.609748E-02  -0.145480E+01
  2830   0.247762E+02   0.840420E+00   0.608759E-02  -0.144640E+01
  2831   0.247196E+02   0.837167E+00   0.607771E-02  -0.143802E+01
  2832   0.246636E+02   0.834018E+00   0.606784E-02  -0.142965E+01
  2833   0.246075E+02   0.830754E+00   0.605798E-02  -0.142128E+01
  2834   0.245505E+02   0.827675E+00   0.604813E-02  -0.141299E+01
  2835   0.244947E+02   0.824560E+00   0.603829E-02  -0.140477E+01
  2836   0.244373E+02   0.821561E+00   0.602846E-02  -0.139649E+01
  2837   0.243804E+02   0.818459E+00   0.601864E-02  -0.138824E+01
  2838   0.243240E+02   0.815554E+00   0.600883E-02  -0.138002E+01
  2839   0.242666E+02   0.812699E+00   0.599903E-02  -0.137185E+01
  2840   0.242096E+02   0.809751E+00   0.598925E-02  -0.136374E+01
  2841   0.241524E+02   0.806934E+00   0.597948E-02  -0.135570E+01
  2842   0.240949E+02   0.804177E+00   0.596971E-02  -0.134773E+01
  2843   0.240371E+02   0.801410E+00   0.595997E-02  -0.133971E+01
  2844   0.239797E+02   0.798710E+00   0.595023E-02  -0.133180E+01
  2845   0.239212E+02   0.796080E+00   0.594051E-02  -0.132392E+01
  2846   0.238630E+02   0.793523E+00   0.593080E-02  -0.131616E+01
  2847   0.238045E+02   0.790969E+00   0.592110E-02  -0.130840E+01
  2848   0.237456E+02   0.788495E+00   0.591142E-02  -0.130070E+01
  2849   0.236862E+02   0.786104E+00   0.590174E-02  -0.129317E+01
  2850   0.236279E+02   0.783652E+00   0.589209E-02  -0.128551E+01
  2851   0.235677E+02   0.781363E+00   0.588244E-02  -0.127810E+01
  2852   0.235078E+02   0.779088E+00   0.587281E-02  -0.127066E+01
  2853   0.234482E+02   0.776902E+00   0.586319E-02  -0.126342E+01
  2854   0.233882E+02   0.774803E+00   0.585358E-02  -0.125608E+01
  2855   0.233271E+02   0.772716E+00   0.584399E-02  -0.124888E+01
  2856   0.232665E+02   0.770640E+00   0.583441E-02  -0.124175E+01
  2857   0.232062E+02   0.768574E+00   0.582484E-02  -0.123471E+01
  2858   0.231449E+02   0.766665E+00   0.581528E-02  -0.122767E+01
  2859   0.230832E+02   0.764765E+00   0.580573E-02  -0.122065E+01
  2860   0.230221E+02   0.762947E+00   0.579620E-02  -0.121374E+01
  2861   0.229607E+02   0.761061E+00   0.578668E-02  -0.120709E+01
  2862   0.228999E+02   0.759329E+00   0.577717E-02  -0.120026E+01
  2863   0.228374E+02   0.757677E+00   0.576767E-02  -0.119355E+01
  2864   0.227761E+02   0.755880E+00   0.575818E-02  -0.118691E+01
  2865   0.227140E+02   0.754310E+00   0.574870E-02  -0.118033E+01
  2866   0.226517E+02   0.752594E+00   0.573923E-02  -0.117383E+01
  2867   0.225901E+02   0.751028E+00   0.572977E-02  -0.116742E+01
  2868   0.225283E+02   0.749464E+00   0.572032E-02  -0.116096E+01
  2869   0.224665E+02   0.747901E+00   0.571088E-02  -0.115460E+01
  2870   0.224053E+02   0.746412E+00   0.570144E-02  -0.114842E+01
  2871   0.223426E+02   0.744922E+00   0.569202E-02  -0.114222E+01
  2872   0.222814E+02   0.743505E+00   0.568261E-02  -0.113607E+01
  2873   0.222202E+02   0.742012E+00   0.567320E-02  -0.112991E+01
  2874   0.221590E+02   0.740665E+00   0.566380E-02  -0.112398E+01
  2875   0.220971E+02   0.739167E+00   0.565441E-02  -0.111797E+01
  2876   0.220360E+02   0.737739E+00   0.564503E-02  -0.111214E+01
  2877   0.219743E+02   0.736456E+00   0.563565E-02  -0.110626E+01
  2878   0.219126E+02   0.735167E+00   0.562629E-02  -0.110048E+01
  2879   0.218518E+02   0.733800E+00   0.561693E-02  -0.109476E+01
  2880   0.217904E+02   0.732574E+00   0.560758E-02  -0.108916E+01
  2881   0.217292E+02   0.731269E+00   0.559823E-02  -0.108362E+01
  2882   0.216688E+02   0.730030E+00   0.558890E-02  -0.107817E+01
  2883   0.216080E+02   0.728859E+00   0.557957E-02  -0.107279E+01
  2884   0.215473E+02   0.727754E+00   0.557025E-02  -0.106744E+01
  2885   0.214869E+02   0.726640E+00   0.556094E-02  -0.106226E+01
  2886   0.214267E+02   0.725518E+00   0.555164E-02  -0.105712E+01
  2887   0.213661E+02   0.724312E+00   0.554235E-02  -0.105203E+01
  2888   0.213057E+02   0.723245E+00   0.553306E-02  -0.104708E+01
  2889   0.212457E+02   0.722094E+00   0.552379E-02  -0.104212E+01
  2890   0.211860E+02   0.721006E+00   0.551453E-02  -0.103739E+01
  2891   0.211259E+02   0.719982E+00   0.550527E-02  -0.103253E+01
  2892   0.210662E+02   0.718946E+00   0.549603E-02  -0.102792E+01
  2893   0.210062E+02   0.717972E+00   0.548680E-02  -0.102350E+01
  2894   0.209473E+02   0.716986E+00   0.547758E-02  -0.101935E+01
  2895   0.208881E+02   0.715988E+00   0.546837E-02  -0.101503E+01
  2896   0.208286E+02   0.715050E+00   0.545918E-02  -0.101093E+01
  2897   0.207703E+02   0.714100E+00   0.544999E-02  -0.100706E+01
  2898   0.207111E+02   0.713209E+00   0.544082E-02  -0.100328E+01
  2899   0.206524E+02   0.712379E+00   0.543167E-02  -0.999536E+00
  2900   0.205942E+02   0.711534E+00   0.542253E-02  -0.995901E+00
  2901   0.205358E+02   0.710747E+00   0.541340E-02  -0.992464E+00
  2902   0.204780E+02   0.709943E+00   0.540429E-02  -0.989226E+00
  2903   0.204201E+02   0.709120E+00   0.539519E-02  -0.986113E+00
  2904   0.203620E+02   0.708423E+00   0.538611E-02  -0.983049E+00
  2905   0.203039E+02   0.707701E+00   0.537705E-02  -0.980109E+00
  2906   0.202465E+02   0.706878E+00   0.536800E-02  -0.977293E+00
  2907   0.201897E+02   0.706174E+00   0.535897E-02  -0.974675E+00
  2908   0.201322E+02   0.705587E+00   0.534995E-02  -0.972106E+00
  2909   0.200747E+02   0.704966E+00   0.534096E-02  -0.969587E+00
  2910   0.200188E+02   0.704235E+00   0.533198E-02  -0.967265E+00
  2911   0.199621E+02   0.703613E+00   0.532301E-02  -0.964920E+00
  2912   0.199063E+02   0.703024E+00   0.531407E-02  -0.962847E+00
  2913   0.198491E+02   0.702391E+00   0.530514E-02  -0.960750E+00
  2914   0.197935E+02   0.701936E+00   0.529623E-02  -0.958703E+00
  2915   0.197373E+02   0.701283E+00   0.528734E-02  -0.956857E+00
  2916   0.196820E+02   0.700728E+00   0.527846E-02  -0.954988E+00
  2917   0.196263E+02   0.700120E+00   0.526961E-02  -0.953170E+00
  2918   0.195707E+02   0.699605E+00   0.526077E-02  -0.951629E+00
  2919   0.195155E+02   0.698957E+00   0.525195E-02  -0.949918E+00
  2920   0.194597E+02   0.698472E+00   0.524314E-02  -0.948410E+00
  2921   0.194058E+02   0.697924E+00   0.523436E-02  -0.946882E+00
  2922   0.193515E+02   0.697384E+00   0.522558E-02  -0.945410E+00
  2923   0.192968E+02   0.696777E+00   0.521683E-02  -0.944069E+00
  2924   0.192432E+02   0.696248E+00   0.520809E-02  -0.942712E+00
  2925   0.191894E+02   0.695795E+00   0.519937E-02  -0.941412E+00
  2926   0.191360E+02   0.695267E+00   0.519067E-02  -0.940173E+00
  2927   0.190823E+02   0.694586E+00   0.518197E-02  -0.938994E+00
  2928   0.190291E+02   0.693900E+00   0.517330E-02  -0.937877E+00
  2929   0.189765E+02   0.693651E+00   0.516464E-02  -0.936823E+00
  2930   0.189245E+02   0.693093E+00   0.515599E-02  -0.935833E+00
  2931   0.188722E+02   0.692596E+00   0.514736E-02  -0.934834E+00
  2932   0.188207E+02   0.692083E+00   0.513875E-02  -0.933902E+00
  2933   0.187682E+02   0.691552E+00   0.513014E-02  -0.933186E+00
  2934   0.187165E+02   0.690999E+00   0.512155E-02  -0.932391E+00
  2935   0.186655E+02   0.690496E+00   0.511298E-02  -0.931593E+00
  2936   0.186144E+02   0.689893E+00   0.510441E-02  -0.930719E+00
  2937   0.185634E+02   0.689409E+00   0.509586E-02  -0.930141E+00
  2938   0.185132E+02   0.688744E+00   0.508733E-02  -0.929416E+00
  2939   0.184638E+02   0.688194E+00   0.507880E-02  -0.928768E+00
  2940   0.184146E+02   0.687681E+00   0.507029E-02  -0.928347E+00
  2941   0.183647E+02   0.687054E+00   0.506179E-02  -0.927857E+00
  2942   0.183157E+02   0.686534E+00   0.505331E-02  -0.927375E+00
  2943   0.182670E+02   0.685893E+00   0.504483E-02  -0.927051E+00
  2944   0.182185E+02   0.685280E+00   0.503637E-02  -0.926738E+00
  2945   0.181710E+02   0.684615E+00   0.502792E-02  -0.926511E+00
  2946   0.181230E+02   0.683971E+00   0.501948E-02  -0.926300E+00
  2947   0.180761E+02   0.683346E+00   0.501106E-02  -0.926252E+00
  2948   0.180296E+02   0.682662E+00   0.500265E-02  -0.926149E+00
  2949   0.179827E+02   0.681990E+00   0.499425E-02  -0.926140E+00
  2950   0.179369E+02   0.681253E+00   0.498587E-02  -0.926301E+00
  2951   0.178916E+02   0.680524E+00   0.497750E-02  -0.926484E+00
  2952   0.178468E+02   0.679799E+00   0.496915E-02  -0.926760E+00
  2953   0.178016E+02   0.679154E+00   0.496081E-02  -0.926974E+00
  2954   0.177570E+02   0.678361E+00   0.495248E-02  -0.927418E+00
  2955   0.177135E+02   0.677570E+00   0.494417E-02  -0.927790E+00
  2956   0.176698E+02   0.676778E+00   0.493588E-02  -0.928232E+00
  2957   0.176266E+02   0.675983E+00   0.492760E-02  -0.928813E+00
  2958   0.175838E+02   0.675185E+00   0.491934E-02  -0.929380E+00
  2959   0.175408E+02   0.674307E+00   0.491109E-02  -0.930075E+00
  2960   0.174983E+02   0.673570E+00   0.490286E-02  -0.930670E+00
  2961   0.174571E+02   0.672677E+00   0.489465E-02  -0.931383E+00
  2962   0.174148E+02   0.671772E+00   0.488646E-02  -0.932209E+00
  2963   0.173739E+02   0.671004E+00   0.487829E-02  -0.932918E+00
  2964   0.173320E+02   0.670074E+00   0.487014E-02  -0.933655E+00
  2965   0.172913E+02   0.669202E+00   0.486200E-02  -0.934487E+00
  2966   0.172505E+02   0.668313E+00   0.485389E-02  -0.935336E+00
  2967   0.172095E+02   0.667406E+00   0.484579E-02  -0.936195E+00
  2968   0.171690E+02   0.666477E+00   0.483772E-02  -0.937060E+00
  2969   0.171284E+02   0.665526E+00   0.482966E-02  -0.937850E+00
  2970   0.170884E+02   0.664550E+00   0.482163E-02  -0.938709E+00
  2971   0.170497E+02   0.663622E+00   0.481362E-02  -0.939706E+00
  2972   0.170101E+02   0.662666E+00   0.480563E-02  -0.940537E+00
  2973   0.169704E+02   0.661680E+00   0.479766E-02  -0.941495E+00
  2974   0.169328E+02   0.660662E+00   0.478971E-02  -0.942351E+00
  2975   0.168944E+02   0.659685E+00   0.478179E-02  -0.943323E+00
  2976   0.168551E+02   0.658597E+00   0.477388E-02  -0.944181E+00
  2977   0.168179E+02   0.657621E+00   0.476600E-02  -0.945144E+00
  2978   0.167792E+02   0.656604E+00   0.475814E-02  -0.946057E+00
  2979   0.167412E+02   0.655620E+00   0.475030E-02  -0.946988E+00
  2980   0.167039E+02   0.654519E+00   0.474248E-02  -0.947858E+00
  2981   0.166666E+02   0.653520E+00   0.473468E-02  -0.948736E+00
  2982   0.166284E+02   0.652399E+00   0.472691E-02  -0.949615E+00
  2983   0.165911E+02   0.651302E+00   0.471915E-02  -0.950490E+00
  2984   0.165544E+02   0.650228E+00   0.471141E-02  -0.951356E+00
  2985   0.165178E+02   0.649099E+00   0.470370E-02  -0.952131E+00
  2986   0.164812E+02   0.647989E+00   0.469600E-02  -0.952959E+00
  2987   0.164454E+02   0.646820E+00   0.468832E-02  -0.953834E+00
  2988   0.164096E+02   0.645591E+00   0.468066E-02  -0.954453E+00
  2989   0.163739E+02   0.644522E+00   0.467302E-02  -0.955181E+00
  2990   0.163391E+02   0.643314E+00   0.466540E-02  -0.955939E+00
  2991   0.163036E+02   0.642038E+00   0.465779E-02  -0.956645E+00
  2992   0.162682E+02   0.640917E+00   0.465020E-02  -0.957294E+00
  2993   0.162337E+02   0.639649E+00   0.464263E-02  -0.957954E+00
  2994   0.161986E+02   0.638308E+00   0.463507E-02  -0.958619E+00
  2995   0.161643E+02   0.637113E+00   0.462753E-02  -0.959060E+00
  2996   0.161310E+02   0.635840E+00   0.462000E-02  -0.959717E+00
  2997   0.160972E+02   0.634487E+00   0.461249E-02  -0.960137E+00
  2998   0.160635E+02   0.633124E+00   0.460499E-02  -0.960759E+00
  2999   0.160300E+02   0.631751E+00   0.459751E-02  -0.961133E+00
  3000   0.159975E+02   0.630364E+00   0.459004E-02  -0.961549E+00
  3001   0.159652E+02   0.628887E+00   0.458258E-02  -0.961925E+00
  3002   0.159332E+02   0.627469E+00   0.457514E-02  -0.962259E+00
  3003   0.159006E+02   0.625961E+00   0.456771E-02  -0.962618E+00
  3004   0.158690E+02   0.624439E+00   0.456029E-02  -0.962850E+00
  3005   0.158376E+02   0.622976E+00   0.455288E-02  -0.963024E+00
  3006   0.158071E+02   0.621424E+00   0.454549E-02  -0.963210E+00
  3007   0.157761E+02   0.619857E+00   0.453810E-02  -0.963403E+00
  3008   0.157459E+02   0.618202E+00   0.453073E-02  -0.963523E+00
  3009   0.157152E+02   0.616645E+00   0.452337E-02  -0.963641E+00
  3010   0.156854E+02   0.615088E+00   0.451602E-02  -0.963676E+00
  3011   0.156557E+02   0.613436E+00   0.450869E-02  -0.963698E+00
  3012   0.156261E+02   0.611793E+00   0.450137E-02  -0.963702E+00
  3013   0.155959E+02   0.610128E+00   0.449405E-02  -0.963609E+00
  3014   0.155673E+02   0.608480E+00   0.448676E-02  -0.963561E+00
  3015   0.155373E+02   0.606789E+00   0.447947E-02  -0.963406E+00
  3016   0.155088E+02   0.605092E+00   0.447220E-02  -0.963359E+00
  3017   0.154790E+02   0.603389E+00   0.446494E-02  -0.963120E+00
  3018   0.154506E+02   0.601666E+00   0.445769E-02  -0.962980E+00
  3019   0.154216E+02   0.599922E+00   0.445046E-02  -0.962711E+00
  3020   0.153934E+02   0.598187E+00   0.444324E-02  -0.962455E+00
  3021   0.153637E+02   0.596447E+00   0.443603E-02  -0.962207E+00
  3022   0.153356E+02   0.594694E+00   0.442884E-02  -0.961887E+00
  3023   0.153059E+02   0.592943E+00   0.442167E-02  -0.961489E+00
  3024   0.152777E+02   0.591179E+00   0.441451E-02  -0.961009E+00
  3025   0.152503E+02   0.589409E+00   0.440737E-02  -0.960588E+00
  3026   0.152235E+02   0.587641E+00   0.440024E-02  -0.960072E+00
  3027   0.151953E+02   0.585860E+00   0.439313E-02  -0.959530E+00
  3028   0.151670E+02   0.584081E+00   0.438604E-02  -0.958956E+00
  3029   0.151386E+02   0.582296E+00   0.437896E-02  -0.958417E+00
  3030   0.151110E+02   0.580513E+00   0.437191E-02  -0.957760E+00
  3031   0.150832E+02   0.578709E+00   0.436487E-02  -0.957127E+00
  3032   0.150554E+02   0.576915E+00   0.435785E-02  -0.956437E+00
  3033   0.150274E+02   0.575099E+00   0.435085E-02  -0.955685E+00
  3034   0.149994E+02   0.573300E+00   0.434386E-02  -0.954863E+00
  3035   0.149720E+02   0.571494E+00   0.433690E-02  -0.954041E+00
  3036   0.149444E+02   0.569675E+00   0.432995E-02  -0.953062E+00
  3037   0.149160E+02   0.567857E+00   0.432303E-02  -0.952144E+00
  3038   0.148890E+02   0.566033E+00   0.431612E-02  -0.951131E+00
  3039   0.148610E+02   0.564194E+00   0.430923E-02  -0.950165E+00
  3040   0.148336E+02   0.562364E+00   0.430236E-02  -0.949092E+00
  3041   0.148053E+02   0.560527E+00   0.429551E-02  -0.947904E+00
  3042   0.147783E+02   0.558683E+00   0.428868E-02  -0.946744E+00
  3043   0.147496E+02   0.556832E+00   0.428187E-02  -0.945455E+00
  3044   0.147215E+02   0.554989E+00   0.427508E-02  -0.944107E+00
  3045   0.146939E+02   0.553123E+00   0.426830E-02  -0.942765E+00
  3046   0.146661E+02   0.551265E+00   0.426154E-02  -0.941275E+00
  3047   0.146388E+02   0.549392E+00   0.425480E-02  -0.939778E+00
  3048   0.146112E+02   0.547504E+00   0.424808E-02  -0.938119E+00
  3049   0.145834E+02   0.545623E+00   0.424137E-02  -0.936438E+00
  3050   0.145562E+02   0.543734E+00   0.423468E-02  -0.934730E+00
  3051   0.145271E+02   0.541829E+00   0.422800E-02  -0.932839E+00
  3052   0.145001E+02   0.539910E+00   0.422134E-02  -0.930912E+00
  3053   0.144720E+02   0.538001E+00   0.421470E-02  -0.928875E+00
  3054   0.144450E+02   0.536072E+00   0.420806E-02  -0.926875E+00
  3055   0.144178E+02   0.534140E+00   0.420144E-02  -0.924764E+00
  3056   0.143903E+02   0.532206E+00   0.419484E-02  -0.922541E+00
  3057   0.143624E+02   0.530263E+00   0.418825E-02  -0.920280E+00
  3058   0.143350E+02   0.528322E+00   0.418166E-02  -0.918054E+00
  3059   0.143072E+02   0.526375E+00   0.417509E-02  -0.915640E+00
  3060   0.142797E+02   0.524423E+00   0.416853E-02  -0.913185E+00
  3061   0.142519E+02   0.522476E+00   0.416198E-02  -0.910763E+00
  3062   0.142252E+02   0.520535E+00   0.415544E-02  -0.908299E+00
  3063   0.141981E+02   0.518570E+00   0.414891E-02  -0.905644E+00
  3064   0.141698E+02   0.516629E+00   0.414239E-02  -0.903019E+00
  3065   0.141426E+02   0.514675E+00   0.413587E-02  -0.900349E+00
  3066   0.141149E+02   0.512732E+00   0.412937E-02  -0.897707E+00
  3067   0.140875E+02   0.510786E+00   0.412287E-02  -0.895018E+00
  3068   0.140604E+02   0.508853E+00   0.411638E-02  -0.892207E+00
  3069   0.140329E+02   0.506912E+00   0.410989E-02  -0.889495E+00
  3070   0.140048E+02   0.504973E+00   0.410341E-02  -0.886659E+00
  3071   0.139769E+02   0.503036E+00   0.409694E-02  -0.883772E+00
  3072   0.139493E+02   0.501110E+00   0.409047E-02  -0.880980E+00
  3073   0.139218E+02   0.499181E+00   0.408402E-02  -0.878060E+00
  3074   0.138945E+02   0.497260E+00   0.407756E-02  -0.875159E+00
  3075   0.138667E+02   0.495345E+00   0.407112E-02  -0.872127E+00
  3076   0.138397E+02   0.493440E+00   0.406468E-02  -0.869186E+00
  3077   0.138114E+02   0.491538E+00   0.405824E-02  -0.866186E+00
  3078   0.137847E+02   0.489640E+00   0.405182E-02  -0.863125E+00
  3079   0.137566E+02   0.487755E+00   0.404540E-02  -0.860077E+00
  3080   0.137293E+02   0.485871E+00   0.403899E-02  -0.857039E+00
  3081   0.137013E+02   0.483994E+00   0.403258E-02  -0.853900E+00
  3082   0.136734E+02   0.482128E+00   0.402619E-02  -0.850805E+00
  3083   0.136455E+02   0.480280E+00   0.401980E-02  -0.847657E+00
  3084   0.136183E+02   0.478430E+00   0.401342E-02  -0.844462E+00
  3085   0.135897E+02   0.476587E+00   0.400705E-02  -0.841285E+00
  3086   0.135617E+02   0.474752E+00   0.400069E-02  -0.838066E+00
  3087   0.135337E+02   0.472927E+00   0.399434E-02  -0.834838E+00
  3088   0.135057E+02   0.471120E+00   0.398799E-02  -0.831580E+00
