#    L    TT             EE             BB             TE          
   683   0.142960E-02   0.188097E-04   0.119807E-04   0.491617E-04
   684   0.141065E-02   0.189192E-04   0.119632E-04   0.486660E-04
   685   0.139186E-02   0.190297E-04   0.119452E-04   0.482179E-04
   686   0.137325E-02   0.191410E-04   0.119265E-04   0.478179E-04
   687   0.135486E-02   0.192526E-04   0.119071E-04   0.474668E-04
   688   0.133670E-02   0.193642E-04   0.118871E-04   0.471652E-04
   689   0.131882E-02   0.194755E-04   0.118662E-04   0.469138E-04
   690   0.130123E-02   0.195861E-04   0.118446E-04   0.467132E-04
   691   0.128396E-02   0.196956E-04   0.118222E-04   0.465642E-04
   692   0.126704E-02   0.198037E-04   0.117990E-04   0.464674E-04
   693   0.125051E-02   0.199100E-04   0.117748E-04   0.464235E-04
   694   0.123438E-02   0.200142E-04   0.117497E-04   0.464331E-04
   695   0.121868E-02   0.201160E-04   0.117236E-04   0.464969E-04
   696   0.120345E-02   0.202149E-04   0.116965E-04   0.466156E-04
   697   0.118871E-02   0.203107E-04   0.116684E-04   0.467899E-04
   698   0.117448E-02   0.204029E-04   0.116392E-04   0.470204E-04
   699   0.116080E-02   0.204912E-04   0.116089E-04   0.473078E-04
   700   0.114770E-02   0.205754E-04   0.115774E-04   0.476528E-04
   701   0.113519E-02   0.206549E-04   0.115447E-04   0.480555E-04
   702   0.112326E-02   0.207299E-04   0.115109E-04   0.485141E-04
   703   0.111192E-02   0.208004E-04   0.114759E-04   0.490261E-04
   704   0.110114E-02   0.208662E-04   0.114399E-04   0.495893E-04
   705   0.109091E-02   0.209275E-04   0.114029E-04   0.502012E-04
   706   0.108122E-02   0.209843E-04   0.113648E-04   0.508594E-04
   707   0.107207E-02   0.210365E-04   0.113258E-04   0.515616E-04
   708   0.106343E-02   0.210842E-04   0.112859E-04   0.523054E-04
   709   0.105529E-02   0.211274E-04   0.112451E-04   0.530884E-04
   710   0.104765E-02   0.211661E-04   0.112035E-04   0.539083E-04
   711   0.104049E-02   0.212003E-04   0.111611E-04   0.547626E-04
   712   0.103379E-02   0.212300E-04   0.111179E-04   0.556489E-04
   713   0.102756E-02   0.212553E-04   0.110740E-04   0.565650E-04
   714   0.102177E-02   0.212760E-04   0.110294E-04   0.575084E-04
   715   0.101641E-02   0.212923E-04   0.109842E-04   0.584767E-04
   716   0.101147E-02   0.213041E-04   0.109385E-04   0.594675E-04
   717   0.100694E-02   0.213115E-04   0.108921E-04   0.604786E-04
   718   0.100281E-02   0.213145E-04   0.108453E-04   0.615074E-04
   719   0.999066E-03   0.213131E-04   0.107979E-04   0.625517E-04
   720   0.995692E-03   0.213072E-04   0.107502E-04   0.636090E-04
   721   0.992680E-03   0.212969E-04   0.107020E-04   0.646769E-04
   722   0.990016E-03   0.212822E-04   0.106535E-04   0.657532E-04
   723   0.987690E-03   0.212632E-04   0.106047E-04   0.668353E-04
   724   0.985688E-03   0.212397E-04   0.105557E-04   0.679210E-04
   725   0.983999E-03   0.212119E-04   0.105063E-04   0.690078E-04
   726   0.982611E-03   0.211798E-04   0.104568E-04   0.700933E-04
   727   0.981511E-03   0.211433E-04   0.104072E-04   0.711753E-04
   728   0.980689E-03   0.211024E-04   0.103574E-04   0.722512E-04
   729   0.980131E-03   0.210572E-04   0.103076E-04   0.733188E-04
   730   0.979826E-03   0.210077E-04   0.102577E-04   0.743757E-04
   731   0.979762E-03   0.209539E-04   0.102079E-04   0.754194E-04
   732   0.979927E-03   0.208958E-04   0.101581E-04   0.764475E-04
   733   0.980309E-03   0.208333E-04   0.101084E-04   0.774578E-04
   734   0.980895E-03   0.207666E-04   0.100588E-04   0.784479E-04
   735   0.981674E-03   0.206957E-04   0.100094E-04   0.794153E-04
   736   0.982634E-03   0.206204E-04   0.996019E-05   0.803576E-04
   737   0.983763E-03   0.205409E-04   0.991125E-05   0.812726E-04
   738   0.985048E-03   0.204572E-04   0.986260E-05   0.821577E-04
   739   0.986479E-03   0.203692E-04   0.981428E-05   0.830107E-04
   740   0.988042E-03   0.202769E-04   0.976633E-05   0.838292E-04
   741   0.989725E-03   0.201805E-04   0.971880E-05   0.846107E-04
   742   0.991518E-03   0.200798E-04   0.967172E-05   0.853529E-04
   743   0.993407E-03   0.199750E-04   0.962513E-05   0.860535E-04
   744   0.995381E-03   0.198659E-04   0.957908E-05   0.867099E-04
   745   0.997428E-03   0.197527E-04   0.953360E-05   0.873200E-04
   746   0.999535E-03   0.196353E-04   0.948874E-05   0.878812E-04
   747   0.100169E-02   0.195137E-04   0.944452E-05   0.883912E-04
   748   0.100388E-02   0.193880E-04   0.940101E-05   0.888477E-04
   749   0.100610E-02   0.192581E-04   0.935823E-05   0.892482E-04
   750   0.100833E-02   0.191240E-04   0.931622E-05   0.895903E-04
   751   0.101056E-02   0.189859E-04   0.927502E-05   0.898724E-04
   752   0.101279E-02   0.188439E-04   0.923462E-05   0.900953E-04
   753   0.101501E-02   0.186982E-04   0.919502E-05   0.902605E-04
   754   0.101721E-02   0.185490E-04   0.915620E-05   0.903696E-04
   755   0.101939E-02   0.183965E-04   0.911815E-05   0.904240E-04
   756   0.102154E-02   0.182410E-04   0.908087E-05   0.904252E-04
   757   0.102366E-02   0.180826E-04   0.904434E-05   0.903749E-04
   758   0.102574E-02   0.179217E-04   0.900855E-05   0.902745E-04
   759   0.102778E-02   0.177583E-04   0.897349E-05   0.901255E-04
   760   0.102976E-02   0.175928E-04   0.893915E-05   0.899294E-04
   761   0.103170E-02   0.174253E-04   0.890552E-05   0.896878E-04
   762   0.103357E-02   0.172560E-04   0.887259E-05   0.894022E-04
   763   0.103537E-02   0.170852E-04   0.884035E-05   0.890741E-04
   764   0.103711E-02   0.169131E-04   0.880879E-05   0.887050E-04
   765   0.103877E-02   0.167399E-04   0.877789E-05   0.882964E-04
   766   0.104034E-02   0.165658E-04   0.874765E-05   0.878499E-04
   767   0.104183E-02   0.163910E-04   0.871806E-05   0.873669E-04
   768   0.104322E-02   0.162158E-04   0.868911E-05   0.868490E-04
   769   0.104451E-02   0.160403E-04   0.866078E-05   0.862978E-04
   770   0.104570E-02   0.158649E-04   0.863306E-05   0.857146E-04
   771   0.104678E-02   0.156896E-04   0.860595E-05   0.851011E-04
   772   0.104774E-02   0.155147E-04   0.857943E-05   0.844587E-04
   773   0.104857E-02   0.153405E-04   0.855350E-05   0.837890E-04
   774   0.104929E-02   0.151671E-04   0.852814E-05   0.830935E-04
   775   0.104987E-02   0.149948E-04   0.850334E-05   0.823738E-04
   776   0.105031E-02   0.148237E-04   0.847910E-05   0.816312E-04
   777   0.105060E-02   0.146541E-04   0.845539E-05   0.808674E-04
   778   0.105075E-02   0.144863E-04   0.843222E-05   0.800838E-04
   779   0.105074E-02   0.143204E-04   0.840956E-05   0.792820E-04
   780   0.105057E-02   0.141566E-04   0.838742E-05   0.784635E-04
   781   0.105024E-02   0.139952E-04   0.836578E-05   0.776299E-04
   782   0.104973E-02   0.138363E-04   0.834462E-05   0.767825E-04
   783   0.104904E-02   0.136802E-04   0.832394E-05   0.759230E-04
   784   0.104818E-02   0.135272E-04   0.830373E-05   0.750529E-04
   785   0.104712E-02   0.133774E-04   0.828398E-05   0.741737E-04
   786   0.104587E-02   0.132310E-04   0.826467E-05   0.732868E-04
   787   0.104442E-02   0.130883E-04   0.824580E-05   0.723939E-04
   788   0.104277E-02   0.129494E-04   0.822735E-05   0.714964E-04
   789   0.104090E-02   0.128146E-04   0.820932E-05   0.705959E-04
   790   0.103882E-02   0.126842E-04   0.819170E-05   0.696938E-04
   791   0.103651E-02   0.125582E-04   0.817447E-05   0.687918E-04
   792   0.103398E-02   0.124370E-04   0.815762E-05   0.678912E-04
   793   0.103122E-02   0.123208E-04   0.814114E-05   0.669937E-04
   794   0.102821E-02   0.122097E-04   0.812503E-05   0.661007E-04
   795   0.102497E-02   0.121040E-04   0.810926E-05   0.652138E-04
   796   0.102147E-02   0.120039E-04   0.809384E-05   0.643344E-04
   797   0.101772E-02   0.119096E-04   0.807875E-05   0.634642E-04
   798   0.101370E-02   0.118214E-04   0.806398E-05   0.626045E-04
   799   0.100942E-02   0.117394E-04   0.804952E-05   0.617570E-04
   800   0.100487E-02   0.116639E-04   0.803536E-05   0.609231E-04
   801   0.100005E-02   0.115950E-04   0.802149E-05   0.601042E-04
   802   0.994954E-03   0.115326E-04   0.800789E-05   0.593006E-04
   803   0.989604E-03   0.114765E-04   0.799455E-05   0.585126E-04
   804   0.984010E-03   0.114266E-04   0.798145E-05   0.577402E-04
   805   0.978181E-03   0.113826E-04   0.796857E-05   0.569838E-04
   806   0.972129E-03   0.113444E-04   0.795591E-05   0.562434E-04
   807   0.965864E-03   0.113118E-04   0.794344E-05   0.555193E-04
   808   0.959397E-03   0.112847E-04   0.793116E-05   0.548115E-04
   809   0.952738E-03   0.112628E-04   0.791904E-05   0.541204E-04
   810   0.945900E-03   0.112459E-04   0.790706E-05   0.534461E-04
   811   0.938891E-03   0.112339E-04   0.789522E-05   0.527888E-04
   812   0.931724E-03   0.112266E-04   0.788350E-05   0.521485E-04
   813   0.924409E-03   0.112239E-04   0.787189E-05   0.515257E-04
   814   0.916957E-03   0.112255E-04   0.786036E-05   0.509203E-04
   815   0.909378E-03   0.112312E-04   0.784890E-05   0.503326E-04
   816   0.901684E-03   0.112409E-04   0.783750E-05   0.497628E-04
   817   0.893885E-03   0.112544E-04   0.782613E-05   0.492110E-04
   818   0.885992E-03   0.112716E-04   0.781480E-05   0.486774E-04
   819   0.878016E-03   0.112921E-04   0.780347E-05   0.481623E-04
   820   0.869967E-03   0.113160E-04   0.779214E-05   0.476657E-04
   821   0.861856E-03   0.113429E-04   0.778079E-05   0.471879E-04
   822   0.853695E-03   0.113727E-04   0.776940E-05   0.467291E-04
   823   0.845494E-03   0.114052E-04   0.775796E-05   0.462893E-04
   824   0.837263E-03   0.114402E-04   0.774645E-05   0.458689E-04
   825   0.829014E-03   0.114777E-04   0.773486E-05   0.454680E-04
   826   0.820758E-03   0.115172E-04   0.772317E-05   0.450867E-04
   827   0.812504E-03   0.115588E-04   0.771136E-05   0.447253E-04
   828   0.804265E-03   0.116022E-04   0.769943E-05   0.443839E-04
   829   0.796050E-03   0.116473E-04   0.768735E-05   0.440627E-04
   830   0.787871E-03   0.116937E-04   0.767511E-05   0.437619E-04
   831   0.779738E-03   0.117415E-04   0.766270E-05   0.434817E-04
   832   0.771662E-03   0.117904E-04   0.765009E-05   0.432222E-04
   833   0.763654E-03   0.118401E-04   0.763728E-05   0.429836E-04
   834   0.755725E-03   0.118906E-04   0.762424E-05   0.427662E-04
   835   0.747885E-03   0.119417E-04   0.761097E-05   0.425700E-04
   836   0.740146E-03   0.119931E-04   0.759744E-05   0.423953E-04
   837   0.732518E-03   0.120447E-04   0.758365E-05   0.422422E-04
   838   0.725012E-03   0.120963E-04   0.756957E-05   0.421110E-04
   839   0.717638E-03   0.121478E-04   0.755519E-05   0.420018E-04
   840   0.710408E-03   0.121989E-04   0.754050E-05   0.419147E-04
   841   0.703332E-03   0.122495E-04   0.752547E-05   0.418500E-04
   842   0.696422E-03   0.122994E-04   0.751010E-05   0.418079E-04
   843   0.689687E-03   0.123483E-04   0.749437E-05   0.417885E-04
   844   0.683139E-03   0.123962E-04   0.747826E-05   0.417920E-04
   845   0.676788E-03   0.124429E-04   0.746175E-05   0.418186E-04
   846   0.670646E-03   0.124881E-04   0.744484E-05   0.418684E-04
   847   0.664722E-03   0.125317E-04   0.742751E-05   0.419417E-04
   848   0.659029E-03   0.125736E-04   0.740973E-05   0.420387E-04
   849   0.653576E-03   0.126134E-04   0.739151E-05   0.421594E-04
   850   0.648375E-03   0.126511E-04   0.737281E-05   0.423041E-04
   851   0.643433E-03   0.126865E-04   0.735363E-05   0.424728E-04
   852   0.638748E-03   0.127196E-04   0.733398E-05   0.426646E-04
   853   0.634313E-03   0.127503E-04   0.731389E-05   0.428785E-04
   854   0.630122E-03   0.127788E-04   0.729335E-05   0.431134E-04
   855   0.626171E-03   0.128049E-04   0.727240E-05   0.433683E-04
   856   0.622452E-03   0.128287E-04   0.725105E-05   0.436422E-04
   857   0.618960E-03   0.128502E-04   0.722931E-05   0.439340E-04
   858   0.615689E-03   0.128694E-04   0.720720E-05   0.442427E-04
   859   0.612633E-03   0.128864E-04   0.718475E-05   0.445672E-04
   860   0.609786E-03   0.129011E-04   0.716196E-05   0.449065E-04
   861   0.607142E-03   0.129134E-04   0.713885E-05   0.452595E-04
   862   0.604696E-03   0.129236E-04   0.711545E-05   0.456253E-04
   863   0.602442E-03   0.129314E-04   0.709176E-05   0.460027E-04
   864   0.600373E-03   0.129370E-04   0.706780E-05   0.463908E-04
   865   0.598484E-03   0.129404E-04   0.704360E-05   0.467884E-04
   866   0.596768E-03   0.129415E-04   0.701916E-05   0.471946E-04
   867   0.595221E-03   0.129404E-04   0.699450E-05   0.476083E-04
   868   0.593835E-03   0.129370E-04   0.696965E-05   0.480284E-04
   869   0.592606E-03   0.129314E-04   0.694462E-05   0.484540E-04
   870   0.591526E-03   0.129236E-04   0.691942E-05   0.488839E-04
   871   0.590592E-03   0.129136E-04   0.689407E-05   0.493172E-04
   872   0.589795E-03   0.129014E-04   0.686859E-05   0.497528E-04
   873   0.589131E-03   0.128869E-04   0.684299E-05   0.501896E-04
   874   0.588594E-03   0.128703E-04   0.681730E-05   0.506266E-04
   875   0.588178E-03   0.128515E-04   0.679153E-05   0.510628E-04
   876   0.587876E-03   0.128305E-04   0.676569E-05   0.514972E-04
   877   0.587683E-03   0.128073E-04   0.673981E-05   0.519286E-04
   878   0.587594E-03   0.127819E-04   0.671389E-05   0.523561E-04
   879   0.587601E-03   0.127544E-04   0.668796E-05   0.527785E-04
   880   0.587700E-03   0.127247E-04   0.666204E-05   0.531950E-04
   881   0.587884E-03   0.126929E-04   0.663613E-05   0.536043E-04
   882   0.588148E-03   0.126589E-04   0.661027E-05   0.540055E-04
   883   0.588485E-03   0.126227E-04   0.658445E-05   0.543976E-04
   884   0.588890E-03   0.125845E-04   0.655871E-05   0.547795E-04
   885   0.589356E-03   0.125440E-04   0.653305E-05   0.551501E-04
   886   0.589879E-03   0.125015E-04   0.650750E-05   0.555084E-04
   887   0.590452E-03   0.124569E-04   0.648207E-05   0.558534E-04
   888   0.591068E-03   0.124101E-04   0.645678E-05   0.561840E-04
   889   0.591723E-03   0.123612E-04   0.643165E-05   0.564993E-04
   890   0.592410E-03   0.123102E-04   0.640668E-05   0.567980E-04
   891   0.593124E-03   0.122571E-04   0.638191E-05   0.570793E-04
   892   0.593858E-03   0.122020E-04   0.635734E-05   0.573420E-04
   893   0.594606E-03   0.121447E-04   0.633299E-05   0.575852E-04
   894   0.595364E-03   0.120854E-04   0.630888E-05   0.578077E-04
   895   0.596124E-03   0.120240E-04   0.628503E-05   0.580086E-04
   896   0.596881E-03   0.119605E-04   0.626145E-05   0.581868E-04
   897   0.597629E-03   0.118950E-04   0.623816E-05   0.583412E-04
   898   0.598362E-03   0.118274E-04   0.621518E-05   0.584709E-04
   899   0.599074E-03   0.117578E-04   0.619253E-05   0.585747E-04
   900   0.599760E-03   0.116861E-04   0.617021E-05   0.586516E-04
   901   0.600414E-03   0.116124E-04   0.614824E-05   0.587010E-04
   902   0.601034E-03   0.115367E-04   0.612663E-05   0.587231E-04
   903   0.601619E-03   0.114593E-04   0.610537E-05   0.587188E-04
   904   0.602167E-03   0.113801E-04   0.608445E-05   0.586888E-04
   905   0.602677E-03   0.112994E-04   0.606387E-05   0.586339E-04
   906   0.603148E-03   0.112171E-04   0.604363E-05   0.585546E-04
   907   0.603579E-03   0.111334E-04   0.602371E-05   0.584519E-04
   908   0.603967E-03   0.110485E-04   0.600412E-05   0.583264E-04
   909   0.604312E-03   0.109624E-04   0.598485E-05   0.581788E-04
   910   0.604612E-03   0.108752E-04   0.596589E-05   0.580099E-04
   911   0.604866E-03   0.107870E-04   0.594725E-05   0.578204E-04
   912   0.605073E-03   0.106981E-04   0.592891E-05   0.576110E-04
   913   0.605231E-03   0.106083E-04   0.591088E-05   0.573825E-04
   914   0.605339E-03   0.105180E-04   0.589314E-05   0.571357E-04
   915   0.605396E-03   0.104271E-04   0.587569E-05   0.568711E-04
   916   0.605400E-03   0.103358E-04   0.585854E-05   0.565897E-04
   917   0.605350E-03   0.102441E-04   0.584166E-05   0.562920E-04
   918   0.605244E-03   0.101523E-04   0.582507E-05   0.559789E-04
   919   0.605081E-03   0.100604E-04   0.580875E-05   0.556510E-04
   920   0.604861E-03   0.996850E-05   0.579270E-05   0.553091E-04
   921   0.604581E-03   0.987672E-05   0.577691E-05   0.549540E-04
   922   0.604239E-03   0.978517E-05   0.576138E-05   0.545863E-04
   923   0.603836E-03   0.969395E-05   0.574611E-05   0.542069E-04
   924   0.603369E-03   0.960319E-05   0.573109E-05   0.538163E-04
   925   0.602838E-03   0.951297E-05   0.571632E-05   0.534154E-04
   926   0.602240E-03   0.942342E-05   0.570179E-05   0.530049E-04
   927   0.601574E-03   0.933464E-05   0.568750E-05   0.525855E-04
   928   0.600840E-03   0.924673E-05   0.567344E-05   0.521580E-04
   929   0.600035E-03   0.915981E-05   0.565960E-05   0.517231E-04
   930   0.599159E-03   0.907398E-05   0.564599E-05   0.512815E-04
   931   0.598210E-03   0.898936E-05   0.563260E-05   0.508339E-04
   932   0.597186E-03   0.890604E-05   0.561942E-05   0.503811E-04
   933   0.596087E-03   0.882414E-05   0.560646E-05   0.499239E-04
   934   0.594911E-03   0.874377E-05   0.559369E-05   0.494628E-04
   935   0.593656E-03   0.866503E-05   0.558113E-05   0.489988E-04
   936   0.592322E-03   0.858803E-05   0.556876E-05   0.485325E-04
   937   0.590906E-03   0.851288E-05   0.555659E-05   0.480646E-04
   938   0.589408E-03   0.843968E-05   0.554460E-05   0.475959E-04
   939   0.587827E-03   0.836855E-05   0.553279E-05   0.471271E-04
   940   0.586160E-03   0.829960E-05   0.552116E-05   0.466589E-04
   941   0.584407E-03   0.823292E-05   0.550970E-05   0.461921E-04
   942   0.582566E-03   0.816864E-05   0.549841E-05   0.457274E-04
   943   0.580636E-03   0.810685E-05   0.548728E-05   0.452655E-04
   944   0.578616E-03   0.804766E-05   0.547631E-05   0.448072E-04
   945   0.576503E-03   0.799119E-05   0.546550E-05   0.443533E-04
   946   0.574298E-03   0.793754E-05   0.545483E-05   0.439043E-04
   947   0.571998E-03   0.788682E-05   0.544431E-05   0.434611E-04
   948   0.569602E-03   0.783913E-05   0.543393E-05   0.430244E-04
   949   0.567109E-03   0.779459E-05   0.542369E-05   0.425949E-04
   950   0.564517E-03   0.775330E-05   0.541357E-05   0.421734E-04
   951   0.561827E-03   0.771534E-05   0.540359E-05   0.417604E-04
   952   0.559040E-03   0.768065E-05   0.539372E-05   0.413562E-04
   953   0.556163E-03   0.764914E-05   0.538396E-05   0.409608E-04
   954   0.553198E-03   0.762071E-05   0.537431E-05   0.405741E-04
   955   0.550151E-03   0.759528E-05   0.536476E-05   0.401962E-04
   956   0.547025E-03   0.757276E-05   0.535531E-05   0.398272E-04
   957   0.543825E-03   0.755305E-05   0.534594E-05   0.394670E-04
   958   0.540556E-03   0.753606E-05   0.533666E-05   0.391158E-04
   959   0.537221E-03   0.752170E-05   0.532744E-05   0.387735E-04
   960   0.533824E-03   0.750989E-05   0.531830E-05   0.384402E-04
   961   0.530371E-03   0.750052E-05   0.530921E-05   0.381159E-04
   962   0.526865E-03   0.749352E-05   0.530018E-05   0.378006E-04
   963   0.523310E-03   0.748878E-05   0.529120E-05   0.374944E-04
   964   0.519712E-03   0.748621E-05   0.528226E-05   0.371973E-04
   965   0.516074E-03   0.748574E-05   0.527335E-05   0.369093E-04
   966   0.512400E-03   0.748725E-05   0.526448E-05   0.366305E-04
   967   0.508695E-03   0.749067E-05   0.525562E-05   0.363608E-04
   968   0.504964E-03   0.749590E-05   0.524678E-05   0.361004E-04
   969   0.501209E-03   0.750286E-05   0.523795E-05   0.358492E-04
   970   0.497437E-03   0.751144E-05   0.522912E-05   0.356074E-04
   971   0.493651E-03   0.752156E-05   0.522029E-05   0.353748E-04
   972   0.489854E-03   0.753313E-05   0.521145E-05   0.351516E-04
   973   0.486053E-03   0.754606E-05   0.520259E-05   0.349378E-04
   974   0.482250E-03   0.756025E-05   0.519370E-05   0.347333E-04
   975   0.478451E-03   0.757562E-05   0.518479E-05   0.345384E-04
   976   0.474659E-03   0.759207E-05   0.517584E-05   0.343528E-04
   977   0.470879E-03   0.760951E-05   0.516684E-05   0.341768E-04
   978   0.467115E-03   0.762785E-05   0.515780E-05   0.340104E-04
   979   0.463372E-03   0.764701E-05   0.514870E-05   0.338535E-04
   980   0.459653E-03   0.766688E-05   0.513953E-05   0.337061E-04
   981   0.455963E-03   0.768738E-05   0.513030E-05   0.335685E-04
   982   0.452307E-03   0.770842E-05   0.512099E-05   0.334404E-04
   983   0.448688E-03   0.772990E-05   0.511160E-05   0.333221E-04
   984   0.445111E-03   0.775174E-05   0.510212E-05   0.332135E-04
   985   0.441580E-03   0.777384E-05   0.509254E-05   0.331146E-04
   986   0.438099E-03   0.779611E-05   0.508286E-05   0.330256E-04
   987   0.434674E-03   0.781847E-05   0.507308E-05   0.329463E-04
   988   0.431307E-03   0.784081E-05   0.506318E-05   0.328769E-04
   989   0.428004E-03   0.786306E-05   0.505315E-05   0.328174E-04
   990   0.424769E-03   0.788511E-05   0.504300E-05   0.327678E-04
   991   0.421605E-03   0.790688E-05   0.503272E-05   0.327281E-04
   992   0.418518E-03   0.792828E-05   0.502229E-05   0.326984E-04
   993   0.415511E-03   0.794921E-05   0.501172E-05   0.326787E-04
   994   0.412589E-03   0.796959E-05   0.500099E-05   0.326690E-04
   995   0.409757E-03   0.798932E-05   0.499010E-05   0.326694E-04
   996   0.407018E-03   0.800831E-05   0.497904E-05   0.326799E-04
   997   0.404376E-03   0.802647E-05   0.496781E-05   0.327006E-04
   998   0.401837E-03   0.804371E-05   0.495640E-05   0.327314E-04
   999   0.399404E-03   0.805994E-05   0.494481E-05   0.327723E-04
  1000   0.397081E-03   0.807506E-05   0.493302E-05   0.328235E-04
  1001   0.394873E-03   0.808901E-05   0.492103E-05   0.328849E-04
  1002   0.392776E-03   0.810177E-05   0.490885E-05   0.329561E-04
  1003   0.390789E-03   0.811335E-05   0.489648E-05   0.330366E-04
  1004   0.388909E-03   0.812374E-05   0.488394E-05   0.331259E-04
  1005   0.387133E-03   0.813295E-05   0.487122E-05   0.332237E-04
  1006   0.385458E-03   0.814100E-05   0.485835E-05   0.333294E-04
  1007   0.383881E-03   0.814787E-05   0.484531E-05   0.334425E-04
  1008   0.382400E-03   0.815359E-05   0.483213E-05   0.335627E-04
  1009   0.381013E-03   0.815814E-05   0.481880E-05   0.336895E-04
  1010   0.379715E-03   0.816153E-05   0.480534E-05   0.338223E-04
  1011   0.378506E-03   0.816378E-05   0.479176E-05   0.339607E-04
  1012   0.377381E-03   0.816488E-05   0.477805E-05   0.341043E-04
  1013   0.376338E-03   0.816483E-05   0.476423E-05   0.342526E-04
  1014   0.375374E-03   0.816365E-05   0.475031E-05   0.344052E-04
  1015   0.374487E-03   0.816134E-05   0.473628E-05   0.345615E-04
  1016   0.373674E-03   0.815789E-05   0.472217E-05   0.347211E-04
  1017   0.372932E-03   0.815332E-05   0.470797E-05   0.348836E-04
  1018   0.372259E-03   0.814762E-05   0.469370E-05   0.350484E-04
  1019   0.371651E-03   0.814081E-05   0.467935E-05   0.352152E-04
  1020   0.371106E-03   0.813289E-05   0.466495E-05   0.353834E-04
  1021   0.370622E-03   0.812386E-05   0.465049E-05   0.355527E-04
  1022   0.370194E-03   0.811372E-05   0.463598E-05   0.357224E-04
  1023   0.369822E-03   0.810249E-05   0.462143E-05   0.358922E-04
  1024   0.369501E-03   0.809015E-05   0.460685E-05   0.360617E-04
  1025   0.369230E-03   0.807673E-05   0.459225E-05   0.362303E-04
  1026   0.369005E-03   0.806222E-05   0.457762E-05   0.363975E-04
  1027   0.368824E-03   0.804663E-05   0.456299E-05   0.365630E-04
  1028   0.368684E-03   0.802995E-05   0.454835E-05   0.367262E-04
  1029   0.368583E-03   0.801221E-05   0.453371E-05   0.368867E-04
  1030   0.368516E-03   0.799339E-05   0.451909E-05   0.370441E-04
  1031   0.368483E-03   0.797350E-05   0.450448E-05   0.371978E-04
  1032   0.368480E-03   0.795256E-05   0.448990E-05   0.373474E-04
  1033   0.368504E-03   0.793056E-05   0.447534E-05   0.374924E-04
  1034   0.368553E-03   0.790750E-05   0.446083E-05   0.376324E-04
  1035   0.368623E-03   0.788339E-05   0.444637E-05   0.377670E-04
  1036   0.368713E-03   0.785825E-05   0.443196E-05   0.378956E-04
  1037   0.368819E-03   0.783205E-05   0.441761E-05   0.380177E-04
  1038   0.368939E-03   0.780483E-05   0.440333E-05   0.381330E-04
  1039   0.369070E-03   0.777657E-05   0.438913E-05   0.382410E-04
  1040   0.369209E-03   0.774728E-05   0.437501E-05   0.383412E-04
  1041   0.369353E-03   0.771697E-05   0.436098E-05   0.384330E-04
  1042   0.369500E-03   0.768565E-05   0.434705E-05   0.385162E-04
  1043   0.369647E-03   0.765330E-05   0.433322E-05   0.385902E-04
  1044   0.369792E-03   0.761995E-05   0.431950E-05   0.386545E-04
  1045   0.369930E-03   0.758559E-05   0.430591E-05   0.387087E-04
  1046   0.370061E-03   0.755022E-05   0.429244E-05   0.387523E-04
  1047   0.370181E-03   0.751386E-05   0.427910E-05   0.387849E-04
  1048   0.370287E-03   0.747651E-05   0.426591E-05   0.388060E-04
  1049   0.370376E-03   0.743816E-05   0.425287E-05   0.388151E-04
  1050   0.370446E-03   0.739883E-05   0.423998E-05   0.388118E-04
  1051   0.370495E-03   0.735853E-05   0.422725E-05   0.387957E-04
  1052   0.370521E-03   0.731730E-05   0.421468E-05   0.387671E-04
  1053   0.370525E-03   0.727520E-05   0.420227E-05   0.387263E-04
  1054   0.370506E-03   0.723227E-05   0.419002E-05   0.386736E-04
  1055   0.370464E-03   0.718858E-05   0.417792E-05   0.386094E-04
  1056   0.370398E-03   0.714417E-05   0.416598E-05   0.385341E-04
  1057   0.370307E-03   0.709910E-05   0.415418E-05   0.384480E-04
  1058   0.370193E-03   0.705342E-05   0.414254E-05   0.383514E-04
  1059   0.370054E-03   0.700718E-05   0.413104E-05   0.382448E-04
  1060   0.369889E-03   0.696044E-05   0.411968E-05   0.381283E-04
  1061   0.369700E-03   0.691325E-05   0.410847E-05   0.380025E-04
  1062   0.369484E-03   0.686567E-05   0.409740E-05   0.378676E-04
  1063   0.369242E-03   0.681774E-05   0.408646E-05   0.377241E-04
  1064   0.368974E-03   0.676952E-05   0.407567E-05   0.375721E-04
  1065   0.368679E-03   0.672106E-05   0.406500E-05   0.374122E-04
  1066   0.368357E-03   0.667242E-05   0.405447E-05   0.372446E-04
  1067   0.368007E-03   0.662365E-05   0.404407E-05   0.370696E-04
  1068   0.367630E-03   0.657480E-05   0.403379E-05   0.368878E-04
  1069   0.367224E-03   0.652592E-05   0.402364E-05   0.366993E-04
  1070   0.366789E-03   0.647708E-05   0.401361E-05   0.365045E-04
  1071   0.366326E-03   0.642831E-05   0.400371E-05   0.363039E-04
  1072   0.365833E-03   0.637968E-05   0.399392E-05   0.360976E-04
  1073   0.365311E-03   0.633124E-05   0.398425E-05   0.358862E-04
  1074   0.364759E-03   0.628304E-05   0.397470E-05   0.356699E-04
  1075   0.364176E-03   0.623513E-05   0.396526E-05   0.354491E-04
  1076   0.363563E-03   0.618757E-05   0.395593E-05   0.352241E-04
  1077   0.362919E-03   0.614041E-05   0.394671E-05   0.349953E-04
  1078   0.362243E-03   0.609371E-05   0.393760E-05   0.347630E-04
  1079   0.361535E-03   0.604751E-05   0.392859E-05   0.345276E-04
