#    L    TT             EE             TE             PP             TP          
  4369   0.394704E+00   0.115540E-01  -0.116076E-01   0.165267E+04   0.983927E+00
  4370   0.393049E+00   0.115316E-01  -0.114899E-01   0.165138E+04   0.983069E+00
  4371   0.391469E+00   0.115087E-01  -0.113743E-01   0.165009E+04   0.982213E+00
  4372   0.389815E+00   0.114881E-01  -0.112615E-01   0.164881E+04   0.981359E+00
  4373   0.388236E+00   0.114678E-01  -0.111507E-01   0.164752E+04   0.980507E+00
  4374   0.386583E+00   0.114469E-01  -0.110420E-01   0.164624E+04   0.979658E+00
  4375   0.384930E+00   0.114277E-01  -0.109361E-01   0.164496E+04   0.978811E+00
  4376   0.383352E+00   0.114088E-01  -0.108315E-01   0.164367E+04   0.977966E+00
  4377   0.381700E+00   0.113900E-01  -0.107304E-01   0.164239E+04   0.977124E+00
  4378   0.380122E+00   0.113723E-01  -0.106307E-01   0.164112E+04   0.976284E+00
  4379   0.378545E+00   0.113549E-01  -0.105345E-01   0.163984E+04   0.975446E+00
  4380   0.377041E+00   0.113369E-01  -0.104388E-01   0.163856E+04   0.974610E+00
  4381   0.375389E+00   0.113200E-01  -0.103475E-01   0.163728E+04   0.973777E+00
  4382   0.373812E+00   0.113042E-01  -0.102567E-01   0.163601E+04   0.972946E+00
  4383   0.372234E+00   0.112879E-01  -0.101695E-01   0.163474E+04   0.972117E+00
  4384   0.370656E+00   0.112719E-01  -0.100835E-01   0.163347E+04   0.971291E+00
  4385   0.369077E+00   0.112570E-01  -0.100004E-01   0.163219E+04   0.970467E+00
  4386   0.367573E+00   0.112425E-01  -0.991999E-02   0.163092E+04   0.969646E+00
  4387   0.365993E+00   0.112275E-01  -0.984093E-02   0.162966E+04   0.968826E+00
  4388   0.364413E+00   0.112129E-01  -0.976466E-02   0.162839E+04   0.968010E+00
  4389   0.362907E+00   0.111995E-01  -0.969117E-02   0.162712E+04   0.967195E+00
  4390   0.361326E+00   0.111856E-01  -0.961973E-02   0.162586E+04   0.966383E+00
  4391   0.359892E+00   0.111722E-01  -0.955107E-02   0.162459E+04   0.965573E+00
  4392   0.358310E+00   0.111592E-01  -0.948296E-02   0.162333E+04   0.964766E+00
  4393   0.356874E+00   0.111466E-01  -0.941839E-02   0.162207E+04   0.963961E+00
  4394   0.355215E+00   0.111337E-01  -0.935585E-02   0.162081E+04   0.963159E+00
  4395   0.353793E+00   0.111220E-01  -0.929534E-02   0.161955E+04   0.962358E+00
  4396   0.352221E+00   0.111100E-01  -0.923836E-02   0.161829E+04   0.961561E+00
  4397   0.350745E+00   0.110985E-01  -0.918193E-02   0.161703E+04   0.960766E+00
  4398   0.349267E+00   0.110867E-01  -0.912828E-02   0.161578E+04   0.959973E+00
  4399   0.347795E+00   0.110754E-01  -0.907592E-02   0.161452E+04   0.959182E+00
  4400   0.346307E+00   0.110646E-01  -0.902633E-02   0.161327E+04   0.958395E+00
  4401   0.344833E+00   0.110536E-01  -0.897952E-02   0.161202E+04   0.957609E+00
  4402   0.343371E+00   0.110431E-01  -0.893328E-02   0.161077E+04   0.956826E+00
  4403   0.341909E+00   0.110324E-01  -0.888987E-02   0.160952E+04   0.956046E+00
  4404   0.340497E+00   0.110222E-01  -0.884856E-02   0.160827E+04   0.955268E+00
  4405   0.339075E+00   0.110118E-01  -0.880864E-02   0.160702E+04   0.954492E+00
  4406   0.337660E+00   0.110013E-01  -0.877161E-02   0.160577E+04   0.953719E+00
  4407   0.336244E+00   0.109913E-01  -0.873603E-02   0.160453E+04   0.952948E+00
  4408   0.334833E+00   0.109819E-01  -0.870265E-02   0.160328E+04   0.952180E+00
  4409   0.333443E+00   0.109716E-01  -0.867075E-02   0.160204E+04   0.951415E+00
  4410   0.332044E+00   0.109619E-01  -0.864186E-02   0.160080E+04   0.950651E+00
  4411   0.330666E+00   0.109520E-01  -0.861449E-02   0.159956E+04   0.949891E+00
  4412   0.329286E+00   0.109428E-01  -0.859018E-02   0.159832E+04   0.949132E+00
  4413   0.327912E+00   0.109335E-01  -0.856671E-02   0.159708E+04   0.948376E+00
  4414   0.326567E+00   0.109233E-01  -0.854485E-02   0.159584E+04   0.947623E+00
  4415   0.325212E+00   0.109145E-01  -0.852537E-02   0.159461E+04   0.946872E+00
  4416   0.323878E+00   0.109049E-01  -0.850755E-02   0.159337E+04   0.946124E+00
  4417   0.322535E+00   0.108959E-01  -0.849215E-02   0.159214E+04   0.945378E+00
  4418   0.321220E+00   0.108861E-01  -0.847847E-02   0.159090E+04   0.944634E+00
  4419   0.319896E+00   0.108770E-01  -0.846652E-02   0.158967E+04   0.943893E+00
  4420   0.318608E+00   0.108679E-01  -0.845707E-02   0.158844E+04   0.943155E+00
  4421   0.317311E+00   0.108587E-01  -0.844644E-02   0.158721E+04   0.942419E+00
  4422   0.316026E+00   0.108487E-01  -0.843984E-02   0.158598E+04   0.941685E+00
  4423   0.314756E+00   0.108395E-01  -0.843508E-02   0.158476E+04   0.940954E+00
  4424   0.313490E+00   0.108295E-01  -0.843217E-02   0.158353E+04   0.940225E+00
  4425   0.312239E+00   0.108202E-01  -0.843264E-02   0.158231E+04   0.939499E+00
  4426   0.311000E+00   0.108102E-01  -0.843352E-02   0.158108E+04   0.938775E+00
  4427   0.309760E+00   0.108002E-01  -0.843560E-02   0.157986E+04   0.938054E+00
  4428   0.308540E+00   0.107902E-01  -0.843889E-02   0.157864E+04   0.937335E+00
  4429   0.307326E+00   0.107803E-01  -0.844342E-02   0.157742E+04   0.936619E+00
  4430   0.306118E+00   0.107697E-01  -0.845144E-02   0.157620E+04   0.935905E+00
  4431   0.304923E+00   0.107598E-01  -0.846001E-02   0.157498E+04   0.935194E+00
  4432   0.303741E+00   0.107501E-01  -0.846990E-02   0.157376E+04   0.934485E+00
  4433   0.302565E+00   0.107389E-01  -0.848112E-02   0.157255E+04   0.933778E+00
  4434   0.301402E+00   0.107285E-01  -0.849370E-02   0.157133E+04   0.933074E+00
  4435   0.300253E+00   0.107175E-01  -0.850842E-02   0.157012E+04   0.932373E+00
  4436   0.299109E+00   0.107073E-01  -0.852381E-02   0.156891E+04   0.931674E+00
  4437   0.297978E+00   0.106957E-01  -0.854063E-02   0.156769E+04   0.930977E+00
  4438   0.296852E+00   0.106843E-01  -0.855892E-02   0.156648E+04   0.930283E+00
  4439   0.295733E+00   0.106730E-01  -0.857869E-02   0.156527E+04   0.929592E+00
  4440   0.294634E+00   0.106618E-01  -0.859923E-02   0.156407E+04   0.928903E+00
  4441   0.293541E+00   0.106500E-01  -0.862131E-02   0.156286E+04   0.928216E+00
  4442   0.292461E+00   0.106384E-01  -0.864421E-02   0.156165E+04   0.927532E+00
  4443   0.291371E+00   0.106262E-01  -0.866870E-02   0.156045E+04   0.926850E+00
  4444   0.290310E+00   0.106142E-01  -0.869331E-02   0.155924E+04   0.926171E+00
  4445   0.289269E+00   0.106016E-01  -0.871955E-02   0.155804E+04   0.925494E+00
  4446   0.288226E+00   0.105885E-01  -0.874746E-02   0.155684E+04   0.924820E+00
  4447   0.287197E+00   0.105755E-01  -0.877631E-02   0.155564E+04   0.924148E+00
  4448   0.286173E+00   0.105621E-01  -0.880613E-02   0.155444E+04   0.923479E+00
  4449   0.285162E+00   0.105488E-01  -0.883619E-02   0.155324E+04   0.922812E+00
  4450   0.284164E+00   0.105358E-01  -0.886728E-02   0.155204E+04   0.922148E+00
  4451   0.283164E+00   0.105216E-01  -0.889940E-02   0.155085E+04   0.921486E+00
  4452   0.282170E+00   0.105076E-01  -0.893260E-02   0.154965E+04   0.920827E+00
  4453   0.281196E+00   0.104930E-01  -0.896540E-02   0.154846E+04   0.920170E+00
  4454   0.280236E+00   0.104795E-01  -0.900006E-02   0.154726E+04   0.919515E+00
  4455   0.279297E+00   0.104640E-01  -0.903660E-02   0.154607E+04   0.918863E+00
  4456   0.278355E+00   0.104487E-01  -0.907209E-02   0.154488E+04   0.918214E+00
  4457   0.277420E+00   0.104337E-01  -0.910803E-02   0.154369E+04   0.917567E+00
  4458   0.276491E+00   0.104182E-01  -0.914519E-02   0.154250E+04   0.916922E+00
  4459   0.275582E+00   0.104030E-01  -0.918360E-02   0.154132E+04   0.916280E+00
  4460   0.274680E+00   0.103873E-01  -0.922179E-02   0.154013E+04   0.915640E+00
  4461   0.273791E+00   0.103711E-01  -0.926128E-02   0.153894E+04   0.915002E+00
  4462   0.272901E+00   0.103544E-01  -0.929987E-02   0.153776E+04   0.914367E+00
  4463   0.272024E+00   0.103379E-01  -0.933980E-02   0.153658E+04   0.913735E+00
  4464   0.271162E+00   0.103210E-01  -0.937962E-02   0.153539E+04   0.913104E+00
  4465   0.270298E+00   0.103029E-01  -0.941935E-02   0.153421E+04   0.912477E+00
  4466   0.269455E+00   0.102858E-01  -0.945976E-02   0.153303E+04   0.911851E+00
  4467   0.268619E+00   0.102667E-01  -0.950163E-02   0.153185E+04   0.911228E+00
  4468   0.267796E+00   0.102494E-01  -0.954200E-02   0.153068E+04   0.910607E+00
  4469   0.266973E+00   0.102301E-01  -0.958387E-02   0.152950E+04   0.909989E+00
  4470   0.266164E+00   0.102104E-01  -0.962578E-02   0.152832E+04   0.909373E+00
  4471   0.265361E+00   0.101917E-01  -0.966627E-02   0.152715E+04   0.908759E+00
  4472   0.264580E+00   0.101717E-01  -0.970834E-02   0.152598E+04   0.908148E+00
  4473   0.263790E+00   0.101514E-01  -0.975052E-02   0.152480E+04   0.907539E+00
  4474   0.263023E+00   0.101313E-01  -0.979285E-02   0.152363E+04   0.906932E+00
  4475   0.262262E+00   0.101107E-01  -0.983535E-02   0.152246E+04   0.906328E+00
  4476   0.261515E+00   0.100897E-01  -0.987730E-02   0.152129E+04   0.905726E+00
  4477   0.260768E+00   0.100690E-01  -0.991947E-02   0.152012E+04   0.905126E+00
  4478   0.260028E+00   0.100471E-01  -0.996114E-02   0.151896E+04   0.904528E+00
  4479   0.259310E+00   0.100255E-01  -0.100031E-01   0.151779E+04   0.903933E+00
  4480   0.258591E+00   0.100027E-01  -0.100446E-01   0.151663E+04   0.903340E+00
  4481   0.257872E+00   0.998015E-02  -0.100864E-01   0.151546E+04   0.902750E+00
  4482   0.257175E+00   0.995720E-02  -0.101271E-01   0.151430E+04   0.902161E+00
  4483   0.256485E+00   0.993380E-02  -0.101689E-01   0.151314E+04   0.901575E+00
  4484   0.255795E+00   0.990923E-02  -0.102096E-01   0.151198E+04   0.900992E+00
  4485   0.255120E+00   0.988422E-02  -0.102507E-01   0.151082E+04   0.900410E+00
  4486   0.254452E+00   0.986026E-02  -0.102908E-01   0.150966E+04   0.899831E+00
  4487   0.253799E+00   0.983587E-02  -0.103306E-01   0.150850E+04   0.899254E+00
  4488   0.253139E+00   0.981104E-02  -0.103709E-01   0.150734E+04   0.898679E+00
  4489   0.252501E+00   0.978579E-02  -0.104103E-01   0.150619E+04   0.898106E+00
  4490   0.251863E+00   0.976160E-02  -0.104487E-01   0.150503E+04   0.897536E+00
  4491   0.251226E+00   0.973623E-02  -0.104870E-01   0.150388E+04   0.896967E+00
  4492   0.250610E+00   0.970970E-02  -0.105259E-01   0.150273E+04   0.896401E+00
  4493   0.249996E+00   0.968350E-02  -0.105639E-01   0.150158E+04   0.895838E+00
  4494   0.249396E+00   0.965613E-02  -0.106011E-01   0.150043E+04   0.895276E+00
  4495   0.248789E+00   0.962983E-02  -0.106382E-01   0.149928E+04   0.894717E+00
  4496   0.248198E+00   0.960236E-02  -0.106745E-01   0.149813E+04   0.894159E+00
  4497   0.247614E+00   0.957375E-02  -0.107101E-01   0.149698E+04   0.893604E+00
  4498   0.247031E+00   0.954695E-02  -0.107457E-01   0.149583E+04   0.893051E+00
  4499   0.246464E+00   0.951825E-02  -0.107798E-01   0.149469E+04   0.892500E+00
  4500   0.245890E+00   0.948989E-02  -0.108140E-01   0.149354E+04   0.891952E+00
  4501   0.245338E+00   0.946113E-02  -0.108483E-01   0.149240E+04   0.891405E+00
  4502   0.244780E+00   0.943120E-02  -0.108805E-01   0.149126E+04   0.890861E+00
  4503   0.244245E+00   0.940236E-02  -0.109135E-01   0.149012E+04   0.890319E+00
  4504   0.243704E+00   0.937383E-02  -0.109459E-01   0.148898E+04   0.889778E+00
  4505   0.243171E+00   0.934340E-02  -0.109761E-01   0.148784E+04   0.889240E+00
  4506   0.242646E+00   0.931328E-02  -0.110072E-01   0.148670E+04   0.888704E+00
  4507   0.242115E+00   0.928347E-02  -0.110370E-01   0.148556E+04   0.888170E+00
  4508   0.241607E+00   0.925322E-02  -0.110654E-01   0.148443E+04   0.887638E+00
  4509   0.241093E+00   0.922328E-02  -0.110940E-01   0.148329E+04   0.887108E+00
  4510   0.240588E+00   0.919140E-02  -0.111212E-01   0.148216E+04   0.886580E+00
  4511   0.240084E+00   0.916056E-02  -0.111471E-01   0.148103E+04   0.886053E+00
  4512   0.239596E+00   0.912927E-02  -0.111732E-01   0.147989E+04   0.885529E+00
  4513   0.239109E+00   0.909752E-02  -0.111972E-01   0.147876E+04   0.885007E+00
  4514   0.238624E+00   0.906605E-02  -0.112214E-01   0.147763E+04   0.884486E+00
  4515   0.238140E+00   0.903411E-02  -0.112443E-01   0.147650E+04   0.883967E+00
  4516   0.237673E+00   0.900169E-02  -0.112659E-01   0.147538E+04   0.883450E+00
  4517   0.237200E+00   0.896881E-02  -0.112877E-01   0.147425E+04   0.882935E+00
  4518   0.236736E+00   0.893618E-02  -0.113075E-01   0.147312E+04   0.882422E+00
  4519   0.236274E+00   0.890381E-02  -0.113252E-01   0.147200E+04   0.881910E+00
  4520   0.235813E+00   0.887021E-02  -0.113439E-01   0.147088E+04   0.881400E+00
  4521   0.235362E+00   0.883760E-02  -0.113614E-01   0.146975E+04   0.880892E+00
  4522   0.234912E+00   0.880375E-02  -0.113769E-01   0.146863E+04   0.880386E+00
  4523   0.234480E+00   0.877014E-02  -0.113918E-01   0.146751E+04   0.879881E+00
  4524   0.234034E+00   0.873603E-02  -0.114055E-01   0.146639E+04   0.879378E+00
  4525   0.233599E+00   0.870140E-02  -0.114188E-01   0.146527E+04   0.878876E+00
  4526   0.233165E+00   0.866774E-02  -0.114300E-01   0.146415E+04   0.878376E+00
  4527   0.232748E+00   0.863356E-02  -0.114408E-01   0.146304E+04   0.877878E+00
  4528   0.232319E+00   0.859886E-02  -0.114504E-01   0.146192E+04   0.877381E+00
  4529   0.231899E+00   0.856437E-02  -0.114588E-01   0.146081E+04   0.876886E+00
  4530   0.231481E+00   0.852786E-02  -0.114667E-01   0.145969E+04   0.876392E+00
  4531   0.231067E+00   0.849379E-02  -0.114734E-01   0.145858E+04   0.875900E+00
  4532   0.230654E+00   0.845843E-02  -0.114782E-01   0.145747E+04   0.875409E+00
  4533   0.230244E+00   0.842252E-02  -0.114818E-01   0.145636E+04   0.874920E+00
  4534   0.229852E+00   0.838681E-02  -0.114858E-01   0.145525E+04   0.874432E+00
  4535   0.229439E+00   0.835128E-02  -0.114871E-01   0.145414E+04   0.873946E+00
  4536   0.229037E+00   0.831593E-02  -0.114872E-01   0.145303E+04   0.873461E+00
  4537   0.228645E+00   0.828077E-02  -0.114869E-01   0.145193E+04   0.872977E+00
  4538   0.228249E+00   0.824429E-02  -0.114855E-01   0.145082E+04   0.872495E+00
  4539   0.227855E+00   0.820872E-02  -0.114837E-01   0.144972E+04   0.872014E+00
  4540   0.227472E+00   0.817184E-02  -0.114800E-01   0.144861E+04   0.871534E+00
  4541   0.227084E+00   0.813586E-02  -0.114744E-01   0.144751E+04   0.871056E+00
  4542   0.226699E+00   0.810003E-02  -0.114693E-01   0.144641E+04   0.870579E+00
  4543   0.226318E+00   0.806287E-02  -0.114622E-01   0.144531E+04   0.870103E+00
  4544   0.225932E+00   0.802661E-02  -0.114548E-01   0.144421E+04   0.869628E+00
  4545   0.225549E+00   0.798974E-02  -0.114456E-01   0.144311E+04   0.869155E+00
  4546   0.225177E+00   0.795375E-02  -0.114360E-01   0.144201E+04   0.868682E+00
  4547   0.224801E+00   0.791790E-02  -0.114246E-01   0.144091E+04   0.868211E+00
  4548   0.224436E+00   0.788069E-02  -0.114129E-01   0.143982E+04   0.867741E+00
  4549   0.224051E+00   0.784510E-02  -0.114001E-01   0.143872E+04   0.867272E+00
  4550   0.223678E+00   0.780740E-02  -0.113863E-01   0.143763E+04   0.866805E+00
  4551   0.223316E+00   0.777055E-02  -0.113713E-01   0.143654E+04   0.866338E+00
  4552   0.222942E+00   0.773456E-02  -0.113546E-01   0.143544E+04   0.865872E+00
  4553   0.222587E+00   0.769794E-02  -0.113383E-01   0.143435E+04   0.865408E+00
  4554   0.222213E+00   0.766067E-02  -0.113209E-01   0.143326E+04   0.864944E+00
  4555   0.221850E+00   0.762424E-02  -0.113016E-01   0.143217E+04   0.864482E+00
  4556   0.221491E+00   0.758715E-02  -0.112820E-01   0.143109E+04   0.864020E+00
  4557   0.221120E+00   0.755089E-02  -0.112612E-01   0.143000E+04   0.863560E+00
  4558   0.220768E+00   0.751471E-02  -0.112392E-01   0.142891E+04   0.863100E+00
  4559   0.220405E+00   0.747786E-02  -0.112162E-01   0.142783E+04   0.862642E+00
  4560   0.220045E+00   0.744182E-02  -0.111926E-01   0.142674E+04   0.862184E+00
  4561   0.219689E+00   0.740584E-02  -0.111672E-01   0.142566E+04   0.861727E+00
  4562   0.219329E+00   0.736917E-02  -0.111412E-01   0.142458E+04   0.861272E+00
  4563   0.218966E+00   0.733180E-02  -0.111156E-01   0.142350E+04   0.860817E+00
  4564   0.218613E+00   0.729671E-02  -0.110872E-01   0.142242E+04   0.860363E+00
  4565   0.218257E+00   0.726018E-02  -0.110583E-01   0.142134E+04   0.859910E+00
  4566   0.217897E+00   0.722590E-02  -0.110282E-01   0.142026E+04   0.859458E+00
  4567   0.217541E+00   0.718794E-02  -0.109990E-01   0.141918E+04   0.859007E+00
  4568   0.217188E+00   0.715222E-02  -0.109663E-01   0.141810E+04   0.858557E+00
  4569   0.216824E+00   0.711653E-02  -0.109346E-01   0.141703E+04   0.858107E+00
  4570   0.216464E+00   0.708084E-02  -0.109015E-01   0.141595E+04   0.857659E+00
  4571   0.216100E+00   0.704442E-02  -0.108671E-01   0.141488E+04   0.857211E+00
  4572   0.215748E+00   0.700873E-02  -0.108314E-01   0.141381E+04   0.856764E+00
  4573   0.215384E+00   0.697379E-02  -0.107965E-01   0.141274E+04   0.856318E+00
  4574   0.215024E+00   0.693883E-02  -0.107595E-01   0.141167E+04   0.855873E+00
  4575   0.214668E+00   0.690311E-02  -0.107212E-01   0.141060E+04   0.855429E+00
  4576   0.214316E+00   0.686811E-02  -0.106829E-01   0.140953E+04   0.854985E+00
  4577   0.213945E+00   0.683383E-02  -0.106432E-01   0.140846E+04   0.854542E+00
  4578   0.213585E+00   0.679877E-02  -0.106029E-01   0.140739E+04   0.854100E+00
  4579   0.213215E+00   0.676366E-02  -0.105618E-01   0.140633E+04   0.853659E+00
  4580   0.212855E+00   0.672926E-02  -0.105201E-01   0.140526E+04   0.853218E+00
  4581   0.212485E+00   0.669555E-02  -0.104783E-01   0.140420E+04   0.852778E+00
  4582   0.212125E+00   0.666178E-02  -0.104336E-01   0.140313E+04   0.852339E+00
  4583   0.211755E+00   0.662794E-02  -0.103897E-01   0.140207E+04   0.851901E+00
  4584   0.211389E+00   0.659404E-02  -0.103449E-01   0.140101E+04   0.851463E+00
  4585   0.211019E+00   0.656081E-02  -0.102995E-01   0.139995E+04   0.851026E+00
  4586   0.210653E+00   0.652750E-02  -0.102532E-01   0.139889E+04   0.850589E+00
  4587   0.210276E+00   0.649410E-02  -0.102068E-01   0.139783E+04   0.850154E+00
  4588   0.209910E+00   0.646062E-02  -0.101597E-01   0.139677E+04   0.849719E+00
  4589   0.209533E+00   0.642852E-02  -0.101109E-01   0.139572E+04   0.849284E+00
  4590   0.209161E+00   0.639558E-02  -0.100621E-01   0.139466E+04   0.848850E+00
  4591   0.208784E+00   0.636327E-02  -0.100132E-01   0.139361E+04   0.848417E+00
  4592   0.208412E+00   0.633085E-02  -0.996335E-02   0.139255E+04   0.847984E+00
  4593   0.208043E+00   0.629906E-02  -0.991265E-02   0.139150E+04   0.847552E+00
  4594   0.207657E+00   0.626714E-02  -0.986106E-02   0.139045E+04   0.847121E+00
  4595   0.207281E+00   0.623509E-02  -0.981004E-02   0.138940E+04   0.846690E+00
  4596   0.206910E+00   0.620439E-02  -0.975884E-02   0.138835E+04   0.846260E+00
  4597   0.206535E+00   0.617281E-02  -0.970521E-02   0.138730E+04   0.845830E+00
  4598   0.206149E+00   0.614183E-02  -0.965286E-02   0.138625E+04   0.845401E+00
  4599   0.205775E+00   0.611143E-02  -0.959880E-02   0.138520E+04   0.844972E+00
  4600   0.205389E+00   0.608162E-02  -0.954599E-02   0.138416E+04   0.844544E+00
  4601   0.205001E+00   0.605016E-02  -0.949144E-02   0.138311E+04   0.844116E+00
  4602   0.204601E+00   0.602003E-02  -0.943662E-02   0.138207E+04   0.843689E+00
  4603   0.204213E+00   0.599046E-02  -0.938225E-02   0.138102E+04   0.843262E+00
  4604   0.203821E+00   0.596073E-02  -0.932609E-02   0.137998E+04   0.842836E+00
  4605   0.203441E+00   0.593156E-02  -0.927107E-02   0.137894E+04   0.842410E+00
  4606   0.203049E+00   0.590222E-02  -0.921719E-02   0.137790E+04   0.841984E+00
  4607   0.202661E+00   0.587345E-02  -0.915921E-02   0.137686E+04   0.841559E+00
  4608   0.202269E+00   0.584450E-02  -0.910382E-02   0.137582E+04   0.841134E+00
  4609   0.201873E+00   0.581685E-02  -0.904652E-02   0.137478E+04   0.840710E+00
  4610   0.201481E+00   0.578752E-02  -0.899026E-02   0.137375E+04   0.840286E+00
  4611   0.201084E+00   0.576024E-02  -0.893281E-02   0.137271E+04   0.839862E+00
  4612   0.200684E+00   0.573352E-02  -0.887561E-02   0.137167E+04   0.839439E+00
  4613   0.200287E+00   0.570586E-02  -0.881866E-02   0.137064E+04   0.839016E+00
  4614   0.199878E+00   0.567875E-02  -0.876119E-02   0.136961E+04   0.838593E+00
  4615   0.199480E+00   0.565144E-02  -0.870318E-02   0.136857E+04   0.838171E+00
  4616   0.199070E+00   0.562542E-02  -0.864534E-02   0.136754E+04   0.837748E+00
  4617   0.198664E+00   0.559919E-02  -0.858767E-02   0.136651E+04   0.837326E+00
  4618   0.198267E+00   0.557351E-02  -0.852939E-02   0.136548E+04   0.836904E+00
  4619   0.197852E+00   0.554836E-02  -0.847197E-02   0.136445E+04   0.836482E+00
  4620   0.197446E+00   0.552301E-02  -0.841316E-02   0.136342E+04   0.836061E+00
  4621   0.197037E+00   0.549819E-02  -0.835516E-02   0.136240E+04   0.835640E+00
  4622   0.196622E+00   0.547315E-02  -0.829797E-02   0.136137E+04   0.835218E+00
  4623   0.196210E+00   0.544864E-02  -0.823932E-02   0.136035E+04   0.834797E+00
  4624   0.195801E+00   0.542392E-02  -0.818068E-02   0.135932E+04   0.834376E+00
  4625   0.195380E+00   0.540046E-02  -0.812353E-02   0.135830E+04   0.833955E+00
  4626   0.194961E+00   0.537677E-02  -0.806560E-02   0.135728E+04   0.833534E+00
  4627   0.194537E+00   0.535361E-02  -0.800687E-02   0.135625E+04   0.833113E+00
  4628   0.194124E+00   0.533022E-02  -0.794957E-02   0.135523E+04   0.832692E+00
  4629   0.193697E+00   0.530660E-02  -0.789142E-02   0.135421E+04   0.832272E+00
  4630   0.193281E+00   0.528497E-02  -0.783391E-02   0.135319E+04   0.831851E+00
  4631   0.192859E+00   0.526311E-02  -0.777627E-02   0.135218E+04   0.831430E+00
  4632   0.192425E+00   0.524102E-02  -0.771847E-02   0.135116E+04   0.831009E+00
  4633   0.192007E+00   0.521942E-02  -0.766123E-02   0.135014E+04   0.830588E+00
  4634   0.191577E+00   0.519833E-02  -0.760529E-02   0.134913E+04   0.830167E+00
  4635   0.191141E+00   0.517774E-02  -0.754690E-02   0.134811E+04   0.829746E+00
  4636   0.190715E+00   0.515690E-02  -0.749050E-02   0.134710E+04   0.829325E+00
  4637   0.190291E+00   0.513656E-02  -0.743459E-02   0.134609E+04   0.828903E+00
  4638   0.189846E+00   0.511671E-02  -0.737840E-02   0.134507E+04   0.828482E+00
  4639   0.189418E+00   0.509586E-02  -0.732264E-02   0.134406E+04   0.828060E+00
  4640   0.188985E+00   0.507625E-02  -0.726657E-02   0.134305E+04   0.827638E+00
  4641   0.188553E+00   0.505711E-02  -0.721164E-02   0.134204E+04   0.827216E+00
  4642   0.188115E+00   0.503772E-02  -0.715635E-02   0.134104E+04   0.826794E+00
  4643   0.187686E+00   0.501955E-02  -0.710068E-02   0.134003E+04   0.826371E+00
  4644   0.187244E+00   0.500112E-02  -0.704534E-02   0.133902E+04   0.825948E+00
  4645   0.186803E+00   0.498242E-02  -0.699106E-02   0.133802E+04   0.825525E+00
  4646   0.186364E+00   0.496493E-02  -0.693782E-02   0.133701E+04   0.825102E+00
  4647   0.185926E+00   0.494717E-02  -0.688411E-02   0.133601E+04   0.824678E+00
  4648   0.185474E+00   0.492988E-02  -0.683066E-02   0.133501E+04   0.824254E+00
  4649   0.185046E+00   0.491306E-02  -0.677670E-02   0.133400E+04   0.823830E+00
  4650   0.184604E+00   0.489596E-02  -0.672444E-02   0.133300E+04   0.823405E+00
  4651   0.184164E+00   0.487932E-02  -0.667163E-02   0.133200E+04   0.822980E+00
  4652   0.183716E+00   0.486240E-02  -0.661974E-02   0.133100E+04   0.822555E+00
  4653   0.183270E+00   0.484668E-02  -0.656802E-02   0.133000E+04   0.822129E+00
  4654   0.182825E+00   0.483070E-02  -0.651645E-02   0.132901E+04   0.821703E+00
  4655   0.182388E+00   0.481518E-02  -0.646578E-02   0.132801E+04   0.821276E+00
  4656   0.181944E+00   0.479939E-02  -0.641523E-02   0.132701E+04   0.820849E+00
  4657   0.181501E+00   0.478408E-02  -0.636630E-02   0.132602E+04   0.820422E+00
  4658   0.181058E+00   0.476850E-02  -0.631673E-02   0.132502E+04   0.819994E+00
  4659   0.180615E+00   0.475414E-02  -0.626726E-02   0.132403E+04   0.819566E+00
  4660   0.180166E+00   0.473952E-02  -0.621936E-02   0.132304E+04   0.819137E+00
  4661   0.179724E+00   0.472464E-02  -0.617153E-02   0.132205E+04   0.818708E+00
  4662   0.179275E+00   0.471099E-02  -0.612451E-02   0.132106E+04   0.818278E+00
  4663   0.178833E+00   0.469782E-02  -0.607680E-02   0.132007E+04   0.817848E+00
  4664   0.178377E+00   0.468366E-02  -0.603061E-02   0.131908E+04   0.817417E+00
  4665   0.177942E+00   0.466999E-02  -0.598520E-02   0.131809E+04   0.816986E+00
  4666   0.177501E+00   0.465681E-02  -0.593980E-02   0.131710E+04   0.816555E+00
  4667   0.177051E+00   0.464413E-02  -0.589589E-02   0.131611E+04   0.816123E+00
  4668   0.176608E+00   0.463120E-02  -0.585197E-02   0.131513E+04   0.815690E+00
  4669   0.176158E+00   0.461877E-02  -0.580803E-02   0.131414E+04   0.815257E+00
  4670   0.175722E+00   0.460685E-02  -0.576480E-02   0.131316E+04   0.814824E+00
  4671   0.175263E+00   0.459469E-02  -0.572301E-02   0.131218E+04   0.814389E+00
  4672   0.174826E+00   0.458303E-02  -0.568117E-02   0.131119E+04   0.813955E+00
  4673   0.174380E+00   0.457114E-02  -0.563927E-02   0.131021E+04   0.813519E+00
  4674   0.173941E+00   0.456050E-02  -0.559951E-02   0.130923E+04   0.813084E+00
  4675   0.173494E+00   0.454889E-02  -0.555966E-02   0.130825E+04   0.812647E+00
  4676   0.173052E+00   0.453779E-02  -0.552046E-02   0.130727E+04   0.812211E+00
  4677   0.172603E+00   0.452721E-02  -0.548188E-02   0.130630E+04   0.811773E+00
  4678   0.172160E+00   0.451715E-02  -0.544318E-02   0.130532E+04   0.811335E+00
