#    L    TT             EE             BB             TE          
  3481   0.437028E+01   0.129906E+00   0.583885E-09  -0.167966E+00
  3482   0.435476E+01   0.129854E+00   0.578244E-09  -0.166552E+00
  3483   0.433920E+01   0.129807E+00   0.572647E-09  -0.165175E+00
  3484   0.432369E+01   0.129774E+00   0.567091E-09  -0.163838E+00
  3485   0.430830E+01   0.129748E+00   0.561578E-09  -0.162541E+00
  3486   0.429280E+01   0.129720E+00   0.556106E-09  -0.161295E+00
  3487   0.427751E+01   0.129707E+00   0.550676E-09  -0.160078E+00
  3488   0.426212E+01   0.129700E+00   0.545286E-09  -0.158906E+00
  3489   0.424685E+01   0.129700E+00   0.539937E-09  -0.157768E+00
  3490   0.423157E+01   0.129714E+00   0.534627E-09  -0.156670E+00
  3491   0.421641E+01   0.129720E+00   0.529357E-09  -0.155623E+00
  3492   0.420124E+01   0.129734E+00   0.524126E-09  -0.154621E+00
  3493   0.418621E+01   0.129761E+00   0.518933E-09  -0.153643E+00
  3494   0.417116E+01   0.129804E+00   0.513779E-09  -0.152720E+00
  3495   0.415618E+01   0.129838E+00   0.508662E-09  -0.151832E+00
  3496   0.414127E+01   0.129887E+00   0.503583E-09  -0.150987E+00
  3497   0.412642E+01   0.129937E+00   0.498541E-09  -0.150188E+00
  3498   0.411165E+01   0.129993E+00   0.493535E-09  -0.149428E+00
  3499   0.409687E+01   0.130065E+00   0.488565E-09  -0.148716E+00
  3500   0.408217E+01   0.130130E+00   0.483631E-09  -0.148040E+00
  3501   0.406747E+01   0.130202E+00   0.478732E-09  -0.147407E+00
  3502   0.405285E+01   0.130296E+00   0.473869E-09  -0.146827E+00
  3503   0.403839E+01   0.130390E+00   0.469040E-09  -0.146285E+00
  3504   0.402394E+01   0.130461E+00   0.464247E-09  -0.145781E+00
  3505   0.400959E+01   0.130561E+00   0.459488E-09  -0.145315E+00
  3506   0.399533E+01   0.130675E+00   0.454765E-09  -0.144890E+00
  3507   0.398102E+01   0.130787E+00   0.450076E-09  -0.144512E+00
  3508   0.396682E+01   0.130898E+00   0.445421E-09  -0.144167E+00
  3509   0.395273E+01   0.131014E+00   0.440802E-09  -0.143856E+00
  3510   0.393882E+01   0.131127E+00   0.436217E-09  -0.143587E+00
  3511   0.392489E+01   0.131253E+00   0.431666E-09  -0.143352E+00
  3512   0.391107E+01   0.131376E+00   0.427150E-09  -0.143146E+00
  3513   0.389724E+01   0.131503E+00   0.422668E-09  -0.142983E+00
  3514   0.388368E+01   0.131619E+00   0.418221E-09  -0.142849E+00
  3515   0.387003E+01   0.131754E+00   0.413807E-09  -0.142737E+00
  3516   0.385666E+01   0.131877E+00   0.409428E-09  -0.142678E+00
  3517   0.384329E+01   0.131996E+00   0.405083E-09  -0.142642E+00
  3518   0.382999E+01   0.132118E+00   0.400772E-09  -0.142631E+00
  3519   0.381684E+01   0.132242E+00   0.396494E-09  -0.142658E+00
  3520   0.380378E+01   0.132369E+00   0.392251E-09  -0.142711E+00
  3521   0.379086E+01   0.132490E+00   0.388041E-09  -0.142804E+00
  3522   0.377797E+01   0.132620E+00   0.383865E-09  -0.142908E+00
  3523   0.376516E+01   0.132744E+00   0.379722E-09  -0.143047E+00
  3524   0.375245E+01   0.132869E+00   0.375613E-09  -0.143220E+00
  3525   0.373999E+01   0.132988E+00   0.371537E-09  -0.143414E+00
  3526   0.372741E+01   0.133107E+00   0.367495E-09  -0.143636E+00
  3527   0.371502E+01   0.133226E+00   0.363486E-09  -0.143887E+00
  3528   0.370281E+01   0.133337E+00   0.359510E-09  -0.144160E+00
  3529   0.369071E+01   0.133456E+00   0.355568E-09  -0.144456E+00
  3530   0.367859E+01   0.133567E+00   0.351658E-09  -0.144775E+00
  3531   0.366674E+01   0.133669E+00   0.347781E-09  -0.145125E+00
  3532   0.365488E+01   0.133777E+00   0.343938E-09  -0.145492E+00
  3533   0.364314E+01   0.133884E+00   0.340127E-09  -0.145884E+00
  3534   0.363162E+01   0.133975E+00   0.336349E-09  -0.146301E+00
  3535   0.362009E+01   0.134085E+00   0.332603E-09  -0.146737E+00
  3536   0.360878E+01   0.134171E+00   0.328890E-09  -0.147184E+00
  3537   0.359754E+01   0.134261E+00   0.325210E-09  -0.147666E+00
  3538   0.358653E+01   0.134326E+00   0.321562E-09  -0.148169E+00
  3539   0.357553E+01   0.134403E+00   0.317947E-09  -0.148685E+00
  3540   0.356462E+01   0.134477E+00   0.314364E-09  -0.149229E+00
  3541   0.355388E+01   0.134539E+00   0.310813E-09  -0.149773E+00
  3542   0.354323E+01   0.134611E+00   0.307294E-09  -0.150355E+00
  3543   0.353275E+01   0.134672E+00   0.303808E-09  -0.150959E+00
  3544   0.352238E+01   0.134721E+00   0.300353E-09  -0.151580E+00
  3545   0.351211E+01   0.134773E+00   0.296930E-09  -0.152239E+00
  3546   0.350196E+01   0.134819E+00   0.293539E-09  -0.152901E+00
  3547   0.349192E+01   0.134859E+00   0.290180E-09  -0.153566E+00
  3548   0.348200E+01   0.134894E+00   0.286853E-09  -0.154265E+00
  3549   0.347221E+01   0.134922E+00   0.283557E-09  -0.154974E+00
  3550   0.346262E+01   0.134952E+00   0.280293E-09  -0.155711E+00
  3551   0.345301E+01   0.134967E+00   0.277060E-09  -0.156468E+00
  3552   0.344369E+01   0.134975E+00   0.273859E-09  -0.157229E+00
  3553   0.343428E+01   0.134984E+00   0.270688E-09  -0.158017E+00
  3554   0.342516E+01   0.134984E+00   0.267549E-09  -0.158815E+00
  3555   0.341610E+01   0.134984E+00   0.264440E-09  -0.159632E+00
  3556   0.340719E+01   0.134961E+00   0.261361E-09  -0.160451E+00
  3557   0.339843E+01   0.134952E+00   0.258313E-09  -0.161286E+00
  3558   0.338967E+01   0.134919E+00   0.255294E-09  -0.162123E+00
  3559   0.338113E+01   0.134899E+00   0.252305E-09  -0.162984E+00
  3560   0.337259E+01   0.134862E+00   0.249345E-09  -0.163844E+00
  3561   0.336429E+01   0.134822E+00   0.246415E-09  -0.164719E+00
  3562   0.335607E+01   0.134772E+00   0.243513E-09  -0.165601E+00
  3563   0.334786E+01   0.134719E+00   0.240641E-09  -0.166489E+00
  3564   0.333989E+01   0.134663E+00   0.237797E-09  -0.167375E+00
  3565   0.333193E+01   0.134588E+00   0.234981E-09  -0.168265E+00
  3566   0.332407E+01   0.134509E+00   0.232193E-09  -0.169161E+00
  3567   0.331637E+01   0.134425E+00   0.229433E-09  -0.170052E+00
  3568   0.330870E+01   0.134337E+00   0.226701E-09  -0.170947E+00
  3569   0.330120E+01   0.134244E+00   0.223996E-09  -0.171845E+00
  3570   0.329388E+01   0.134138E+00   0.221318E-09  -0.172745E+00
  3571   0.328652E+01   0.134026E+00   0.218667E-09  -0.173640E+00
  3572   0.327918E+01   0.133908E+00   0.216043E-09  -0.174528E+00
  3573   0.327203E+01   0.133784E+00   0.213445E-09  -0.175424E+00
  3574   0.326499E+01   0.133654E+00   0.210874E-09  -0.176312E+00
  3575   0.325807E+01   0.133516E+00   0.208329E-09  -0.177186E+00
  3576   0.325118E+01   0.133371E+00   0.205809E-09  -0.178065E+00
  3577   0.324442E+01   0.133211E+00   0.203315E-09  -0.178936E+00
  3578   0.323770E+01   0.133058E+00   0.200846E-09  -0.179812E+00
  3579   0.323110E+01   0.132897E+00   0.198403E-09  -0.180670E+00
  3580   0.322456E+01   0.132713E+00   0.195984E-09  -0.181526E+00
  3581   0.321814E+01   0.132534E+00   0.193590E-09  -0.182370E+00
  3582   0.321177E+01   0.132346E+00   0.191220E-09  -0.183202E+00
  3583   0.320547E+01   0.132142E+00   0.188875E-09  -0.184029E+00
  3584   0.319930E+01   0.131935E+00   0.186553E-09  -0.184851E+00
  3585   0.319319E+01   0.131718E+00   0.184255E-09  -0.185659E+00
  3586   0.318722E+01   0.131497E+00   0.181981E-09  -0.186454E+00
  3587   0.318124E+01   0.131274E+00   0.179730E-09  -0.187241E+00
  3588   0.317533E+01   0.131032E+00   0.177502E-09  -0.188014E+00
  3589   0.316957E+01   0.130786E+00   0.175297E-09  -0.188778E+00
  3590   0.316395E+01   0.130543E+00   0.173114E-09  -0.189534E+00
  3591   0.315827E+01   0.130280E+00   0.170954E-09  -0.190265E+00
  3592   0.315281E+01   0.130013E+00   0.168816E-09  -0.190994E+00
  3593   0.314728E+01   0.129740E+00   0.166700E-09  -0.191705E+00
  3594   0.314184E+01   0.129462E+00   0.164606E-09  -0.192398E+00
  3595   0.313640E+01   0.129170E+00   0.162533E-09  -0.193080E+00
  3596   0.313113E+01   0.128872E+00   0.160481E-09  -0.193727E+00
  3597   0.312602E+01   0.128568E+00   0.158451E-09  -0.194392E+00
  3598   0.312086E+01   0.128257E+00   0.156441E-09  -0.195036E+00
  3599   0.311579E+01   0.127938E+00   0.154451E-09  -0.195651E+00
  3600   0.311082E+01   0.127605E+00   0.152482E-09  -0.196282E+00
  3601   0.310587E+01   0.127271E+00   0.150533E-09  -0.196883E+00
  3602   0.310102E+01   0.126930E+00   0.148604E-09  -0.197461E+00
  3603   0.309620E+01   0.126572E+00   0.146695E-09  -0.198023E+00
  3604   0.309147E+01   0.126215E+00   0.144805E-09  -0.198575E+00
  3605   0.308684E+01   0.125849E+00   0.142935E-09  -0.199102E+00
  3606   0.308223E+01   0.125474E+00   0.141085E-09  -0.199617E+00
  3607   0.307765E+01   0.125092E+00   0.139253E-09  -0.200105E+00
  3608   0.307323E+01   0.124708E+00   0.137441E-09  -0.200587E+00
  3609   0.306876E+01   0.124308E+00   0.135647E-09  -0.201048E+00
  3610   0.306431E+01   0.123914E+00   0.133872E-09  -0.201479E+00
  3611   0.305988E+01   0.123512E+00   0.132116E-09  -0.201894E+00
  3612   0.305554E+01   0.123093E+00   0.130378E-09  -0.202300E+00
  3613   0.305122E+01   0.122673E+00   0.128658E-09  -0.202674E+00
  3614   0.304699E+01   0.122251E+00   0.126957E-09  -0.203045E+00
  3615   0.304278E+01   0.121819E+00   0.125273E-09  -0.203382E+00
  3616   0.303852E+01   0.121386E+00   0.123607E-09  -0.203691E+00
  3617   0.303434E+01   0.120944E+00   0.121959E-09  -0.203995E+00
  3618   0.303018E+01   0.120499E+00   0.120329E-09  -0.204269E+00
  3619   0.302611E+01   0.120045E+00   0.118715E-09  -0.204521E+00
  3620   0.302205E+01   0.119588E+00   0.117119E-09  -0.204758E+00
  3621   0.301793E+01   0.119130E+00   0.115540E-09  -0.204962E+00
  3622   0.301383E+01   0.118668E+00   0.113978E-09  -0.205150E+00
  3623   0.300974E+01   0.118205E+00   0.112433E-09  -0.205311E+00
  3624   0.300566E+01   0.117723E+00   0.110905E-09  -0.205461E+00
  3625   0.300152E+01   0.117254E+00   0.109392E-09  -0.205584E+00
  3626   0.299754E+01   0.116775E+00   0.107896E-09  -0.205678E+00
  3627   0.299349E+01   0.116292E+00   0.106417E-09  -0.205743E+00
  3628   0.298946E+01   0.115799E+00   0.104953E-09  -0.205800E+00
  3629   0.298544E+01   0.115311E+00   0.103505E-09  -0.205827E+00
  3630   0.298142E+01   0.114819E+00   0.102073E-09  -0.205829E+00
  3631   0.297734E+01   0.114316E+00   0.100656E-09  -0.205807E+00
  3632   0.297319E+01   0.113810E+00   0.992550E-10  -0.205766E+00
  3633   0.296920E+01   0.113308E+00   0.978689E-10  -0.205698E+00
  3634   0.296514E+01   0.112795E+00   0.964980E-10  -0.205610E+00
  3635   0.296109E+01   0.112285E+00   0.951420E-10  -0.205501E+00
  3636   0.295705E+01   0.111780E+00   0.938008E-10  -0.205355E+00
  3637   0.295293E+01   0.111255E+00   0.924742E-10  -0.205195E+00
  3638   0.294890E+01   0.110741E+00   0.911621E-10  -0.205003E+00
  3639   0.294479E+01   0.110223E+00   0.898644E-10  -0.204787E+00
  3640   0.294069E+01   0.109701E+00   0.885808E-10  -0.204553E+00
  3641   0.293651E+01   0.109174E+00   0.873112E-10  -0.204294E+00
  3642   0.293234E+01   0.108644E+00   0.860555E-10  -0.204000E+00
  3643   0.292825E+01   0.108116E+00   0.848136E-10  -0.203693E+00
  3644   0.292393E+01   0.107583E+00   0.835852E-10  -0.203358E+00
  3645   0.291977E+01   0.107053E+00   0.823703E-10  -0.202993E+00
  3646   0.291553E+01   0.106518E+00   0.811686E-10  -0.202605E+00
  3647   0.291136E+01   0.105971E+00   0.799800E-10  -0.202194E+00
  3648   0.290705E+01   0.105434E+00   0.788044E-10  -0.201759E+00
  3649   0.290281E+01   0.104892E+00   0.776416E-10  -0.201298E+00
  3650   0.289849E+01   0.104344E+00   0.764915E-10  -0.200819E+00
  3651   0.289424E+01   0.103799E+00   0.753539E-10  -0.200298E+00
  3652   0.288992E+01   0.103249E+00   0.742287E-10  -0.199771E+00
  3653   0.288551E+01   0.102700E+00   0.731160E-10  -0.199210E+00
  3654   0.288110E+01   0.102140E+00   0.720155E-10  -0.198628E+00
  3655   0.287661E+01   0.101590E+00   0.709273E-10  -0.198018E+00
  3656   0.287217E+01   0.101034E+00   0.698512E-10  -0.197386E+00
  3657   0.286765E+01   0.100482E+00   0.687873E-10  -0.196740E+00
  3658   0.286319E+01   0.999327E-01   0.677354E-10  -0.196064E+00
  3659   0.285856E+01   0.993717E-01   0.666955E-10  -0.195366E+00
  3660   0.285399E+01   0.988212E-01   0.656676E-10  -0.194645E+00
  3661   0.284925E+01   0.982666E-01   0.646514E-10  -0.193908E+00
  3662   0.284464E+01   0.977155E-01   0.636471E-10  -0.193148E+00
  3663   0.283992E+01   0.971606E-01   0.626544E-10  -0.192371E+00
  3664   0.283511E+01   0.966093E-01   0.616735E-10  -0.191578E+00
  3665   0.283027E+01   0.960544E-01   0.607041E-10  -0.190744E+00
  3666   0.282547E+01   0.954960E-01   0.597462E-10  -0.189916E+00
  3667   0.282057E+01   0.949565E-01   0.587997E-10  -0.189069E+00
  3668   0.281571E+01   0.944063E-01   0.578647E-10  -0.188189E+00
  3669   0.281066E+01   0.938605E-01   0.569409E-10  -0.187298E+00
  3670   0.280573E+01   0.933115E-01   0.560285E-10  -0.186403E+00
  3671   0.280053E+01   0.927746E-01   0.551272E-10  -0.185473E+00
  3672   0.279544E+01   0.922348E-01   0.542370E-10  -0.184531E+00
  3673   0.279024E+01   0.916924E-01   0.533578E-10  -0.183569E+00
  3674   0.278499E+01   0.911624E-01   0.524897E-10  -0.182601E+00
  3675   0.277969E+01   0.906299E-01   0.516325E-10  -0.181612E+00
  3676   0.277442E+01   0.901025E-01   0.507861E-10  -0.180617E+00
  3677   0.276903E+01   0.895729E-01   0.499505E-10  -0.179585E+00
  3678   0.276358E+01   0.890487E-01   0.491256E-10  -0.178553E+00
  3679   0.275809E+01   0.885300E-01   0.483114E-10  -0.177507E+00
  3680   0.275261E+01   0.880095E-01   0.475078E-10  -0.176445E+00
  3681   0.274692E+01   0.874947E-01   0.467147E-10  -0.175374E+00
  3682   0.274125E+01   0.869857E-01   0.459321E-10  -0.174288E+00
  3683   0.273552E+01   0.864753E-01   0.451598E-10  -0.173193E+00
  3684   0.272980E+01   0.859784E-01   0.443978E-10  -0.172080E+00
  3685   0.272394E+01   0.854728E-01   0.436462E-10  -0.170951E+00
  3686   0.271808E+01   0.849662E-01   0.429047E-10  -0.169819E+00
  3687   0.271209E+01   0.844734E-01   0.421733E-10  -0.168669E+00
  3688   0.270610E+01   0.839871E-01   0.414520E-10  -0.167501E+00
  3689   0.270011E+01   0.835002E-01   0.407406E-10  -0.166328E+00
  3690   0.269383E+01   0.830200E-01   0.400392E-10  -0.165145E+00
  3691   0.268769E+01   0.825468E-01   0.393477E-10  -0.163949E+00
  3692   0.268148E+01   0.820731E-01   0.386659E-10  -0.162748E+00
  3693   0.267518E+01   0.816067E-01   0.379939E-10  -0.161535E+00
  3694   0.266881E+01   0.811400E-01   0.373315E-10  -0.160309E+00
  3695   0.266243E+01   0.806808E-01   0.366787E-10  -0.159076E+00
  3696   0.265588E+01   0.802217E-01   0.360355E-10  -0.157837E+00
  3697   0.264933E+01   0.797777E-01   0.354017E-10  -0.156584E+00
  3698   0.264284E+01   0.793266E-01   0.347773E-10  -0.155324E+00
  3699   0.263618E+01   0.788833E-01   0.341622E-10  -0.154042E+00
  3700   0.262943E+01   0.784481E-01   0.335564E-10  -0.152766E+00
  3701   0.262265E+01   0.780135E-01   0.329598E-10  -0.151475E+00
  3702   0.261579E+01   0.775798E-01   0.323722E-10  -0.150176E+00
  3703   0.260890E+01   0.771620E-01   0.317937E-10  -0.148870E+00
  3704   0.260199E+01   0.767380E-01   0.312240E-10  -0.147555E+00
  3705   0.259498E+01   0.763302E-01   0.306632E-10  -0.146226E+00
  3706   0.258787E+01   0.759091E-01   0.301111E-10  -0.144898E+00
  3707   0.258074E+01   0.755120E-01   0.295675E-10  -0.143570E+00
  3708   0.257351E+01   0.751094E-01   0.290325E-10  -0.142235E+00
  3709   0.256632E+01   0.747162E-01   0.285059E-10  -0.140894E+00
  3710   0.255910E+01   0.743252E-01   0.279876E-10  -0.139555E+00
  3711   0.255170E+01   0.739441E-01   0.274775E-10  -0.138202E+00
  3712   0.254435E+01   0.735656E-01   0.269756E-10  -0.136866E+00
  3713   0.253696E+01   0.731897E-01   0.264816E-10  -0.135509E+00
  3714   0.252946E+01   0.728019E-01   0.259956E-10  -0.134163E+00
  3715   0.252194E+01   0.724470E-01   0.255174E-10  -0.132811E+00
  3716   0.251430E+01   0.720878E-01   0.250469E-10  -0.131462E+00
  3717   0.250669E+01   0.717320E-01   0.245841E-10  -0.130116E+00
  3718   0.249905E+01   0.713798E-01   0.241287E-10  -0.128766E+00
  3719   0.249123E+01   0.710388E-01   0.236808E-10  -0.127419E+00
  3720   0.248351E+01   0.707240E-01   0.232403E-10  -0.126076E+00
  3721   0.247568E+01   0.703910E-01   0.228070E-10  -0.124737E+00
  3722   0.246787E+01   0.700623E-01   0.223808E-10  -0.123395E+00
  3723   0.245996E+01   0.697454E-01   0.219616E-10  -0.122065E+00
  3724   0.245207E+01   0.694332E-01   0.215494E-10  -0.120732E+00
  3725   0.244406E+01   0.691257E-01   0.211440E-10  -0.119411E+00
  3726   0.243600E+01   0.688157E-01   0.207454E-10  -0.118087E+00
  3727   0.242798E+01   0.685257E-01   0.203534E-10  -0.116777E+00
  3728   0.241990E+01   0.682261E-01   0.199680E-10  -0.115472E+00
  3729   0.241170E+01   0.679542E-01   0.195890E-10  -0.114173E+00
  3730   0.240360E+01   0.676731E-01   0.192164E-10  -0.112873E+00
  3731   0.239537E+01   0.673978E-01   0.188501E-10  -0.111586E+00
  3732   0.238716E+01   0.671211E-01   0.184899E-10  -0.110306E+00
  3733   0.237883E+01   0.668653E-01   0.181357E-10  -0.109032E+00
  3734   0.237059E+01   0.666084E-01   0.177875E-10  -0.107759E+00
  3735   0.236222E+01   0.663505E-01   0.174452E-10  -0.106507E+00
  3736   0.235386E+01   0.661068E-01   0.171086E-10  -0.105270E+00
  3737   0.234553E+01   0.658698E-01   0.167777E-10  -0.104026E+00
  3738   0.233698E+01   0.656324E-01   0.164524E-10  -0.102805E+00
  3739   0.232852E+01   0.654095E-01   0.161326E-10  -0.101577E+00
  3740   0.232015E+01   0.651866E-01   0.158181E-10  -0.100366E+00
  3741   0.231157E+01   0.649711E-01   0.155089E-10  -0.991400E-01
  3742   0.230300E+01   0.647559E-01   0.152049E-10  -0.979456E-01
  3743   0.229444E+01   0.645485E-01   0.149060E-10  -0.967604E-01
  3744   0.228589E+01   0.643491E-01   0.146120E-10  -0.955846E-01
  3745   0.227727E+01   0.641578E-01   0.143229E-10  -0.944184E-01
  3746   0.226866E+01   0.639675E-01   0.140386E-10  -0.932694E-01
  3747   0.225991E+01   0.637857E-01   0.137590E-10  -0.921306E-01
  3748   0.225123E+01   0.636051E-01   0.134840E-10  -0.910020E-01
  3749   0.224256E+01   0.634334E-01   0.132135E-10  -0.898766E-01
  3750   0.223374E+01   0.632633E-01   0.129474E-10  -0.887694E-01
  3751   0.222507E+01   0.631024E-01   0.126856E-10  -0.876733E-01
  3752   0.221626E+01   0.629433E-01   0.124280E-10  -0.865961E-01
  3753   0.220745E+01   0.628009E-01   0.121747E-10  -0.855234E-01
  3754   0.219863E+01   0.626532E-01   0.119254E-10  -0.844557E-01
  3755   0.218975E+01   0.625149E-01   0.116803E-10  -0.834083E-01
  3756   0.218087E+01   0.623788E-01   0.114393E-10  -0.823817E-01
  3757   0.217200E+01   0.622449E-01   0.112022E-10  -0.813615E-01
  3758   0.216306E+01   0.621207E-01   0.109691E-10  -0.803481E-01
  3759   0.215419E+01   0.619990E-01   0.107399E-10  -0.793568E-01
  3760   0.214525E+01   0.618945E-01   0.105146E-10  -0.783733E-01
  3761   0.213647E+01   0.617851E-01   0.102931E-10  -0.774055E-01
  3762   0.212755E+01   0.616784E-01   0.100754E-10  -0.764538E-01
  3763   0.211863E+01   0.615743E-01   0.986132E-11  -0.755112E-01
  3764   0.210972E+01   0.614730E-01   0.965096E-11  -0.745931E-01
  3765   0.210082E+01   0.613819E-01   0.944421E-11  -0.736777E-01
  3766   0.209200E+01   0.612864E-01   0.924104E-11  -0.727876E-01
  3767   0.208304E+01   0.612013E-01   0.904139E-11  -0.719160E-01
  3768   0.207416E+01   0.611267E-01   0.884521E-11  -0.710484E-01
  3769   0.206529E+01   0.610478E-01   0.865245E-11  -0.702001E-01
  3770   0.205643E+01   0.609795E-01   0.846308E-11  -0.693642E-01
  3771   0.204758E+01   0.608997E-01   0.827703E-11  -0.685561E-01
  3772   0.203874E+01   0.608308E-01   0.809426E-11  -0.677538E-01
  3773   0.202991E+01   0.607727E-01   0.791472E-11  -0.669727E-01
  3774   0.202109E+01   0.607255E-01   0.773837E-11  -0.662059E-01
  3775   0.201228E+01   0.606597E-01   0.756515E-11  -0.654463E-01
  3776   0.200349E+01   0.606125E-01   0.739501E-11  -0.647167E-01
  3777   0.199478E+01   0.605616E-01   0.722792E-11  -0.640028E-01
  3778   0.198616E+01   0.605219E-01   0.706381E-11  -0.632975E-01
  3779   0.197741E+01   0.604713E-01   0.690265E-11  -0.626236E-01
  3780   0.196874E+01   0.604322E-01   0.674437E-11  -0.619519E-01
  3781   0.196008E+01   0.603897E-01   0.658894E-11  -0.613050E-01
  3782   0.195137E+01   0.603588E-01   0.643631E-11  -0.606687E-01
  3783   0.194260E+01   0.603247E-01   0.628643E-11  -0.600508E-01
  3784   0.193406E+01   0.602948E-01   0.613924E-11  -0.594665E-01
  3785   0.192547E+01   0.602694E-01   0.599470E-11  -0.588719E-01
  3786   0.191682E+01   0.602485E-01   0.585277E-11  -0.583119E-01
  3787   0.190833E+01   0.602320E-01   0.571339E-11  -0.577648E-01
  3788   0.189986E+01   0.602054E-01   0.557651E-11  -0.572309E-01
  3789   0.189141E+01   0.601908E-01   0.544209E-11  -0.567182E-01
  3790   0.188298E+01   0.601736E-01   0.531008E-11  -0.562271E-01
  3791   0.187456E+01   0.601613E-01   0.518043E-11  -0.557507E-01
  3792   0.186624E+01   0.601539E-01   0.505310E-11  -0.552894E-01
  3793   0.185786E+01   0.601440E-01   0.492802E-11  -0.548288E-01
  3794   0.184958E+01   0.601392E-01   0.480516E-11  -0.543991E-01
  3795   0.184132E+01   0.601322E-01   0.468447E-11  -0.539860E-01
  3796   0.183307E+01   0.601304E-01   0.456589E-11  -0.536121E-01
  3797   0.182485E+01   0.601339E-01   0.444938E-11  -0.532408E-01
  3798   0.181673E+01   0.601354E-01   0.433490E-11  -0.528874E-01
  3799   0.180862E+01   0.601423E-01   0.422238E-11  -0.525449E-01
  3800   0.180047E+01   0.601547E-01   0.411179E-11  -0.522287E-01
  3801   0.179241E+01   0.601505E-01   0.400309E-11  -0.519243E-01
  3802   0.178437E+01   0.601668E-01   0.389624E-11  -0.516395E-01
  3803   0.177636E+01   0.601737E-01   0.379124E-11  -0.513670E-01
  3804   0.176853E+01   0.601860E-01   0.368808E-11  -0.511146E-01
  3805   0.176057E+01   0.602039E-01   0.358674E-11  -0.508825E-01
  3806   0.175272E+01   0.602197E-01   0.348720E-11  -0.506562E-01
  3807   0.174497E+01   0.602335E-01   0.338946E-11  -0.504507E-01
  3808   0.173718E+01   0.602526E-01   0.329349E-11  -0.502589E-01
  3809   0.172949E+01   0.602770E-01   0.319929E-11  -0.500884E-01
  3810   0.172191E+01   0.602917E-01   0.310684E-11  -0.499247E-01
  3811   0.171430E+01   0.603117E-01   0.301613E-11  -0.497828E-01
  3812   0.170679E+01   0.603220E-01   0.292714E-11  -0.496483E-01
  3813   0.169925E+01   0.603448E-01   0.283986E-11  -0.495361E-01
  3814   0.169174E+01   0.603653E-01   0.275427E-11  -0.494466E-01
  3815   0.168435E+01   0.603908E-01   0.267037E-11  -0.493577E-01
  3816   0.167700E+01   0.604138E-01   0.258813E-11  -0.492846E-01
  3817   0.166969E+01   0.604270E-01   0.250755E-11  -0.492275E-01
  3818   0.166242E+01   0.604525E-01   0.242861E-11  -0.491792E-01
  3819   0.165527E+01   0.604680E-01   0.235129E-11  -0.491474E-01
  3820   0.164809E+01   0.604884E-01   0.227559E-11  -0.491399E-01
  3821   0.164104E+01   0.605061E-01   0.220148E-11  -0.491271E-01
  3822   0.163396E+01   0.605285E-01   0.212896E-11  -0.491390E-01
  3823   0.162700E+01   0.605482E-01   0.205801E-11  -0.491611E-01
  3824   0.162001E+01   0.605651E-01   0.198861E-11  -0.491935E-01
  3825   0.161316E+01   0.605793E-01   0.192076E-11  -0.492292E-01
  3826   0.160643E+01   0.605980E-01   0.185444E-11  -0.492832E-01
  3827   0.159960E+01   0.606064E-01   0.178963E-11  -0.493558E-01
  3828   0.159290E+01   0.606192E-01   0.172632E-11  -0.494324E-01
  3829   0.158626E+01   0.606291E-01   0.166450E-11  -0.495207E-01
  3830   0.157976E+01   0.606434E-01   0.160416E-11  -0.496209E-01
  3831   0.157323E+01   0.606547E-01   0.154527E-11  -0.497333E-01
  3832   0.156677E+01   0.606628E-01   0.148783E-11  -0.498508E-01
  3833   0.156037E+01   0.606604E-01   0.143182E-11  -0.499810E-01
  3834   0.155410E+01   0.606696E-01   0.137722E-11  -0.501242E-01
  3835   0.154782E+01   0.606756E-01   0.132404E-11  -0.502732E-01
  3836   0.154161E+01   0.606784E-01   0.127224E-11  -0.504356E-01
  3837   0.153547E+01   0.606778E-01   0.122181E-11  -0.506044E-01
  3838   0.152939E+01   0.606739E-01   0.117275E-11  -0.507873E-01
  3839   0.152338E+01   0.606740E-01   0.112504E-11  -0.509844E-01
  3840   0.151743E+01   0.606632E-01   0.107867E-11  -0.511812E-01
  3841   0.151156E+01   0.606638E-01   0.103361E-11  -0.513927E-01
  3842   0.150576E+01   0.606535E-01   0.989860E-12  -0.516119E-01
  3843   0.149996E+01   0.606396E-01   0.947403E-12  -0.518316E-01
  3844   0.149424E+01   0.606295E-01   0.906225E-12  -0.520743E-01
  3845   0.148866E+01   0.606233E-01   0.866312E-12  -0.523179E-01
  3846   0.148301E+01   0.605984E-01   0.827651E-12  -0.525628E-01
  3847   0.147744E+01   0.605847E-01   0.790226E-12  -0.528314E-01
  3848   0.147202E+01   0.605672E-01   0.754026E-12  -0.530944E-01
  3849   0.146661E+01   0.605385E-01   0.719035E-12  -0.533668E-01
  3850   0.146128E+01   0.605134E-01   0.685239E-12  -0.536489E-01
  3851   0.145604E+01   0.604843E-01   0.652624E-12  -0.539409E-01
  3852   0.145080E+01   0.604587E-01   0.621169E-12  -0.542428E-01
  3853   0.144572E+01   0.604291E-01   0.590851E-12  -0.545396E-01
  3854   0.144065E+01   0.603729E-01   0.561648E-12  -0.548536E-01
  3855   0.143559E+01   0.603423E-01   0.533537E-12  -0.551699E-01
  3856   0.143062E+01   0.603074E-01   0.506498E-12  -0.554882E-01
  3857   0.142581E+01   0.602606E-01   0.480506E-12  -0.558161E-01
